Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
B5,0,NaN,control_,single-phoneme,282901,282754,55,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,tongue,phonemes,1474767,1474667,56,b,o,,1474821,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_tongue,phonemes,1480359,1480259,57,t,u,,1480455,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,tongue,phonemes,1485958,1485858,58,d,o,,1486010,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,tongue,phonemes,1491551,1491451,59,p,a,,1491689,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,tongue,phonemes,1497146,1497046,60,p,e,,1497292,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,tongue,phonemes,1502741,1502641,61,b,e,,1502795,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_tongue,phonemes,1508331,1508231,62,d,a,,1508386,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,tongue,phonemes,1513949,1513849,63,p,o,,1514034,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_tongue,phonemes,1519521,1519421,64,b,i,,1519583,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,tongue,phonemes,1525120,1525020,65,t,i,,1525212,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_tongue,phonemes,1530711,1530611,66,d,i,,1530794,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,1536307,1536207,67,b,i,,1536361,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,tongue,phonemes,1541901,1541801,68,d,a,,1541955,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,tongue,phonemes,1547497,1547397,69,t,a,,1547582,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,tongue,phonemes,1553090,1552990,70,d,e,,1553136,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_tongue,phonemes,1558682,1558582,71,b,o,,1558736,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,tongue,phonemes,1564279,1564179,72,d,u,,1564359,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,tongue,phonemes,1569876,1569776,73,p,o,,1569956,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,tongue,phonemes,1575470,1575370,74,b,u,,1575539,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,1581062,1580962,75,t,e,,1581175,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,tongue,phonemes,1586660,1586560,76,p,u,,1586775,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,tongue,phonemes,1592254,1592154,77,d,u,,1592339,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,tongue,phonemes,1597850,1597750,78,p,e,,1597999,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,tongue,phonemes,1603443,1603343,79,d,i,,1603532,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,tongue,phonemes,1609036,1608936,80,p,i,,1609095,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_tongue,phonemes,1614628,1614528,81,t,a,,1614736,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,tongue,phonemes,1620226,1620126,82,b,e,,1620279,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,tongue,phonemes,1625821,1625721,83,p,i,,1625921,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,tongue,phonemes,1631416,1631316,84,d,a,,1631492,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,tongue,phonemes,1637010,1636910,85,b,u,,1637079,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,tongue,phonemes,1642604,1642504,86,b,o,,1642658,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_tongue,phonemes,1648196,1648096,87,d,e,,1648243,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,tongue,phonemes,1653793,1653693,88,t,u,,1653892,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_tongue,phonemes,1659385,1659285,89,p,a,,1659474,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,tongue,phonemes,1664983,1664883,90,d,e,,1665034,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,tongue,phonemes,1670579,1670479,91,t,i,,1670674,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,tongue,phonemes,1676172,1676072,92,p,a,,1676306,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_tongue,phonemes,1681764,1681664,93,p,e,,1681907,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,tongue,phonemes,1687363,1687263,94,b,i,,1687417,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,tongue,phonemes,1692957,1692857,95,t,u,,1693070,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_tongue,phonemes,1698550,1698450,96,b,u,,1698617,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,1704147,1704047,97,d,o,,1704200,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,tongue,phonemes,1709739,1709639,98,t,o,,1709826,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_tongue,phonemes,1715365,1715265,99,p,o,,1715460,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_tongue,phonemes,1720961,1720861,100,t,i,,1721135,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_tongue,phonemes,1726554,1726454,101,p,u,,1726637,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_tongue,phonemes,1732150,1732050,102,d,o,,1732202,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,tongue,phonemes,1737745,1737645,103,t,a,,1737815,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_tongue,phonemes,1743340,1743240,104,b,a,,1743393,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,tongue,phonemes,1748935,1748835,105,p,u,,1749017,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,tongue,phonemes,1754529,1754429,106,d,i,,1754615,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,tongue,phonemes,1760122,1760022,107,t,o,,1760220,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_tongue,phonemes,1765718,1765618,108,p,i,,1765883,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,tongue,phonemes,1771311,1771211,109,b,a,,1771393,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_tongue,phonemes,1776905,1776805,110,t,o,,1776990,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,tongue,phonemes,1782502,1782402,111,t,e,,1782615,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_tongue,phonemes,1788094,1787994,112,b,e,,1788239,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,1793691,1793591,113,t,e,,1793803,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,tongue,phonemes,1799284,1799184,114,b,a,,1799337,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_tongue,phonemes,1804879,1804779,115,d,u,,1804965,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,tongue,phonemes,1842443,1842343,116,p,e,,1842544,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,1848038,1847938,117,t,a,,1848175,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,1853632,1853532,118,b,u,,1853701,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,1859227,1859127,119,t,o,,1859314,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,1864821,1864721,120,d,a,,1864877,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,1870416,1870316,121,p,u,,1870498,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,1876043,1875943,122,d,e,,1876093,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,1881640,1881540,123,b,u,,1881707,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,1887232,1887132,124,d,o,,1887285,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,1892829,1892729,125,p,i,,1892994,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,1898423,1898323,126,b,o,,1898477,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,1904017,1903917,127,t,a,,1904087,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,1909614,1909514,128,d,e,,1909665,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_tongue,phonemes,1915206,1915106,129,p,e,,1915355,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,tongue,phonemes,1920800,1920700,130,p,u,,1920883,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_tongue,phonemes,1926393,1926293,131,d,a,,1926447,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,1931990,1931890,132,b,i,,1932044,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,tongue,phonemes,1937586,1937486,133,d,o,,1937638,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_tongue,phonemes,1943179,1943079,134,p,i,,1943238,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_tongue,phonemes,1948772,1948672,135,d,o,,1948825,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,tongue,phonemes,1954368,1954268,136,t,i,,1954460,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,tongue,phonemes,1959965,1959865,137,b,o,,1960019,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,1965556,1965456,138,t,e,,1965668,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_tongue,phonemes,1971152,1971052,139,p,a,,1971290,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,tongue,phonemes,1976746,1976646,140,d,a,,1976801,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_tongue,phonemes,1982340,1982240,141,b,u,,1982409,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,tongue,phonemes,1987938,1987838,142,p,o,,1988023,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_tongue,phonemes,1993529,1993429,143,t,a,,1993614,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,tongue,phonemes,1999125,1999025,144,d,u,,1999211,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,tongue,phonemes,2004719,2004619,145,b,i,,2004781,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,tongue,phonemes,2010313,2010213,146,d,i,,2010395,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,tongue,phonemes,2015909,2015809,147,b,e,,2015963,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,tongue,phonemes,2021503,2021403,148,d,i,,2021586,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,tongue,phonemes,2027097,2026997,149,p,u,,2027176,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_tongue,phonemes,2032691,2032591,150,b,i,,2032746,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,tongue,phonemes,2038286,2038186,151,p,o,,2038365,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,tongue,phonemes,2043882,2043782,152,b,o,,2043936,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,tongue,phonemes,2049476,2049376,153,t,u,,2049572,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_tongue,phonemes,2055069,2054969,154,p,o,,2055149,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_tongue,phonemes,2060666,2060566,155,d,u,,2060746,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,tongue,phonemes,2066261,2066161,156,t,o,,2066343,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,tongue,phonemes,2071857,2071757,157,b,a,,2071939,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_tongue,phonemes,2077448,2077348,158,d,e,,2077494,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,tongue,phonemes,2083044,2082944,159,t,u,,2083156,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,tongue,phonemes,2088639,2088539,160,p,a,,2088799,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_tongue,phonemes,2094232,2094132,161,b,e,,2094285,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,tongue,phonemes,2099826,2099726,162,t,e,,2099940,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,tongue,phonemes,2105422,2105322,163,b,a,,2105475,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_tongue,phonemes,2111014,2110914,164,t,u,,2111127,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,tongue,phonemes,2116646,2116546,165,p,e,,2116789,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,tongue,phonemes,2122239,2122139,166,t,i,,2122334,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,tongue,phonemes,2127833,2127733,167,t,o,,2127931,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_tongue,phonemes,2133428,2133328,168,d,i,,2133517,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,tongue,phonemes,2139023,2138923,169,p,i,,2139139,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_tongue,phonemes,2144616,2144516,170,t,i,,2144790,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,tongue,phonemes,2150212,2150112,171,d,u,,2150296,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,tongue,phonemes,2155806,2155706,172,p,a,,2155895,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_tongue,phonemes,2161400,2161300,173,b,a,,2161515,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,2166994,2166894,174,t,e,,2167107,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,tongue,phonemes,2172589,2172489,175,b,e,,2172734,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_lip,single-phoneme,2688169,2687923,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_lip,single-phoneme,2692113,2691887,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_lip,single-phoneme,2696016,2695849,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_lip,single-phoneme,2700044,2699844,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_lip,single-phoneme,2704030,2703842,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_lip,single-phoneme,2708096,2707837,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_lip,single-phoneme,2712010,2711834,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_lip,single-phoneme,2715976,2715830,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_lip,single-phoneme,2719975,2719825,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_lip,single-phoneme,2724312,2723823,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_lip,single-phoneme,2727966,2727819,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_lip,single-phoneme,2732006,2731813,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_lip,single-phoneme,2735991,2735809,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_lip,single-phoneme,2739955,2739807,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_lip,single-phoneme,2743983,2743802,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_lip,single-phoneme,2748032,2747798,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_lip,single-phoneme,2751957,2751793,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_lip,single-phoneme,2755978,2755790,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_lip,single-phoneme,2759931,2759786,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_lip,single-phoneme,2763936,2763783,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_lip,single-phoneme,2768068,2767779,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_lip,single-phoneme,2772026,2771776,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_lip,single-phoneme,2775920,2775770,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_lip,single-phoneme,2779953,2779767,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_lip,single-phoneme,2783957,2783764,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_lip,single-phoneme,2787970,2787760,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_lip,single-phoneme,2791929,2791757,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_lip,single-phoneme,2795915,2795751,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_lip,single-phoneme,2799902,2799747,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_lip,single-phoneme,2803995,2803744,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_lip,single-phoneme,2807895,2807740,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,2811877,2811737,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_lip,single-phoneme,2815992,2815732,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_lip,single-phoneme,2819952,2819729,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_lip,single-phoneme,2823885,2823724,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_lip,single-phoneme,2828578,2827723,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_lip,single-phoneme,2831937,2831716,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_lip,single-phoneme,2835870,2835714,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_lip,single-phoneme,2839961,2839710,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_lip,single-phoneme,2843860,2843705,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_lip,single-phoneme,2847864,2847700,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_lip,single-phoneme,2851958,2851698,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,2855833,2855693,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_lip,single-phoneme,2859847,2859692,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_lip,single-phoneme,2863837,2863685,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_lip,single-phoneme,2867865,2867683,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_lip,single-phoneme,2871833,2871678,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_lip,single-phoneme,2875855,2875673,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_lip,single-phoneme,2879824,2879671,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_lip,single-phoneme,2883889,2883666,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_lip,single-phoneme,2887811,2887664,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_lip,single-phoneme,2891837,2891659,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_lip,single-phoneme,2895854,2895655,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_lip,single-phoneme,2899830,2899651,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_lip,single-phoneme,2903794,2903647,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,lip,phonemes,2955698,2955598,231,p,e,,2955799,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,2961293,2961193,232,t,a,,2961430,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,2966888,2966788,233,b,u,,2966957,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,2972479,2972379,234,t,o,,2972566,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,2978075,2977975,235,d,a,,2978131,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,2983669,2983569,236,p,u,,2983751,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,2989265,2989165,237,d,e,,2989315,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,2994860,2994760,238,b,u,,2994927,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,3000455,3000355,239,d,o,,3000508,NaN,alveolar,stop,yes,alveolar
