Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
S2,0,NaN,control_lip,single-phoneme,619597,619347,22,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_lip,single-phoneme,623462,623312,23,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_lip,single-phoneme,627494,627308,24,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_lip,single-phoneme,631527,631334,25,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_lip,single-phoneme,635510,635300,26,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_lip,single-phoneme,639467,639295,27,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_lip,single-phoneme,643456,643292,28,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_lip,single-phoneme,647443,647288,29,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_lip,single-phoneme,651540,651289,30,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_lip,single-phoneme,655467,655312,31,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,659451,659311,32,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_lip,single-phoneme,663564,663304,33,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_lip,single-phoneme,667562,667339,34,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_lip,single-phoneme,671493,671332,35,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_lip,single-phoneme,676215,675360,36,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_lip,single-phoneme,679610,679389,37,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_lip,single-phoneme,683543,683387,38,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_lip,single-phoneme,687635,687384,39,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_lip,single-phoneme,691533,691378,40,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_lip,single-phoneme,695541,695377,41,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_lip,single-phoneme,699630,699370,42,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,703507,703367,43,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_lip,single-phoneme,707519,707364,44,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_lip,single-phoneme,711510,711358,45,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_lip,single-phoneme,715538,715356,46,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_lip,single-phoneme,719507,719352,47,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_lip,single-phoneme,723495,723313,48,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_lip,single-phoneme,727462,727309,49,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_lip,single-phoneme,731564,731341,50,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_lip,single-phoneme,735515,735368,51,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_lip,single-phoneme,739541,739363,52,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_lip,single-phoneme,743558,743359,53,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_lip,single-phoneme,747538,747359,54,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_lip,single-phoneme,751468,751321,55,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,lip,phonemes,813496,813396,56,b,o,,813550,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_lip,phonemes,819088,818988,57,t,u,,819184,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,lip,phonemes,824685,824585,58,d,o,,824737,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,lip,phonemes,830280,830180,59,p,a,,830418,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,lip,phonemes,835874,835774,60,p,e,,836020,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,lip,phonemes,841501,841401,61,b,e,,841555,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_lip,phonemes,847094,846994,62,d,a,,847149,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,lip,phonemes,852690,852590,63,p,o,,852775,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_lip,phonemes,858284,858184,64,b,i,,858346,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,lip,phonemes,863879,863779,65,t,i,,863971,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_lip,phonemes,869473,869373,66,d,i,,869556,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,875070,874970,67,b,i,,875124,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,lip,phonemes,880663,880563,68,d,a,,880717,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,lip,phonemes,886258,886158,69,t,a,,886343,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,lip,phonemes,891886,891786,70,d,e,,891932,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_lip,phonemes,897478,897378,71,b,o,,897532,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,lip,phonemes,903075,902975,72,d,u,,903155,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,lip,phonemes,908702,908602,73,p,o,,908782,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,lip,phonemes,914331,914231,74,b,u,,914400,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,919924,919824,75,t,e,,920037,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,lip,phonemes,925554,925454,76,p,u,,925669,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,lip,phonemes,931181,931081,77,d,u,,931266,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,lip,phonemes,936779,936679,78,p,e,,936928,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,lip,phonemes,942370,942270,79,d,i,,942459,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,lip,phonemes,948021,947921,80,p,i,,948080,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_lip,phonemes,953590,953490,81,t,a,,953698,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,lip,phonemes,959188,959088,82,b,e,,959241,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,lip,phonemes,964814,964714,83,p,i,,964914,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,lip,phonemes,970421,970321,84,d,a,,970497,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,lip,phonemes,976004,975904,85,b,u,,976073,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,lip,phonemes,981632,981532,86,b,o,,981686,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_lip,phonemes,987225,987125,87,d,e,,987272,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,lip,phonemes,992854,992754,88,t,u,,992953,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_lip,phonemes,998451,998351,89,p,a,,998540,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,lip,phonemes,1004044,1003944,90,d,e,,1004095,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,lip,phonemes,1009639,1009539,91,t,i,,1009734,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,lip,phonemes,1015232,1015132,92,p,a,,1015366,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_lip,phonemes,1020827,1020727,93,p,e,,1020970,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,lip,phonemes,1026421,1026321,94,b,i,,1026475,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,lip,phonemes,1032017,1031917,95,t,u,,1032130,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_lip,phonemes,1037611,1037511,96,b,u,,1037678,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,1043207,1043107,97,d,o,,1043260,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,lip,phonemes,1048833,1048733,98,t,o,,1048920,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_lip,phonemes,1054428,1054328,99,p,o,,1054523,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_lip,phonemes,1060021,1059921,100,t,i,,1060195,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_lip,phonemes,1065618,1065518,101,p,u,,1065701,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_lip,phonemes,1071243,1071143,102,d,o,,1071295,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,lip,phonemes,1076840,1076740,103,t,a,,1076910,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_lip,phonemes,1082466,1082366,104,b,a,,1082519,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,lip,phonemes,1088061,1087961,105,p,u,,1088143,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,lip,phonemes,1093658,1093558,106,d,i,,1093744,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,lip,phonemes,1099252,1099152,107,t,o,,1099350,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_lip,phonemes,1104843,1104743,108,p,i,,1105008,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,lip,phonemes,1110441,1110341,109,b,a,,1110523,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_lip,phonemes,1116033,1115933,110,t,o,,1116118,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,lip,phonemes,1121663,1121563,111,t,e,,1121776,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_lip,phonemes,1127257,1127157,112,b,e,,1127402,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,1132854,1132754,113,t,e,,1132966,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,lip,phonemes,1138447,1138347,114,b,a,,1138500,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_lip,phonemes,1144040,1143940,115,d,u,,1144126,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,lip,phonemes,1181607,1181507,116,p,e,,1181708,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,1187200,1187100,117,t,a,,1187337,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,1192794,1192694,118,b,u,,1192863,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,1198388,1198288,119,t,o,,1198475,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,1203985,1203885,120,d,a,,1204041,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,1209612,1209512,121,p,u,,1209694,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,1215206,1215106,122,d,e,,1215256,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,1220800,1220700,123,b,u,,1220867,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,1226394,1226294,124,d,o,,1226447,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,lip,phonemes,1232014,1231914,125,p,i,,1232179,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_lip,phonemes,1237615,1237515,126,b,o,,1237669,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,lip,phonemes,1243212,1243112,127,t,a,,1243282,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,lip,phonemes,1248813,1248713,128,d,e,,1248864,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_lip,phonemes,1254398,1254298,129,p,e,,1254547,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,lip,phonemes,1259997,1259897,130,p,u,,1260080,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_lip,phonemes,1265621,1265521,131,d,a,,1265675,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,1271218,1271118,132,b,i,,1271272,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,lip,phonemes,1276847,1276747,133,d,o,,1276899,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_lip,phonemes,1282472,1282372,134,p,i,,1282531,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_lip,phonemes,1288066,1287966,135,d,o,,1288119,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,lip,phonemes,1293697,1293597,136,t,i,,1293789,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,lip,phonemes,1299290,1299190,137,b,o,,1299344,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,1304886,1304786,138,t,e,,1304998,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_lip,phonemes,1310477,1310377,139,p,a,,1310615,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,lip,phonemes,1316074,1315974,140,d,a,,1316129,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_lip,phonemes,1321667,1321567,141,b,u,,1321736,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,lip,phonemes,1327264,1327164,142,p,o,,1327349,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,1332856,1332756,143,t,a,,1332941,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,1338454,1338354,144,d,u,,1338540,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,1344048,1343948,145,b,i,,1344110,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,1349676,1349576,146,d,i,,1349758,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,1355271,1355171,147,b,e,,1355325,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,1360864,1360764,148,d,i,,1360947,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,1366459,1366359,149,p,u,,1366538,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,1372053,1371953,150,b,i,,1372108,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,1377648,1377548,151,p,o,,1377727,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,1383276,1383176,152,b,o,,1383330,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,1388870,1388770,153,t,u,,1388966,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,1394465,1394365,154,p,o,,1394545,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,1400059,1399959,155,d,u,,1400139,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,1405655,1405555,156,t,o,,1405737,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,1411249,1411149,157,b,a,,1411331,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,1416842,1416742,158,d,e,,1416888,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,1422437,1422337,159,t,u,,1422549,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,1428032,1427932,160,p,a,,1428192,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,1433627,1433527,161,b,e,,1433680,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,1439221,1439121,162,t,e,,1439335,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,1444818,1444718,163,b,a,,1444871,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,1450410,1450310,164,t,u,,1450523,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,1456006,1455906,165,p,e,,1456149,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,1461600,1461500,166,t,i,,1461695,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,1467195,1467095,167,t,o,,1467293,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,1472788,1472688,168,d,i,,1472877,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,1478408,1478308,169,p,i,,1478524,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,1483977,1483877,170,t,i,,1484151,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,1489607,1489507,171,d,u,,1489691,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,1495202,1495102,172,p,a,,1495291,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,1500796,1500696,173,b,a,,1500911,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,1506388,1506288,174,t,e,,1506501,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,1511986,1511886,175,b,e,,1512131,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_tongue,single-phoneme,1769548,1769302,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_tongue,single-phoneme,1773488,1773262,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_tongue,single-phoneme,1777425,1777258,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_tongue,single-phoneme,1781455,1781255,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_tongue,single-phoneme,1785406,1785218,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_tongue,single-phoneme,1789473,1789214,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_tongue,single-phoneme,1793388,1793212,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_tongue,single-phoneme,1797353,1797207,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_tongue,single-phoneme,1801354,1801204,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_tongue,single-phoneme,1805688,1805199,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_tongue,single-phoneme,1809341,1809194,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_tongue,single-phoneme,1813384,1813191,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_tongue,single-phoneme,1817373,1817191,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_tongue,single-phoneme,1821332,1821184,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_tongue,single-phoneme,1825361,1825180,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_tongue,single-phoneme,1829409,1829175,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_tongue,single-phoneme,1833337,1833173,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_tongue,single-phoneme,1837355,1837167,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_tongue,single-phoneme,1841309,1841164,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,1845313,1845160,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,1849445,1849156,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,1853403,1853153,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,1857299,1857149,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,1861331,1861145,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,1865335,1865142,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,1869347,1869137,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,1873305,1873133,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,1877292,1877128,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1881284,1881129,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,1885374,1885123,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,1889272,1889117,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1893254,1893114,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,1897369,1897109,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,1901330,1901107,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,1905263,1905102,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,1909953,1909098,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,1913317,1913096,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,1917248,1917092,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,1921338,1921087,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1925239,1925084,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,1929243,1929079,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,1933335,1933075,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1937245,1937105,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,1941255,1941100,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,1945247,1945095,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,1949275,1949093,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,1953244,1953089,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,1957272,1957090,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,1961234,1961081,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,1965303,1965080,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,1969221,1969074,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,1973248,1973070,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,1977265,1977066,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,1981240,1981061,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,1985205,1985058,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,tongue,phonemes,2037142,2037042,231,p,e,,2037243,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,2042737,2042637,232,t,a,,2042874,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,2048329,2048229,233,b,u,,2048398,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,2053925,2053825,234,t,o,,2054012,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,2059520,2059420,235,d,a,,2059576,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,2065114,2065014,236,p,u,,2065196,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,2070710,2070610,237,d,e,,2070760,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,2076304,2076204,238,b,u,,2076371,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,2081900,2081800,239,d,o,,2081953,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,2087493,2087393,240,p,i,,2087658,NaN,bilabial,stop,no,bilabial
