Stimulus,TMS,Correct_Key,TMStarget,Task,TrialN,Order,Phoneme1,Phoneme2,P1_TSidx,P2_TSidx,TMS_TSidx,Place,Manner,Voicing,Category
iD_happy2,0,3,control_tongue,phonemes,21,vC,i,d,1852332,1852671,1852232,alveolar,stop,no,alveolar
Te_angry1,1,4,tongue,phonemes,22,Cv,t,e,1860344,1860457,1860244,alveolar,stop,no,alveolar
Ba_angry2,1,1,tongue,phonemes,23,Cv,b,a,1868337,1868390,1868237,bilabial,stop,yes,bilabial
oD_angry1,0,3,control_tongue,phonemes,24,vC,o,d,1876342,1876761,1876242,alveolar,stop,no,alveolar
Di_angry2,1,3,tongue,phonemes,25,Cv,d,i,1884354,1884443,1884254,alveolar,stop,yes,alveolar
Bu_angry1,1,1,tongue,phonemes,26,Cv,b,u,1892346,1892415,1892246,bilabial,stop,yes,bilabial
Pe_angry2,0,2,control_tongue,phonemes,27,Cv,p,e,1900336,1900482,1900236,bilabial,stop,no,bilabial
Ti_happy1,1,4,tongue,phonemes,28,Cv,t,i,1908364,1908459,1908264,alveolar,stop,no,alveolar
uP_happy1,1,2,tongue,phonemes,29,vC,u,p,1916356,1916637,1916256,alveolar,stop,no,alveolar
uB_angry2,0,1,control_tongue,phonemes,30,vC,u,b,1924376,1924715,1924276,alveolar,stop,no,alveolar
iT_happy2,1,4,tongue,phonemes,31,vC,i,t,1932341,1932616,1932241,alveolar,stop,no,alveolar
uP_angry1,0,2,control_tongue,phonemes,32,vC,u,p,1940342,1940684,1940242,alveolar,stop,no,alveolar
Do_angry1,1,3,tongue,phonemes,33,Cv,d,o,1948359,1948412,1948259,alveolar,stop,yes,alveolar
Bi_angry1,0,1,control_tongue,phonemes,34,Cv,b,i,1956359,1956421,1956259,bilabial,stop,yes,bilabial
De_happy2,1,3,tongue,phonemes,35,Cv,d,e,1964344,1964395,1964244,alveolar,stop,yes,alveolar
oT_angry1,0,4,control_tongue,phonemes,36,vC,o,t,1972358,1972689,1972258,alveolar,stop,no,alveolar
Da_happy2,1,3,tongue,phonemes,37,Cv,d,a,1980361,1980416,1980261,alveolar,stop,yes,alveolar
Be_happy1,1,1,tongue,phonemes,38,Cv,b,e,1988353,1988407,1988253,bilabial,stop,yes,bilabial
iB_happy2,1,1,tongue,phonemes,39,vC,i,b,1996346,1996670,1996246,alveolar,stop,no,alveolar
Pi_happy2,0,2,control_tongue,phonemes,40,Cv,p,i,2004332,2004432,2004232,bilabial,stop,no,bilabial
Bi_happy2,1,1,tongue,phonemes,41,Cv,b,i,2012363,2012417,2012263,bilabial,stop,yes,bilabial
iP_angry2,1,2,tongue,phonemes,42,vC,i,p,2020356,2020677,2020256,alveolar,stop,no,alveolar
eT_angry2,1,4,tongue,phonemes,43,vC,e,t,2028348,2028638,2028248,alveolar,stop,no,alveolar
oD_angry2,0,3,control_tongue,phonemes,44,vC,o,d,2036333,2036744,2036233,alveolar,stop,no,alveolar
Da_angry1,1,3,tongue,phonemes,45,Cv,d,a,2044366,2044420,2044266,alveolar,stop,yes,alveolar
Be_happy2,0,1,control_tongue,phonemes,46,Cv,b,e,2052357,2052502,2052257,bilabial,stop,yes,bilabial
Pa_happy1,1,2,tongue,phonemes,47,Cv,p,a,2060350,2060488,2060250,bilabial,stop,no,bilabial
aP_angry1,1,2,tongue,phonemes,48,vC,a,p,2068342,2068676,2068242,alveolar,stop,no,alveolar
uD_angry2,1,3,tongue,phonemes,49,vC,u,d,2076334,2076699,2076234,alveolar,stop,no,alveolar
Ta_angry1,0,4,control_tongue,phonemes,50,Cv,t,a,2084362,2084470,2084262,alveolar,stop,no,alveolar
eB_happy1,1,1,tongue,phonemes,51,vC,e,b,2092352,2092597,2092252,alveolar,stop,no,alveolar
oP_angry2,0,2,control_tongue,phonemes,52,vC,o,p,2100326,NaN,2100226,alveolar,stop,no,alveolar
Te_happy1,0,4,control_tongue,phonemes,53,Cv,t,e,2108329,2108442,2108229,alveolar,stop,no,alveolar
aP_happy2,1,2,tongue,phonemes,54,vC,a,p,2116361,2116641,2116261,alveolar,stop,no,alveolar
Bo_angry1,0,1,control_tongue,phonemes,55,Cv,b,o,2124338,2124392,2124238,bilabial,stop,yes,bilabial
Ti_angry1,0,4,control_tongue,phonemes,56,Cv,t,i,2132339,2132513,2132239,alveolar,stop,no,alveolar
aB_angry2,0,1,control_tongue,phonemes,57,vC,a,b,2140352,2140692,2140252,alveolar,stop,no,alveolar
Po_happy1,0,2,control_tongue,phonemes,58,Cv,p,o,2148367,2148462,2148267,bilabial,stop,no,bilabial
aD_angry2,1,3,tongue,phonemes,59,vC,a,d,2156356,2156679,2156256,alveolar,stop,no,alveolar
iP_angry1,1,2,tongue,phonemes,60,vC,i,p,2164348,2164675,2164248,alveolar,stop,no,alveolar
oT_happy2,1,4,tongue,phonemes,61,vC,o,t,2204342,2204683,2204242,alveolar,stop,no,alveolar
Ti_happy2,1,4,tongue,phonemes,62,Cv,t,i,2212335,2212427,2212235,alveolar,stop,no,alveolar
De_angry1,0,3,control_tongue,phonemes,63,Cv,d,e,2220366,2220412,2220266,alveolar,stop,yes,alveolar
uB_angry1,1,1,tongue,phonemes,64,vC,u,b,2228353,2228690,2228253,alveolar,stop,no,alveolar
oD_angry1,1,3,tongue,phonemes,65,vC,o,d,2236345,2236764,2236245,alveolar,stop,no,alveolar
Bi_angry2,0,1,control_tongue,phonemes,66,Cv,b,i,2244344,2244399,2244244,bilabial,stop,yes,bilabial
Pe_happy1,1,2,tongue,phonemes,67,Cv,p,e,2252363,2252464,2252263,bilabial,stop,no,bilabial
oP_happy1,0,2,control_tongue,phonemes,68,vC,o,p,2260359,2260694,2260259,alveolar,stop,no,alveolar
iD_angry1,1,3,tongue,phonemes,69,vC,i,d,2268346,2268666,2268246,alveolar,stop,no,alveolar
oP_angry1,1,2,tongue,phonemes,70,vC,o,p,2276339,2276657,2276239,alveolar,stop,no,alveolar
eP_happy2,1,2,tongue,phonemes,71,vC,e,p,2284365,2284650,2284265,alveolar,stop,no,alveolar
Bo_happy2,1,1,tongue,phonemes,72,Cv,b,o,2292357,2292411,2292257,bilabial,stop,yes,bilabial
De_happy1,0,3,control_tongue,phonemes,73,Cv,d,e,2300351,2300401,2300251,alveolar,stop,yes,alveolar
To_happy1,1,4,tongue,phonemes,74,Cv,t,o,2308342,2308424,2308242,alveolar,stop,no,alveolar
aP_happy1,1,2,tongue,phonemes,75,vC,a,p,2316367,2316672,2316267,alveolar,stop,no,alveolar
Ta_angry2,0,4,control_tongue,phonemes,76,Cv,t,a,2324346,2324431,2324246,alveolar,stop,no,alveolar
eD_angry2,0,3,control_tongue,phonemes,77,vC,e,d,2332330,2332639,2332230,alveolar,stop,no,alveolar
iB_angry2,0,1,control_tongue,phonemes,78,vC,i,b,2340343,2340673,2340243,alveolar,stop,no,alveolar
Po_angry1,1,2,tongue,phonemes,79,Cv,p,o,2348335,2348414,2348235,bilabial,stop,no,bilabial
Bu_angry2,0,1,control_tongue,phonemes,80,Cv,b,u,2356373,2356442,2356273,bilabial,stop,yes,bilabial
iP_happy1,0,2,control_tongue,phonemes,81,vC,i,p,2364352,2364661,2364252,alveolar,stop,no,alveolar
uT_angry1,1,4,tongue,phonemes,82,vC,u,t,2372346,2372665,2372246,alveolar,stop,no,alveolar
oT_happy1,1,4,tongue,phonemes,83,vC,o,t,2380337,2380664,2380237,alveolar,stop,no,alveolar
Pi_angry2,1,2,tongue,phonemes,84,Cv,p,i,2388364,2388480,2388264,bilabial,stop,no,bilabial
oB_happy2,1,1,tongue,phonemes,85,vC,o,b,2396356,2396686,2396256,alveolar,stop,no,alveolar
aT_angry2,1,4,tongue,phonemes,86,vC,a,t,2404348,2404663,2404248,alveolar,stop,no,alveolar
Ba_happy2,0,1,control_tongue,phonemes,87,Cv,b,a,2412340,2412455,2412240,bilabial,stop,yes,bilabial
Da_angry2,1,3,tongue,phonemes,88,Cv,d,a,2420367,2420423,2420267,alveolar,stop,yes,alveolar
eD_happy1,0,3,control_tongue,phonemes,89,vC,e,d,2428343,2428612,2428243,alveolar,stop,no,alveolar
eT_angry1,1,4,tongue,phonemes,90,vC,e,t,2436350,2436620,2436250,alveolar,stop,no,alveolar
Pa_angry2,1,2,tongue,phonemes,91,Cv,p,a,2444343,2444432,2444243,bilabial,stop,no,bilabial
aP_angry2,1,2,tongue,phonemes,92,vC,a,p,2452368,2452710,2452268,alveolar,stop,no,alveolar
aD_happy2,1,3,tongue,phonemes,93,vC,a,d,2460361,2460626,2460261,alveolar,stop,no,alveolar
uB_happy2,0,1,control_tongue,phonemes,94,vC,u,b,2468348,2468685,2468248,alveolar,stop,no,alveolar
Du_happy2,1,3,tongue,phonemes,95,Cv,d,u,2476345,2476425,2476245,alveolar,stop,yes,alveolar
iP_happy2,0,2,control_tongue,phonemes,96,vC,i,p,2484343,2484660,2484243,alveolar,stop,no,alveolar
oT_angry2,1,4,tongue,phonemes,97,vC,o,t,2492364,2492673,2492264,alveolar,stop,no,alveolar
eD_happy2,1,3,tongue,phonemes,98,vC,e,d,2500355,2500638,2500255,alveolar,stop,no,alveolar
To_angry2,1,4,tongue,phonemes,99,Cv,t,o,2508347,2508445,2508247,alveolar,stop,no,alveolar
Du_happy1,1,3,tongue,phonemes,100,Cv,d,u,2516340,2516424,2516240,alveolar,stop,yes,alveolar
Pi_angry1,1,2,tongue,phonemes,101,Cv,p,i,2524365,2524530,2524265,bilabial,stop,no,bilabial
To_happy2,1,4,tongue,phonemes,102,Cv,t,o,2532357,2532444,2532257,alveolar,stop,no,alveolar
Du_angry2,1,3,tongue,phonemes,103,Cv,d,u,2540349,2540435,2540249,alveolar,stop,yes,alveolar
iB_happy1,1,1,tongue,phonemes,104,vC,i,b,2548341,2548677,2548241,alveolar,stop,no,alveolar
Be_angry2,1,1,tongue,phonemes,105,Cv,b,e,2556368,2556422,2556268,bilabial,stop,yes,bilabial
Pe_happy2,1,2,tongue,phonemes,106,Cv,p,e,2564360,2564503,2564260,bilabial,stop,no,bilabial
Do_angry2,0,3,control_tongue,phonemes,107,Cv,d,o,2572329,2572382,2572229,alveolar,stop,yes,alveolar
eB_angry2,1,1,tongue,phonemes,108,vC,e,b,2580344,2580614,2580244,alveolar,stop,no,alveolar
Tu_happy1,1,4,tongue,phonemes,109,Cv,t,u,2588369,2588465,2588269,alveolar,stop,no,alveolar
iT_happy1,1,4,tongue,phonemes,110,vC,i,t,2596362,2596645,2596262,alveolar,stop,no,alveolar
eP_angry1,0,2,control_tongue,phonemes,111,vC,e,p,2604352,2604641,2604252,alveolar,stop,no,alveolar
oB_angry2,1,1,tongue,phonemes,112,vC,o,b,2612346,2612678,2612246,alveolar,stop,no,alveolar
Te_angry2,1,4,tongue,phonemes,113,Cv,t,e,2620338,2620450,2620238,alveolar,stop,no,alveolar
uD_happy1,1,3,tongue,phonemes,114,vC,u,d,2628364,2628712,2628264,alveolar,stop,no,alveolar
Bo_happy1,1,1,tongue,phonemes,115,Cv,b,o,2636357,2636411,2636257,bilabial,stop,yes,bilabial
eP_happy1,1,2,tongue,phonemes,116,vC,e,p,2644349,2644634,2644249,alveolar,stop,no,alveolar
Pa_happy2,1,2,tongue,phonemes,117,Cv,p,a,2652341,2652501,2652241,bilabial,stop,no,bilabial
aB_happy2,0,1,control_tongue,phonemes,118,vC,a,b,2660361,2660696,2660261,alveolar,stop,no,alveolar
aT_happy2,0,4,control_tongue,phonemes,119,vC,a,t,2668361,2668602,2668261,alveolar,stop,no,alveolar
Tu_angry1,1,4,tongue,phonemes,120,Cv,t,u,2676350,2676462,2676250,alveolar,stop,no,alveolar
aB_happy2,1,1,tongue,phonemes,1,vC,a,b,2918481,2918816,2918381,alveolar,stop,no,alveolar
aT_happy2,1,4,tongue,phonemes,2,vC,a,t,2926475,2926716,2926375,alveolar,stop,no,alveolar
uP_happy2,0,2,control_tongue,phonemes,3,vC,u,p,2934514,2934844,2934414,alveolar,stop,no,alveolar
Do_angry2,1,3,tongue,phonemes,4,Cv,d,o,2942492,2942545,2942392,alveolar,stop,yes,alveolar
eP_angry1,1,2,tongue,phonemes,5,vC,e,p,2950485,2950774,2950385,alveolar,stop,no,alveolar
uT_happy1,0,4,control_tongue,phonemes,6,vC,u,t,2958468,2958785,2958368,alveolar,stop,no,alveolar
Te_happy2,1,4,tongue,phonemes,7,Cv,t,e,2966468,2966582,2966368,alveolar,stop,no,alveolar
aP_angry1,0,2,control_tongue,phonemes,8,vC,a,p,2974496,2974830,2974396,alveolar,stop,no,alveolar
Ta_angry2,1,4,tongue,phonemes,9,Cv,t,a,2982487,2982572,2982387,alveolar,stop,no,alveolar
Pu_happy2,0,2,control_tongue,phonemes,10,Cv,p,u,2990476,2990558,2990376,bilabial,stop,no,bilabial
Tu_happy1,0,4,control_tongue,phonemes,11,Cv,t,u,2998467,2998563,2998367,alveolar,stop,no,alveolar
iD_happy2,1,3,tongue,phonemes,12,vC,i,d,3006496,3006835,3006396,alveolar,stop,no,alveolar
eB_happy2,1,1,tongue,phonemes,13,vC,e,b,3014488,3014730,3014388,alveolar,stop,no,alveolar
Ba_happy2,1,1,tongue,phonemes,14,Cv,b,a,3022481,3022596,3022381,bilabial,stop,yes,bilabial
eD_angry2,1,3,tongue,phonemes,15,vC,e,d,3030474,3030783,3030374,alveolar,stop,no,alveolar
aB_happy1,1,1,tongue,phonemes,16,vC,a,b,3038499,3038821,3038399,alveolar,stop,no,alveolar
Pa_happy1,0,2,control_tongue,phonemes,17,Cv,p,a,3046473,3046611,3046373,bilabial,stop,no,bilabial
Do_happy2,1,3,tongue,phonemes,18,Cv,d,o,3054482,3054534,3054382,alveolar,stop,yes,alveolar
Bu_happy2,1,1,tongue,phonemes,19,Cv,b,u,3062475,3062543,3062375,bilabial,stop,yes,bilabial
aB_angry1,1,1,tongue,phonemes,20,vC,a,b,3070501,3070842,3070401,alveolar,stop,no,alveolar
aT_happy1,1,4,tongue,phonemes,21,vC,a,t,3078493,3078775,3078393,alveolar,stop,no,alveolar
Po_angry1,0,2,control_tongue,phonemes,22,Cv,p,o,3086490,3086569,3086390,bilabial,stop,no,bilabial
uD_angry1,1,3,tongue,phonemes,23,vC,u,d,3094478,3094868,3094378,alveolar,stop,no,alveolar
Di_happy1,1,3,tongue,phonemes,24,Cv,d,i,3102470,3102553,3102370,alveolar,stop,yes,alveolar
iB_angry1,1,1,tongue,phonemes,25,vC,i,b,3110495,3110831,3110395,alveolar,stop,no,alveolar
Ta_happy1,1,4,tongue,phonemes,26,Cv,t,a,3118487,3118624,3118387,alveolar,stop,no,alveolar
Ba_happy1,1,1,tongue,phonemes,27,Cv,b,a,3126478,3126560,3126378,bilabial,stop,yes,bilabial
eT_angry1,0,4,control_tongue,phonemes,28,vC,e,t,3134464,3134734,3134364,alveolar,stop,no,alveolar
Do_happy1,1,3,tongue,phonemes,29,Cv,d,o,3142465,3142517,3142365,alveolar,stop,yes,alveolar
oD_happy2,1,3,tongue,phonemes,30,vC,o,d,3150489,3150827,3150389,alveolar,stop,no,alveolar
Ba_angry2,1,1,tongue,phonemes,31,Cv,b,a,3158482,3158535,3158382,bilabial,stop,yes,bilabial
To_angry2,0,4,control_tongue,phonemes,32,Cv,t,o,3166462,3166560,3166362,alveolar,stop,no,alveolar
eD_happy1,1,3,tongue,phonemes,33,vC,e,d,3174501,3174770,3174401,alveolar,stop,no,alveolar
Di_angry2,0,3,control_tongue,phonemes,35,Cv,d,i,3182415,3182504,3182315,alveolar,stop,yes,alveolar
Bu_angry2,1,1,tongue,phonemes,36,Cv,b,u,3198475,3198544,3198375,bilabial,stop,yes,bilabial
Pu_angry1,1,2,tongue,phonemes,37,Cv,p,u,3206503,3206586,3206403,bilabial,stop,no,bilabial
Bu_happy1,1,1,tongue,phonemes,38,Cv,b,u,3214494,3214561,3214394,bilabial,stop,yes,bilabial
De_angry1,1,3,tongue,phonemes,39,Cv,d,e,3222487,3222533,3222387,alveolar,stop,yes,alveolar
oB_happy2,0,1,control_tongue,phonemes,40,vC,o,b,3230475,3230805,3230375,alveolar,stop,no,alveolar
oD_angry2,1,3,tongue,phonemes,41,vC,o,d,3238471,3238882,3238371,alveolar,stop,no,alveolar
Pi_angry2,0,2,control_tongue,phonemes,42,Cv,p,i,3246522,3246638,3246422,bilabial,stop,no,bilabial
Bo_angry1,1,1,tongue,phonemes,43,Cv,b,o,3254488,3254542,3254388,bilabial,stop,yes,bilabial
oT_happy1,0,4,control_tongue,phonemes,44,vC,o,t,3262484,3262811,3262384,alveolar,stop,no,alveolar
uB_happy2,1,1,tongue,phonemes,45,vC,u,b,3270472,3270809,3270372,alveolar,stop,no,alveolar
oT_angry1,1,4,tongue,phonemes,46,vC,o,t,3278498,3278829,3278398,alveolar,stop,no,alveolar
Pe_happy2,0,2,control_tongue,phonemes,47,Cv,p,e,3286496,3286639,3286396,bilabial,stop,no,bilabial
Di_happy2,1,3,tongue,phonemes,48,Cv,d,i,3294484,3294566,3294384,alveolar,stop,yes,alveolar
oP_happy2,1,2,tongue,phonemes,49,vC,o,p,3302474,3302797,3302374,alveolar,stop,no,alveolar
eB_angry2,0,1,control_tongue,phonemes,50,vC,e,b,3310508,3310778,3310408,alveolar,stop,no,alveolar
aT_angry1,1,4,tongue,phonemes,51,vC,a,t,3318493,3318801,3318393,alveolar,stop,no,alveolar
Pa_happy2,0,2,control_tongue,phonemes,52,Cv,p,a,3326469,3326629,3326369,bilabial,stop,no,bilabial
Tu_angry1,0,4,control_tongue,phonemes,53,Cv,t,u,3334495,3334607,3334395,alveolar,stop,no,alveolar
Bi_angry2,1,1,tongue,phonemes,54,Cv,b,i,3342503,3342558,3342403,bilabial,stop,yes,bilabial
oB_angry1,1,1,tongue,phonemes,55,vC,o,b,3350495,3350835,3350395,alveolar,stop,no,alveolar
Pi_happy1,1,2,tongue,phonemes,56,Cv,p,i,3358487,3358546,3358387,bilabial,stop,no,bilabial
aT_angry2,1,4,tongue,phonemes,57,vC,a,t,3366481,3366796,3366381,alveolar,stop,no,alveolar
Ba_angry1,1,1,tongue,phonemes,58,Cv,b,a,3374471,3374524,3374371,bilabial,stop,yes,bilabial
Pu_happy1,1,2,tongue,phonemes,59,Cv,p,u,3382497,3382576,3382397,bilabial,stop,no,bilabial
Tu_angry2,1,4,tongue,phonemes,60,Cv,t,u,3390489,3390602,3390389,alveolar,stop,no,alveolar
Ti_angry1,1,4,tongue,phonemes,61,Cv,t,i,3430450,3430624,3430350,alveolar,stop,no,alveolar
uD_happy1,0,3,control_tongue,phonemes,62,vC,u,d,3438474,3438822,3438374,alveolar,stop,no,alveolar
Ta_angry1,1,4,tongue,phonemes,63,Cv,t,a,3446502,3446610,3446402,alveolar,stop,no,alveolar
Te_happy1,1,4,tongue,phonemes,64,Cv,t,e,3454495,3454608,3454395,alveolar,stop,no,alveolar
Pi_happy2,1,2,tongue,phonemes,65,Cv,p,i,3462487,3462587,3462387,bilabial,stop,no,bilabial
oB_angry2,0,1,control_tongue,phonemes,66,vC,o,b,3470463,3470795,3470363,alveolar,stop,no,alveolar
Da_angry2,0,3,control_tongue,phonemes,67,Cv,d,a,3478497,3478553,3478397,alveolar,stop,yes,alveolar
Be_happy2,1,1,tongue,phonemes,68,Cv,b,e,3486496,3486641,3486396,bilabial,stop,yes,bilabial
iT_angry2,1,4,tongue,phonemes,69,vC,i,t,3494487,3494731,3494387,alveolar,stop,no,alveolar
iP_angry1,0,2,control_tongue,phonemes,70,vC,i,p,3502499,3502826,3502399,alveolar,stop,no,alveolar
iT_happy1,0,4,control_tongue,phonemes,71,vC,i,t,3510450,3510733,3510350,alveolar,stop,no,alveolar
aD_happy2,0,3,control_tongue,phonemes,72,vC,a,d,3518462,3518727,3518362,alveolar,stop,no,alveolar
To_happy2,0,4,control_tongue,phonemes,73,Cv,t,o,3526490,3526577,3526390,alveolar,stop,no,alveolar
Pe_angry2,1,2,tongue,phonemes,74,Cv,p,e,3534483,3534629,3534383,bilabial,stop,no,bilabial
eT_happy2,1,4,tongue,phonemes,75,vC,e,t,3542476,3542739,3542376,alveolar,stop,no,alveolar
Ti_angry2,1,4,tongue,phonemes,76,Cv,t,i,3550500,3550674,3550400,alveolar,stop,no,alveolar
Ta_happy2,1,4,tongue,phonemes,77,Cv,t,a,3558492,3558562,3558392,alveolar,stop,no,alveolar
uP_angry2,0,2,control_tongue,phonemes,78,vC,u,p,3566485,3566869,3566385,alveolar,stop,no,alveolar
Tu_happy2,1,4,tongue,phonemes,79,Cv,t,u,3574476,3574575,3574376,alveolar,stop,no,alveolar
uT_happy2,1,4,tongue,phonemes,80,vC,u,t,3582504,3582832,3582404,alveolar,stop,no,alveolar
De_angry2,1,3,tongue,phonemes,81,Cv,d,e,3590495,3590542,3590395,alveolar,stop,yes,alveolar
Po_happy2,1,2,tongue,phonemes,82,Cv,p,o,3598487,3598567,3598387,bilabial,stop,no,bilabial
eP_angry2,1,2,tongue,phonemes,83,vC,e,p,3606479,3606787,3606379,alveolar,stop,no,alveolar
eD_happy2,0,3,control_tongue,phonemes,84,vC,e,d,3614491,3614774,3614391,alveolar,stop,no,alveolar
uT_angry2,1,4,tongue,phonemes,85,vC,u,t,3622498,3622778,3622398,alveolar,stop,no,alveolar
iB_happy1,0,1,control_tongue,phonemes,86,vC,i,b,3630493,3630829,3630393,alveolar,stop,no,alveolar
eP_happy1,0,2,control_tongue,phonemes,87,vC,e,p,3638467,3638752,3638367,alveolar,stop,no,alveolar
Be_angry2,0,1,control_tongue,phonemes,88,Cv,b,e,3646473,3646527,3646373,bilabial,stop,yes,bilabial
iD_happy1,1,3,tongue,phonemes,89,vC,i,d,3654500,3654821,3654400,alveolar,stop,no,alveolar
uB_happy1,1,1,tongue,phonemes,90,vC,u,b,3662491,3662820,3662391,alveolar,stop,no,alveolar
Du_happy1,0,3,control_tongue,phonemes,91,Cv,d,u,3670465,3670549,3670365,alveolar,stop,yes,alveolar
Po_angry2,1,2,tongue,phonemes,92,Cv,p,o,3678509,3678594,3678409,bilabial,stop,no,bilabial
Ti_happy1,0,4,control_tongue,phonemes,93,Cv,t,i,3686500,3686595,3686400,alveolar,stop,no,alveolar
Bu_angry1,0,1,control_tongue,phonemes,94,Cv,b,u,3694490,3694559,3694390,bilabial,stop,yes,bilabial
De_happy1,1,3,tongue,phonemes,95,Cv,d,e,3702486,3702536,3702386,alveolar,stop,yes,alveolar
Pe_angry1,1,2,tongue,phonemes,96,Cv,p,e,3710479,3710628,3710379,bilabial,stop,no,bilabial
Du_angry1,1,3,tongue,phonemes,97,Cv,d,u,3718503,3718588,3718403,alveolar,stop,yes,alveolar
iP_happy1,1,2,tongue,phonemes,98,vC,i,p,3726497,3726806,3726397,alveolar,stop,no,alveolar
aD_angry2,0,3,control_tongue,phonemes,99,vC,a,d,3734499,3734822,3734399,alveolar,stop,no,alveolar
Bo_happy1,0,1,control_tongue,phonemes,100,Cv,b,o,3742488,3742542,3742388,bilabial,stop,yes,bilabial
oP_happy1,1,2,tongue,phonemes,101,vC,o,p,3750507,3750842,3750407,alveolar,stop,no,alveolar
Te_angry2,0,4,control_tongue,phonemes,102,Cv,t,e,3758481,3758593,3758381,alveolar,stop,no,alveolar
Bi_angry1,1,1,tongue,phonemes,103,Cv,b,i,3766490,3766552,3766390,bilabial,stop,yes,bilabial
aP_happy2,0,2,control_tongue,phonemes,104,vC,a,p,3774506,3774786,3774406,alveolar,stop,no,alveolar
uB_angry2,1,1,tongue,phonemes,105,vC,u,b,3782507,3782846,3782407,alveolar,stop,no,alveolar
iB_angry2,1,1,tongue,phonemes,106,vC,i,b,3790502,3790832,3790402,alveolar,stop,no,alveolar
oP_angry2,1,2,tongue,phonemes,107,vC,o,p,3798492,NaN,3798392,alveolar,stop,no,alveolar
uP_angry1,1,2,tongue,phonemes,108,vC,u,p,3806485,3806827,3806385,alveolar,stop,no,alveolar
eD_angry1,1,3,tongue,phonemes,109,vC,e,d,3814479,3814754,3814379,alveolar,stop,no,alveolar
aB_angry2,1,1,tongue,phonemes,110,vC,a,b,3822503,3822843,3822403,alveolar,stop,no,alveolar
Po_happy1,1,2,tongue,phonemes,111,Cv,p,o,3830495,3830590,3830395,bilabial,stop,no,bilabial
oD_happy1,1,3,tongue,phonemes,112,vC,o,d,3838487,3838803,3838387,alveolar,stop,no,alveolar
Di_angry1,0,3,control_tongue,phonemes,113,Cv,d,i,3846490,3846576,3846390,alveolar,stop,yes,alveolar
Te_angry1,0,4,control_tongue,phonemes,114,Cv,t,e,3854519,3854632,3854419,alveolar,stop,no,alveolar
uP_happy1,1,2,tongue,phonemes,115,vC,u,p,3862499,3862780,3862399,alveolar,stop,no,alveolar
To_angry1,1,4,tongue,phonemes,116,Cv,t,o,3870489,3870574,3870389,alveolar,stop,no,alveolar
oB_happy1,0,1,control_tongue,phonemes,117,vC,o,b,3878471,3878803,3878371,alveolar,stop,no,alveolar
iT_angry1,1,4,tongue,phonemes,118,vC,i,t,3886507,3886778,3886407,alveolar,stop,no,alveolar
eT_happy1,1,4,tongue,phonemes,119,vC,e,t,3894499,3894760,3894399,alveolar,stop,no,alveolar
uD_angry2,0,3,control_tongue,phonemes,120,vC,u,d,3902484,3902849,3902384,alveolar,stop,no,alveolar
