Stimulus,TMS,Correct_Key,TMStarget,Task,TrialN,Order,Phoneme1,Phoneme2,P1_TSidx,P2_TSidx,TMS_TSidx,Place,Manner,Voicing,Category
uP_happy2,0,2,control_tongue,phonemes,3,vC,u,p,4898433,4898763,4898333,alveolar,stop,no,alveolar
Do_angry2,1,3,tongue,phonemes,4,Cv,d,o,4906395,4906448,4906295,alveolar,stop,yes,alveolar
eP_angry1,1,2,tongue,phonemes,5,vC,e,p,4914398,4914687,4914298,alveolar,stop,no,alveolar
uT_happy1,0,4,control_tongue,phonemes,6,vC,u,t,4922359,4922676,4922259,alveolar,stop,no,alveolar
Te_happy2,1,4,tongue,phonemes,7,Cv,t,e,4930390,4930504,4930290,alveolar,stop,no,alveolar
aP_angry1,0,2,control_tongue,phonemes,8,vC,a,p,4938389,4938723,4938289,alveolar,stop,no,alveolar
Ta_angry2,1,4,tongue,phonemes,9,Cv,t,a,4946423,4946508,4946323,alveolar,stop,no,alveolar
Pu_happy2,0,2,control_tongue,phonemes,10,Cv,p,u,4954425,4954507,4954325,bilabial,stop,no,bilabial
Tu_happy1,0,4,control_tongue,phonemes,11,Cv,t,u,4962387,4962483,4962287,alveolar,stop,no,alveolar
iD_happy2,1,3,tongue,phonemes,12,vC,i,d,4970417,4970756,4970317,alveolar,stop,no,alveolar
eB_happy2,1,1,tongue,phonemes,13,vC,e,b,4978417,4978659,4978317,alveolar,stop,no,alveolar
Ba_happy2,1,1,tongue,phonemes,14,Cv,b,a,4986382,4986497,4986282,bilabial,stop,yes,bilabial
eD_angry2,1,3,tongue,phonemes,15,vC,e,d,4994380,4994689,4994280,alveolar,stop,no,alveolar
aB_happy1,1,1,tongue,phonemes,16,vC,a,b,5002379,5002701,5002279,alveolar,stop,no,alveolar
Pa_happy1,0,2,control_tongue,phonemes,17,Cv,p,a,5010446,5010584,5010346,bilabial,stop,no,bilabial
Do_happy2,1,3,tongue,phonemes,18,Cv,d,o,5018378,5018430,5018278,alveolar,stop,yes,alveolar
Bu_happy2,1,1,tongue,phonemes,19,Cv,b,u,5026410,5026478,5026310,bilabial,stop,yes,bilabial
aB_angry1,1,1,tongue,phonemes,20,vC,a,b,5034375,5034716,5034275,alveolar,stop,no,alveolar
aT_happy1,1,4,tongue,phonemes,21,vC,a,t,5042408,5042690,5042308,alveolar,stop,no,alveolar
Po_angry1,0,2,control_tongue,phonemes,22,Cv,p,o,5050410,5050489,5050310,bilabial,stop,no,bilabial
uD_angry1,1,3,tongue,phonemes,23,vC,u,d,5058405,5058795,5058305,alveolar,stop,no,alveolar
Di_happy1,1,3,tongue,phonemes,24,Cv,d,i,5066371,5066454,5066271,alveolar,stop,yes,alveolar
iB_angry1,1,1,tongue,phonemes,25,vC,i,b,5074439,5074775,5074339,alveolar,stop,no,alveolar
Ta_happy1,1,4,tongue,phonemes,26,Cv,t,a,5082369,5082506,5082269,alveolar,stop,no,alveolar
Ba_happy1,1,1,tongue,phonemes,27,Cv,b,a,5090367,5090449,5090267,bilabial,stop,yes,bilabial
eT_angry1,0,4,control_tongue,phonemes,28,vC,e,t,5098366,5098636,5098266,alveolar,stop,no,alveolar
Do_happy1,1,3,tongue,phonemes,29,Cv,d,o,5106399,5106451,5106299,alveolar,stop,yes,alveolar
oD_happy2,1,3,tongue,phonemes,30,vC,o,d,5114368,5114706,5114268,alveolar,stop,no,alveolar
Ba_angry2,1,1,tongue,phonemes,31,Cv,b,a,5122399,5122452,5122299,bilabial,stop,yes,bilabial
To_angry2,0,4,control_tongue,phonemes,32,Cv,t,o,5130392,5130490,5130292,alveolar,stop,no,alveolar
eD_happy1,1,3,tongue,phonemes,33,vC,e,d,5138393,5138662,5138293,alveolar,stop,no,alveolar
iP_happy2,1,2,tongue,phonemes,34,vC,i,p,5146425,5146742,5146325,alveolar,stop,no,alveolar
Di_angry2,0,3,control_tongue,phonemes,35,Cv,d,i,5154394,5154483,5154294,alveolar,stop,yes,alveolar
Bu_angry2,1,1,tongue,phonemes,36,Cv,b,u,5162390,5162459,5162290,bilabial,stop,yes,bilabial
Pu_angry1,1,2,tongue,phonemes,37,Cv,p,u,5170388,5170471,5170288,bilabial,stop,no,bilabial
Bu_happy1,1,1,tongue,phonemes,38,Cv,b,u,5178421,5178488,5178321,bilabial,stop,yes,bilabial
De_angry1,1,3,tongue,phonemes,39,Cv,d,e,5186398,5186444,5186298,alveolar,stop,yes,alveolar
oB_happy2,0,1,control_tongue,phonemes,40,vC,o,b,5194430,5194760,5194330,alveolar,stop,no,alveolar
oD_angry2,1,3,tongue,phonemes,41,vC,o,d,5202383,5202794,5202283,alveolar,stop,no,alveolar
Pi_angry2,0,2,control_tongue,phonemes,42,Cv,p,i,5210381,5210497,5210281,bilabial,stop,no,bilabial
Bo_angry1,1,1,tongue,phonemes,43,Cv,b,o,5218418,5218472,5218318,bilabial,stop,yes,bilabial
oT_happy1,0,4,control_tongue,phonemes,44,vC,o,t,5226383,5226710,5226283,alveolar,stop,no,alveolar
uB_happy2,1,1,tongue,phonemes,45,vC,u,b,5234415,5234752,5234315,alveolar,stop,no,alveolar
oT_angry1,1,4,tongue,phonemes,46,vC,o,t,5242345,5242676,5242245,alveolar,stop,no,alveolar
Pe_happy2,0,2,control_tongue,phonemes,47,Cv,p,e,5250374,5250517,5250274,bilabial,stop,no,bilabial
Di_happy2,1,3,tongue,phonemes,48,Cv,d,i,5258377,5258459,5258277,alveolar,stop,yes,alveolar
oP_happy2,1,2,tongue,phonemes,49,vC,o,p,5266375,5266698,5266275,alveolar,stop,no,alveolar
eB_angry2,0,1,control_tongue,phonemes,50,vC,e,b,5274340,5274610,5274240,alveolar,stop,no,alveolar
aT_angry1,1,4,tongue,phonemes,51,vC,a,t,5282372,5282680,5282272,alveolar,stop,no,alveolar
Pa_happy2,0,2,control_tongue,phonemes,52,Cv,p,a,5290371,5290531,5290271,bilabial,stop,no,bilabial
Tu_angry1,0,4,control_tongue,phonemes,53,Cv,t,u,5298371,5298483,5298271,alveolar,stop,no,alveolar
Bi_angry2,1,1,tongue,phonemes,54,Cv,b,i,5306369,5306424,5306269,bilabial,stop,yes,bilabial
oB_angry1,1,1,tongue,phonemes,55,vC,o,b,5314368,5314708,5314268,alveolar,stop,no,alveolar
Pi_happy1,1,2,tongue,phonemes,56,Cv,p,i,5322367,5322426,5322267,bilabial,stop,no,bilabial
aT_angry2,1,4,tongue,phonemes,57,vC,a,t,5330370,5330685,5330270,alveolar,stop,no,alveolar
Ba_angry1,1,1,tongue,phonemes,58,Cv,b,a,5338398,5338451,5338298,bilabial,stop,yes,bilabial
Pu_happy1,1,2,tongue,phonemes,59,Cv,p,u,5346396,5346475,5346296,bilabial,stop,no,bilabial
Tu_angry2,1,4,tongue,phonemes,60,Cv,t,u,5354397,5354510,5354297,alveolar,stop,no,alveolar
Ti_angry1,1,4,tongue,phonemes,61,Cv,t,i,5394422,5394596,5394322,alveolar,stop,no,alveolar
uD_happy1,0,3,control_tongue,phonemes,62,vC,u,d,5402453,5402801,5402353,alveolar,stop,no,alveolar
Ta_angry1,1,4,tongue,phonemes,63,Cv,t,a,5410390,5410498,5410290,alveolar,stop,no,alveolar
Te_happy1,1,4,tongue,phonemes,64,Cv,t,e,5418421,5418534,5418321,alveolar,stop,no,alveolar
Pi_happy2,1,2,tongue,phonemes,65,Cv,p,i,5426384,5426484,5426284,bilabial,stop,no,bilabial
oB_angry2,0,1,control_tongue,phonemes,66,vC,o,b,5434384,5434716,5434284,alveolar,stop,no,alveolar
Da_angry2,0,3,control_tongue,phonemes,67,Cv,d,a,5442451,5442507,5442351,alveolar,stop,yes,alveolar
Be_happy2,1,1,tongue,phonemes,68,Cv,b,e,5450448,5450593,5450348,bilabial,stop,yes,bilabial
iT_angry2,1,4,tongue,phonemes,69,vC,i,t,5458413,5458657,5458313,alveolar,stop,no,alveolar
iP_angry1,0,2,control_tongue,phonemes,70,vC,i,p,5466414,5466741,5466314,alveolar,stop,no,alveolar
iT_happy1,0,4,control_tongue,phonemes,71,vC,i,t,5474380,5474663,5474280,alveolar,stop,no,alveolar
aD_happy2,0,3,control_tongue,phonemes,72,vC,a,d,5482445,5482710,5482345,alveolar,stop,no,alveolar
To_happy2,0,4,control_tongue,phonemes,73,Cv,t,o,5490408,5490495,5490308,alveolar,stop,no,alveolar
Pe_angry2,1,2,tongue,phonemes,74,Cv,p,e,5498411,5498557,5498311,bilabial,stop,no,bilabial
eT_happy2,1,4,tongue,phonemes,75,vC,e,t,5506440,5506703,5506340,alveolar,stop,no,alveolar
Ti_angry2,1,4,tongue,phonemes,76,Cv,t,i,5514442,5514616,5514342,alveolar,stop,no,alveolar
Ta_happy2,1,4,tongue,phonemes,77,Cv,t,a,5522403,5522473,5522303,alveolar,stop,no,alveolar
uP_angry2,0,2,control_tongue,phonemes,78,vC,u,p,5530367,5530751,5530267,alveolar,stop,no,alveolar
Tu_happy2,1,4,tongue,phonemes,79,Cv,t,u,5538401,5538500,5538301,alveolar,stop,no,alveolar
uT_happy2,1,4,tongue,phonemes,80,vC,u,t,5546435,5546763,5546335,alveolar,stop,no,alveolar
De_angry2,1,3,tongue,phonemes,81,Cv,d,e,5554401,5554448,5554301,alveolar,stop,yes,alveolar
Po_happy2,1,2,tongue,phonemes,82,Cv,p,o,5562398,5562478,5562298,bilabial,stop,no,bilabial
eP_angry2,1,2,tongue,phonemes,83,vC,e,p,5570396,5570704,5570296,alveolar,stop,no,alveolar
eD_happy2,0,3,control_tongue,phonemes,84,vC,e,d,5578394,5578677,5578294,alveolar,stop,no,alveolar
uT_angry2,1,4,tongue,phonemes,85,vC,u,t,5586395,5586675,5586295,alveolar,stop,no,alveolar
iB_happy1,0,1,control_tongue,phonemes,86,vC,i,b,5594428,5594764,5594328,alveolar,stop,no,alveolar
eP_happy1,0,2,control_tongue,phonemes,87,vC,e,p,5602459,5602744,5602359,alveolar,stop,no,alveolar
Be_angry2,0,1,control_tongue,phonemes,88,Cv,b,e,5610459,5610513,5610359,bilabial,stop,yes,bilabial
iD_happy1,1,3,tongue,phonemes,89,vC,i,d,5618424,5618745,5618324,alveolar,stop,no,alveolar
uB_happy1,1,1,tongue,phonemes,90,vC,u,b,5626389,5626718,5626289,alveolar,stop,no,alveolar
eB_happy1,0,1,control_tongue,phonemes,91,vC,e,b,5634388,5634633,5634288,alveolar,stop,no,alveolar
Po_angry2,1,2,tongue,phonemes,92,Cv,p,o,5642386,5642471,5642286,bilabial,stop,no,bilabial
Ti_happy1,0,4,control_tongue,phonemes,93,Cv,t,i,5650385,5650480,5650285,alveolar,stop,no,alveolar
Bu_angry1,0,1,control_tongue,phonemes,94,Cv,b,u,5658350,5658419,5658250,bilabial,stop,yes,bilabial
De_happy1,1,3,tongue,phonemes,95,Cv,d,e,5666486,5666536,5666386,alveolar,stop,yes,alveolar
Pe_angry1,1,2,tongue,phonemes,96,Cv,p,e,5674416,5674565,5674316,bilabial,stop,no,bilabial
Du_angry1,1,3,tongue,phonemes,97,Cv,d,u,5682449,5682534,5682349,alveolar,stop,yes,alveolar
iP_happy1,1,2,tongue,phonemes,98,vC,i,p,5690414,5690723,5690314,alveolar,stop,no,alveolar
aD_angry2,0,3,control_tongue,phonemes,99,vC,a,d,5698412,5698735,5698312,alveolar,stop,no,alveolar
Bo_happy1,0,1,control_tongue,phonemes,100,Cv,b,o,5706414,5706468,5706314,bilabial,stop,yes,bilabial
oP_happy1,1,2,tongue,phonemes,101,vC,o,p,5714409,5714744,5714309,alveolar,stop,no,alveolar
Te_angry2,0,4,control_tongue,phonemes,102,Cv,t,e,5722375,5722487,5722275,alveolar,stop,no,alveolar
Bi_angry1,1,1,tongue,phonemes,103,Cv,b,i,5730376,5730438,5730276,bilabial,stop,yes,bilabial
aP_happy2,0,2,control_tongue,phonemes,104,vC,a,p,5738370,5738650,5738270,alveolar,stop,no,alveolar
uB_angry2,1,1,tongue,phonemes,105,vC,u,b,5746372,5746711,5746272,alveolar,stop,no,alveolar
iB_angry2,1,1,tongue,phonemes,106,vC,i,b,5754370,5754700,5754270,alveolar,stop,no,alveolar
oP_angry2,1,2,tongue,phonemes,107,vC,o,p,5762403,NaN,5762303,alveolar,stop,no,alveolar
uP_angry1,1,2,tongue,phonemes,108,vC,u,p,5770401,5770743,5770301,alveolar,stop,no,alveolar
eD_angry1,1,3,tongue,phonemes,109,vC,e,d,5778402,5778677,5778302,alveolar,stop,no,alveolar
aB_angry2,1,1,tongue,phonemes,110,vC,a,b,5786399,5786739,5786299,alveolar,stop,no,alveolar
Po_happy1,1,2,tongue,phonemes,111,Cv,p,o,5794436,5794531,5794336,bilabial,stop,no,bilabial
oD_happy1,1,3,tongue,phonemes,112,vC,o,d,5802396,5802712,5802296,alveolar,stop,no,alveolar
Di_angry1,0,3,control_tongue,phonemes,113,Cv,d,i,5810437,5810523,5810337,alveolar,stop,yes,alveolar
Te_angry1,0,4,control_tongue,phonemes,114,Cv,t,e,5818463,5818576,5818363,alveolar,stop,no,alveolar
uP_happy1,1,2,tongue,phonemes,115,vC,u,p,5826462,5826743,5826362,alveolar,stop,no,alveolar
To_angry1,1,4,tongue,phonemes,116,Cv,t,o,5834391,5834476,5834291,alveolar,stop,no,alveolar
oB_happy1,0,1,control_tongue,phonemes,117,vC,o,b,5842456,5842788,5842356,alveolar,stop,no,alveolar
iT_angry1,1,4,tongue,phonemes,118,vC,i,t,5850390,5850661,5850290,alveolar,stop,no,alveolar
eT_happy1,1,4,tongue,phonemes,119,vC,e,t,5858392,5858653,5858292,alveolar,stop,no,alveolar
uD_angry2,0,3,control_tongue,phonemes,120,vC,u,d,5866391,5866756,5866291,alveolar,stop,no,alveolar
