Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Pa_happy1,1,8,lip,phonemes,3892245,3892145,239,p,a,,3892383,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,lip,phonemes,3897839,3897739,240,p,e,,3897985,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,lip,phonemes,3903466,3903366,241,b,e,,3903520,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_lip,phonemes,3909064,3908964,242,d,a,,3909119,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,lip,phonemes,3914657,3914557,243,p,o,,3914742,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_lip,phonemes,3920282,3920182,244,b,i,,3920344,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,lip,phonemes,3925879,3925779,245,t,i,,3925971,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_lip,phonemes,3931472,3931372,246,d,i,,3931555,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,3937068,3936968,247,b,i,,3937122,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,lip,phonemes,3942665,3942565,248,d,a,,3942719,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,lip,phonemes,3948261,3948161,249,t,a,,3948346,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,lip,phonemes,3953852,3953752,250,d,e,,3953898,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_lip,phonemes,3959444,3959344,251,b,o,,3959498,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,lip,phonemes,3965039,3964939,252,d,u,,3965119,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,lip,phonemes,3970634,3970534,253,p,o,,3970714,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,lip,phonemes,3976230,3976130,254,b,u,,3976299,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,3981823,3981723,255,t,e,,3981936,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,lip,phonemes,3987419,3987319,256,p,u,,3987534,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,lip,phonemes,3993014,3992914,257,d,u,,3993099,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,lip,phonemes,3998608,3998508,258,p,e,,3998757,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,lip,phonemes,4004203,4004103,259,d,i,,4004292,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,lip,phonemes,4009836,4009736,260,p,i,,4009895,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_lip,phonemes,4015423,4015323,261,t,a,,4015531,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,lip,phonemes,4021020,4020920,262,b,e,,4021073,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,lip,phonemes,4026647,4026547,263,p,i,,4026747,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,lip,phonemes,4032275,4032175,264,d,a,,4032351,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,lip,phonemes,4037870,4037770,265,b,u,,4037939,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,lip,phonemes,4043465,4043365,266,b,o,,4043519,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_lip,phonemes,4049058,4048958,267,d,e,,4049105,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,lip,phonemes,4054687,4054587,268,t,u,,4054786,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_lip,phonemes,4060280,4060180,269,p,a,,4060369,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,lip,phonemes,4065876,4065776,270,d,e,,4065927,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,lip,phonemes,4071507,4071407,271,t,i,,4071602,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,lip,phonemes,4077098,4076998,272,p,a,,4077232,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_lip,phonemes,4082692,4082592,273,p,e,,4082835,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,lip,phonemes,4088288,4088188,274,b,i,,4088342,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,lip,phonemes,4093885,4093785,275,t,u,,4093998,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_lip,phonemes,4099477,4099377,276,b,u,,4099544,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,4105072,4104972,277,d,o,,4105125,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,lip,phonemes,4110665,4110565,278,t,o,,4110752,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_lip,phonemes,4116263,4116163,279,p,o,,4116358,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_lip,phonemes,4121853,4121753,280,t,i,,4122027,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_lip,phonemes,4127447,4127347,281,p,u,,4127530,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_lip,phonemes,4133041,4132941,282,d,o,,4133093,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,lip,phonemes,4138645,4138545,283,t,a,,4138715,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_lip,phonemes,4144233,4144133,284,b,a,,4144286,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,lip,phonemes,4149865,4149765,285,p,u,,4149947,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,lip,phonemes,4155456,4155356,286,d,i,,4155542,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,lip,phonemes,4161050,4160950,287,t,o,,4161148,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_lip,phonemes,4166643,4166543,288,p,i,,4166808,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,lip,phonemes,4172240,4172140,289,b,a,,4172322,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_lip,phonemes,4177833,4177733,290,t,o,,4177918,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,lip,phonemes,4183428,4183328,291,t,e,,4183541,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_lip,phonemes,4189054,4188954,292,b,e,,4189199,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,4194651,4194551,293,t,e,,4194763,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,lip,phonemes,4200280,4200180,294,b,a,,4200333,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_lip,phonemes,4205873,4205773,295,d,u,,4205959,NaN,alveolar,stop,yes,alveolar
Ah1,0,NaN,control_BA06,single-phoneme,4687222,4686976,296,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_BA06,single-phoneme,4691132,4690906,297,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_BA06,single-phoneme,4695065,4694898,298,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_BA06,single-phoneme,4699094,4698894,299,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_BA06,single-phoneme,4703077,4702889,300,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_BA06,single-phoneme,4707145,4706886,301,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_BA06,single-phoneme,4711024,4710848,302,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_BA06,single-phoneme,4714959,4714813,303,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_BA06,single-phoneme,4718959,4718809,304,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_BA06,single-phoneme,4723304,4722815,305,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_BA06,single-phoneme,4726979,4726832,306,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_BA06,single-phoneme,4730992,4730799,307,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_BA06,single-phoneme,4734975,4734793,308,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_BA06,single-phoneme,4738940,4738792,309,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_BA06,single-phoneme,4742966,4742785,310,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_BA06,single-phoneme,4747016,4746782,311,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_BA06,single-phoneme,4750940,4750776,312,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_BA06,single-phoneme,4754995,4754807,313,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_BA06,single-phoneme,4758948,4758803,314,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_BA06,single-phoneme,4762920,4762767,315,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_BA06,single-phoneme,4767084,4766795,316,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_BA06,single-phoneme,4771083,4770833,317,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_BA06,single-phoneme,4774971,4774821,318,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_BA06,single-phoneme,4779002,4778816,319,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_BA06,single-phoneme,4783006,4782813,320,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_BA06,single-phoneme,4787019,4786809,321,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_BA06,single-phoneme,4791010,4790838,322,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_BA06,single-phoneme,4794998,4794834,323,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_BA06,single-phoneme,4798985,4798830,324,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_BA06,single-phoneme,4803111,4802860,325,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_BA06,single-phoneme,4807014,4806859,326,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_BA06,single-phoneme,4810992,4810852,327,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_BA06,single-phoneme,4815108,4814848,328,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_BA06,single-phoneme,4819036,4818813,329,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_BA06,single-phoneme,4822967,4822806,330,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_BA06,single-phoneme,4827663,4826808,331,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_BA06,single-phoneme,4831058,4830837,332,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_BA06,single-phoneme,4834987,4834831,333,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_BA06,single-phoneme,4839076,4838825,334,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_BA06,single-phoneme,4842977,4842822,335,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_BA06,single-phoneme,4846980,4846816,336,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_BA06,single-phoneme,4851074,4850814,337,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_BA06,single-phoneme,4854950,4854810,338,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_BA06,single-phoneme,4858963,4858808,339,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_BA06,single-phoneme,4862954,4862802,340,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_BA06,single-phoneme,4866979,4866797,341,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_BA06,single-phoneme,4870949,4870794,342,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_BA06,single-phoneme,4874973,4874791,343,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_BA06,single-phoneme,4878939,4878786,344,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_BA06,single-phoneme,4883006,4882783,345,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_BA06,single-phoneme,4886925,4886778,346,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_BA06,single-phoneme,4890963,4890785,347,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_BA06,single-phoneme,4894969,4894770,348,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_BA06,single-phoneme,4898949,4898770,349,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_BA06,single-phoneme,4902942,4902795,350,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bot_angry2,1,1,BA06,Words,4974895,4974795,351,b,o,t,4974944,4975342,,,,real
Tup_angry1,0,2,control_BA06,Words,4980488,4980388,352,t,u,p,4980658,4980928,,,,nonce
Dit_happy2,1,2,BA06,Words,4986084,4985984,353,d,i,t,4986176,4986473,,,,nonce
Bit_angry2,1,1,BA06,Words,4991678,4991578,354,b,i,t,4991727,4992011,,,,real
Put_angry1,0,2,control_BA06,Words,4997272,4997172,355,p,u,t,4997419,4997703,,,,nonce
Bed_happy1,0,1,control_BA06,Words,5002867,5002767,356,b,e,d,5002929,5003249,,,,real
Dit_angry2,1,2,BA06,Words,5008496,5008396,357,d,i,t,5008575,5008904,,,,nonce
Tap_happy1,0,1,control_BA06,Words,5014087,5013987,358,t,a,p,5014214,5014548,,,,real
Bep_angry1,1,2,BA06,Words,5019685,5019585,359,b,e,p,5019738,5020023,,,,nonce
Tup_angry2,1,2,BA06,Words,5025278,5025178,360,t,u,p,5025443,5025717,,,,nonce
But_happy1,1,1,BA06,Words,5031008,5030908,361,b,u,t,5031057,5031407,,,,real
Pod_angry1,1,2,BA06,Words,5036606,5036506,362,p,o,d,5036713,5037131,,,,nonce
Bep_happy2,0,2,control_BA06,Words,5042196,5042096,363,b,e,p,5042261,5042490,,,,nonce
Dab_angry2,1,2,BA06,Words,5047798,5047698,364,d,a,b,5047846,5048325,,,,nonce
Bit_happy2,1,1,BA06,Words,5053390,5053290,365,b,i,t,5053436,5053714,,,,real
Deb_angry1,1,2,BA06,Words,5059014,5058914,366,d,e,b,5059064,5059445,,,,nonce
Pod_happy1,0,2,control_BA06,Words,5064607,5064507,367,p,o,d,5064715,5065053,,,,nonce
Bit_happy1,1,1,BA06,Words,5070235,5070135,368,b,i,t,5070284,5070574,,,,real
Deb_angry2,0,2,control_BA06,Words,5075829,5075729,369,d,e,b,5075879,5076192,,,,nonce
Bot_angry2,0,1,control_BA06,Words,5081424,5081324,370,b,o,t,5081473,5081871,,,,real
Pod_happy2,1,2,BA06,Words,5087053,5086953,371,p,o,d,5087130,5087552,,,,nonce
Tup_happy2,1,2,BA06,Words,5092647,5092547,372,t,u,p,5092781,5093087,,,,nonce
Dot_happy1,1,1,BA06,Words,5098242,5098142,373,d,o,t,5098287,5098679,,,,real
Pat_angry1,0,1,control_BA06,Words,5103834,5103734,374,p,a,t,5104001,5104275,,,,real
Dot_angry2,1,1,BA06,Words,5109467,5109367,375,d,o,t,5109515,5109893,,,,real
Tub_happy2,0,1,control_BA06,Words,5115090,5114990,376,t,u,b,5115195,5115534,,,,real
Bep_angry2,1,2,BA06,Words,5120686,5120586,377,b,e,p,5120734,5121026,,,,nonce
Tap_happy2,1,1,BA06,Words,5126286,5126186,378,t,a,p,5126412,5126733,,,,real
Ted_happy1,1,1,BA06,Words,5131918,5131818,379,t,e,d,5132047,5132319,,,,real
Dot_angry1,0,1,control_BA06,Words,5137500,5137400,380,d,o,t,5137547,5137964,,,,real
Dot_happy1,1,1,BA06,Words,5143130,5143030,381,d,o,t,5143175,5143567,,,,real
Dit_happy1,0,2,control_BA06,Words,5148724,5148624,382,d,i,t,5148817,5149096,,,,nonce
Dab_happy1,1,2,BA06,Words,5154320,5154220,383,d,a,b,5154382,5154799,,,,nonce
Pib_angry2,1,2,BA06,Words,5159918,5159818,384,p,i,b,5159991,5160340,,,,nonce
Ted_happy2,0,1,control_BA06,Words,5165540,5165440,385,t,e,d,5165667,5165944,,,,real
But_angry2,1,1,BA06,Words,5171204,5171104,386,b,u,t,5171253,5171650,,,,real
Ted_angry1,1,1,BA06,Words,5176799,5176699,387,t,e,d,5176929,5177252,,,,real
Pib_angry2,0,2,control_BA06,Words,5182391,5182291,388,p,i,b,5182464,5182813,,,,nonce
Tob_happy2,1,2,BA06,Words,5187989,5187889,389,t,o,b,5188098,5188364,,,,nonce
Ted_angry2,1,1,BA06,Words,5193583,5193483,390,t,e,d,5193709,5194067,,,,real
Bad_angry2,0,2,control_BA06,Words,5199209,5199109,391,b,a,d,5199259,5199700,,,,nonce
Pod_angry2,1,2,BA06,Words,5204840,5204740,392,p,o,d,5204948,5205284,,,,nonce
Tob_happy1,0,2,control_BA06,Words,5210432,5210332,393,t,o,b,5210560,5210924,,,,nonce
Pat_angry2,1,1,BA06,Words,5216028,5215928,394,p,a,t,5216166,5216481,,,,real
Dip_happy1,0,1,control_BA06,Words,5221619,5221519,395,d,i,p,5221696,5222028,,,,real
Bad_angry2,1,2,BA06,Words,5227218,5227118,396,b,a,d,5227268,5227709,,,,nonce
Tup_happy2,1,2,BA06,Words,5232848,5232748,397,t,u,p,5232982,5233288,,,,nonce
But_happy2,1,1,BA06,Words,5238471,5238371,398,b,u,t,5238533,5238891,,,,real
Dab_happy2,1,2,BA06,Words,5244066,5243966,399,d,a,b,5244114,5244545,,,,nonce
Pat_happy1,1,1,BA06,Words,5249670,5249570,400,p,a,t,5249797,5250132,,,,real
But_angry1,0,1,control_BA06,Words,5255260,5255160,401,b,u,t,5255309,5255727,,,,real
Bed_happy2,1,1,BA06,Words,5260851,5260751,402,b,e,d,5260898,5261181,,,,real
Dit_angry1,1,2,BA06,Words,5266444,5266344,403,d,i,t,5266494,5266805,,,,nonce
Bep_happy1,1,2,BA06,Words,5272079,5271979,404,b,e,p,5272127,5272435,,,,nonce
Pat_happy2,1,1,BA06,Words,5277671,5277571,405,p,a,t,5277788,5278122,,,,real
Dab_angry1,0,2,control_BA06,Words,5283260,5283160,406,d,a,b,5283308,5283759,,,,nonce
Put_angry2,1,2,BA06,Words,5288862,5288762,407,p,u,t,5289007,5289299,,,,nonce
Tub_happy2,1,1,BA06,Words,5294449,5294349,408,t,u,b,5294554,5294893,,,,real
Bit_angry2,0,1,control_BA06,Words,5300044,5299944,409,b,i,t,5300093,5300377,,,,real
Dip_happy2,1,1,BA06,Words,5305645,5305545,410,d,i,p,5305693,5306058,,,,real
Dit_happy2,1,2,BA06,Words,5343238,5343138,411,d,i,t,5343330,5343627,,,,nonce
Bit_happy2,1,1,BA06,Words,5348832,5348732,412,b,i,t,5348878,5349156,,,,real
Pod_happy1,0,2,control_BA06,Words,5354459,5354359,413,p,o,d,5354567,5354905,,,,nonce
Dip_happy1,0,1,control_BA06,Words,5360052,5359952,414,d,i,p,5360129,5360461,,,,real
Tap_happy2,1,1,BA06,Words,5365649,5365549,415,t,a,p,5365775,5366096,,,,real
Bep_happy1,1,2,BA06,Words,5371277,5371177,416,b,e,p,5371325,5371633,,,,nonce
But_happy2,1,1,BA06,Words,5376870,5376770,417,b,u,t,5376932,5377290,,,,real
Dot_angry2,1,1,BA06,Words,5382467,5382367,418,d,o,t,5382515,5382893,,,,real
Tob_happy1,0,2,control_BA06,Words,5388060,5387960,419,t,o,b,5388188,5388552,,,,nonce
Ted_angry2,1,1,BA06,Words,5393655,5393555,420,t,e,d,5393781,5394139,,,,real
Pat_angry1,0,1,control_BA06,Words,5399249,5399149,421,p,a,t,5399416,5399690,,,,real
Tob_happy2,1,2,BA06,Words,5404846,5404746,422,t,o,b,5404955,5405221,,,,nonce
Dot_happy1,1,1,BA06,Words,5410472,5410372,423,d,o,t,5410517,5410909,,,,real
Tub_happy2,0,1,control_BA06,Words,5416066,5415966,424,t,u,b,5416171,5416510,,,,real
Dip_happy2,1,1,BA06,Words,5421663,5421563,425,d,i,p,5421711,5422076,,,,real
But_happy1,1,1,BA06,Words,5427289,5427189,426,b,u,t,5427338,5427688,,,,real
Bit_angry2,1,1,BA06,Words,5432883,5432783,427,b,i,t,5432932,5433216,,,,real
Deb_angry2,0,2,control_BA06,Words,5438508,5438408,428,d,e,b,5438558,5438871,,,,nonce
Bed_happy1,0,1,control_BA06,Words,5444104,5444004,429,b,e,d,5444166,5444486,,,,real
Put_angry2,1,2,BA06,Words,5449702,5449602,430,p,u,t,5449847,5450139,,,,nonce
Dot_angry1,0,1,control_BA06,Words,5455291,5455191,431,d,o,t,5455338,5455755,,,,real
Bed_happy2,1,1,BA06,Words,5460891,5460791,432,b,e,d,5460938,5461221,,,,real
Dot_happy1,1,1,BA06,Words,5466485,5466385,433,d,o,t,5466530,5466922,,,,real
Bep_angry1,1,2,BA06,Words,5472078,5471978,434,b,e,p,5472131,5472416,,,,nonce
Dab_angry1,0,2,control_BA06,Words,5477671,5477571,435,d,a,b,5477719,5478170,,,,nonce
Pat_happy1,1,1,BA06,Words,5483268,5483168,436,p,a,t,5483395,5483730,,,,real
Tub_happy2,1,1,BA06,Words,5488864,5488764,437,t,u,b,5488969,5489308,,,,real
Pib_angry2,1,2,BA06,Words,5494457,5494357,438,p,i,b,5494530,5494879,,,,nonce
Put_angry1,0,2,control_BA06,Words,5500050,5499950,439,p,u,t,5500197,5500481,,,,nonce
Deb_angry1,1,2,BA06,Words,5505647,5505547,440,d,e,b,5505697,5506078,,,,nonce
Bep_happy2,0,2,control_BA06,Words,5511240,5511140,441,b,e,p,5511305,5511534,,,,nonce
Dab_happy1,1,2,BA06,Words,5516842,5516742,442,d,a,b,5516904,5517321,,,,nonce
Bit_angry2,0,1,control_BA06,Words,5522429,5522329,443,b,i,t,5522478,5522762,,,,real
Bad_angry2,0,2,control_BA06,Words,5528056,5527956,444,b,a,d,5528106,5528547,,,,nonce
Dab_angry2,1,2,BA06,Words,5533653,5533553,445,d,a,b,5533701,5534180,,,,nonce
Ted_happy1,1,1,BA06,Words,5539245,5539145,446,t,e,d,5539374,5539646,,,,real
Pod_happy2,1,2,BA06,Words,5544842,5544742,447,p,o,d,5544919,5545341,,,,nonce
Bot_angry2,0,1,control_BA06,Words,5550435,5550335,448,b,o,t,5550484,5550882,,,,real
Pod_angry1,1,2,BA06,Words,5556031,5555931,449,p,o,d,5556138,5556556,,,,nonce
Dit_angry2,1,2,BA06,Words,5561626,5561526,450,d,i,t,5561705,5562034,,,,nonce
Bot_angry2,1,1,BA06,Words,5567221,5567121,451,b,o,t,5567270,5567668,,,,real
Dit_happy1,0,2,control_BA06,Words,5572814,5572714,452,d,i,t,5572907,5573186,,,,nonce
Pat_angry2,1,1,BA06,Words,5578411,5578311,453,p,a,t,5578549,5578864,,,,real
Tup_happy2,1,2,BA06,Words,5584003,5583903,454,t,u,p,5584137,5584443,,,,nonce
But_angry2,1,1,BA06,Words,5589632,5589532,455,b,u,t,5589681,5590078,,,,real
Tap_happy1,0,1,control_BA06,Words,5595258,5595158,456,t,a,p,5595385,5595719,,,,real
Bep_angry2,1,2,BA06,Words,5600854,5600754,457,b,e,p,5600902,5601194,,,,nonce
Ted_happy2,0,1,control_BA06,Words,5606448,5606348,458,t,e,d,5606575,5606852,,,,real
Pod_angry2,1,2,BA06,Words,5612076,5611976,459,p,o,d,5612184,5612520,,,,nonce
Tup_happy2,1,2,BA06,Words,5617671,5617571,460,t,u,p,5617805,5618111,,,,nonce
But_angry1,0,1,control_BA06,Words,5623265,5623165,461,b,u,t,5623314,5623732,,,,real
Tup_angry2,1,2,BA06,Words,5628897,5628797,462,t,u,p,5629062,5629336,,,,nonce
Bit_happy1,1,1,BA06,Words,5634488,5634388,463,b,i,t,5634537,5634827,,,,real
Pib_angry2,0,2,control_BA06,Words,5640082,5639982,464,p,i,b,5640155,5640504,,,,nonce
Pat_happy2,1,1,BA06,Words,5645711,5645611,465,p,a,t,5645828,5646162,,,,real
Ted_angry1,1,1,BA06,Words,5651304,5651204,466,t,e,d,5651434,5651757,,,,real
Dit_angry1,1,2,BA06,Words,5656900,5656800,467,d,i,t,5656950,5657261,,,,nonce
Tup_angry1,0,2,control_BA06,Words,5662526,5662426,468,t,u,p,5662696,5662966,,,,nonce
Bad_angry2,1,2,BA06,Words,5668122,5668022,469,b,a,d,5668172,5668613,,,,nonce
Dab_happy2,1,2,BA06,Words,5673752,5673652,470,d,a,b,5673800,5674231,,,,nonce
