Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Ta_happy1,1,5,lip,phonemes,554304,554204,62,t,a,,554441,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,559899,559799,63,b,u,,559968,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,565493,565393,64,t,o,,565580,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,571089,570989,65,d,a,,571145,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,576683,576583,66,p,u,,576765,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,582278,582178,67,d,e,,582328,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,587874,587774,68,b,u,,587941,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,593468,593368,69,d,o,,593521,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,lip,phonemes,599063,598963,70,p,i,,599228,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_lip,phonemes,604656,604556,71,b,o,,604710,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,lip,phonemes,610252,610152,72,t,a,,610322,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,lip,phonemes,615845,615745,73,d,e,,615896,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_lip,phonemes,621439,621339,74,p,e,,621588,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,lip,phonemes,627034,626934,75,p,u,,627117,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_lip,phonemes,632628,632528,76,d,a,,632682,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,638224,638124,77,b,i,,638278,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,lip,phonemes,643818,643718,78,d,o,,643870,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_lip,phonemes,649412,649312,79,p,i,,649471,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_lip,phonemes,655008,654908,80,d,o,,655061,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,lip,phonemes,660601,660501,81,t,i,,660693,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,lip,phonemes,666197,666097,82,b,o,,666251,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,671791,671691,83,t,e,,671903,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_lip,phonemes,677385,677285,84,p,a,,677523,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,lip,phonemes,682980,682880,85,d,a,,683035,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_lip,phonemes,688574,688474,86,b,u,,688643,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,lip,phonemes,694169,694069,87,p,o,,694254,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,699764,699664,88,t,a,,699849,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,705359,705259,89,d,u,,705445,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,710954,710854,90,b,i,,711016,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,716548,716448,91,d,i,,716630,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,722143,722043,92,b,e,,722197,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,727737,727637,93,d,i,,727820,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,733331,733231,94,p,u,,733410,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,738926,738826,95,b,i,,738981,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,744521,744421,96,p,o,,744600,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,750116,750016,97,b,o,,750170,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,755710,755610,98,t,u,,755806,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,761304,761204,99,p,o,,761384,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,766900,766800,100,d,u,,766980,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,772494,772394,101,t,o,,772576,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,778088,777988,102,b,a,,778170,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,783683,783583,103,d,e,,783729,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,789278,789178,104,t,u,,789390,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,794873,794773,105,p,a,,795033,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,800466,800366,106,b,e,,800519,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,806061,805961,107,t,e,,806175,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,811656,811556,108,b,a,,811709,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,817249,817149,109,t,u,,817362,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,822844,822744,110,p,e,,822987,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,828440,828340,111,t,i,,828535,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,834034,833934,112,t,o,,834132,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,839627,839527,113,d,i,,839716,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,845224,845124,114,p,i,,845340,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,850818,850718,115,t,i,,850992,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,856412,856312,116,d,u,,856496,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,862007,861907,117,p,a,,862096,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,867603,867503,118,b,a,,867718,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,873195,873095,119,t,e,,873308,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,878791,878691,120,b,e,,878936,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_tongue,single-phoneme,1051569,1051323,121,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_tongue,single-phoneme,1055509,1055283,122,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_tongue,single-phoneme,1059448,1059281,123,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_tongue,single-phoneme,1063444,1063244,124,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_tongue,single-phoneme,1067428,1067240,125,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_tongue,single-phoneme,1071496,1071237,126,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_tongue,single-phoneme,1075410,1075234,127,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_tongue,single-phoneme,1079375,1079229,128,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_tongue,single-phoneme,1083379,1083229,129,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_tongue,single-phoneme,1087710,1087221,130,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_tongue,single-phoneme,1091364,1091217,131,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_tongue,single-phoneme,1095406,1095213,132,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_tongue,single-phoneme,1099391,1099209,133,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_tongue,single-phoneme,1103354,1103206,134,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_tongue,single-phoneme,1107383,1107202,135,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_tongue,single-phoneme,1111432,1111198,136,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_tongue,single-phoneme,1115359,1115195,137,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_tongue,single-phoneme,1119378,1119190,138,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_tongue,single-phoneme,1123332,1123187,139,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,1127336,1127183,140,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,1131467,1131178,141,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,1135425,1135175,142,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,1139320,1139170,143,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,1143353,1143167,144,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,1147358,1147165,145,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,1151370,1151160,146,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,1155328,1155156,147,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,1159316,1159152,148,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1163303,1163148,149,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,1167394,1167143,150,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,1171294,1171139,151,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1175277,1175137,152,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,1179392,1179132,153,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,1183351,1183128,154,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,1187286,1187125,155,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,1191977,1191122,156,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,1195338,1195117,157,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,1199269,1199113,158,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,1203360,1203109,159,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1207260,1207105,160,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,1211270,1211106,161,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,1215358,1215098,162,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1219235,1219095,163,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,1223244,1223089,164,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,1227238,1227086,165,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,1231264,1231082,166,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,1235233,1235078,167,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,1239255,1239073,168,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,1243223,1243070,169,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,1247288,1247065,170,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,1251209,1251062,171,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,1255237,1255059,172,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,1259254,1259055,173,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,1263230,1263051,174,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,1267194,1267047,175,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,tongue,phonemes,1319164,1319064,176,p,e,,1319265,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,1324758,1324658,177,t,a,,1324895,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,1330354,1330254,178,b,u,,1330423,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,1335980,1335880,179,t,o,,1336067,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,1341607,1341507,180,d,a,,1341663,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,1347203,1347103,181,p,u,,1347285,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,1352798,1352698,182,d,e,,1352848,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,1358393,1358293,183,b,u,,1358460,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,1363987,1363887,184,d,o,,1364040,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,1369581,1369481,185,p,i,,1369746,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,1375175,1375075,186,b,o,,1375229,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,1380775,1380675,187,t,a,,1380845,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,1386364,1386264,188,d,e,,1386415,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_tongue,phonemes,1391959,1391859,189,p,e,,1392108,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,tongue,phonemes,1397553,1397453,190,p,u,,1397636,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_tongue,phonemes,1403147,1403047,191,d,a,,1403201,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,1408743,1408643,192,b,i,,1408797,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,tongue,phonemes,1414337,1414237,193,d,o,,1414389,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_tongue,phonemes,1419931,1419831,194,p,i,,1419990,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_tongue,phonemes,1425527,1425427,195,d,o,,1425580,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,tongue,phonemes,1431122,1431022,196,t,i,,1431214,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,tongue,phonemes,1436716,1436616,197,b,o,,1436770,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,1442311,1442211,198,t,e,,1442423,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_tongue,phonemes,1447907,1447807,199,p,a,,1448045,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,tongue,phonemes,1453500,1453400,200,d,a,,1453555,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_tongue,phonemes,1459093,1458993,201,b,u,,1459162,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,tongue,phonemes,1464689,1464589,202,p,o,,1464774,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_tongue,phonemes,1470283,1470183,203,t,a,,1470368,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,tongue,phonemes,1475883,1475783,204,d,u,,1475969,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,tongue,phonemes,1481473,1481373,205,b,i,,1481535,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,tongue,phonemes,1487068,1486968,206,d,i,,1487150,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,tongue,phonemes,1492663,1492563,207,b,e,,1492717,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,tongue,phonemes,1498256,1498156,208,d,i,,1498339,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,tongue,phonemes,1503851,1503751,209,p,u,,1503930,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_tongue,phonemes,1509446,1509346,210,b,i,,1509501,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,tongue,phonemes,1515040,1514940,211,p,o,,1515119,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,tongue,phonemes,1520637,1520537,212,b,o,,1520691,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,tongue,phonemes,1526230,1526130,213,t,u,,1526326,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_tongue,phonemes,1531824,1531724,214,p,o,,1531904,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_tongue,phonemes,1537452,1537352,215,d,u,,1537532,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,tongue,phonemes,1543048,1542948,216,t,o,,1543130,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,tongue,phonemes,1548642,1548542,217,b,a,,1548724,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_tongue,phonemes,1554236,1554136,218,d,e,,1554282,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,tongue,phonemes,1559831,1559731,219,t,u,,1559943,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,tongue,phonemes,1565424,1565324,220,p,a,,1565584,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_tongue,phonemes,1571021,1570921,221,b,e,,1571074,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,tongue,phonemes,1576614,1576514,222,t,e,,1576728,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,tongue,phonemes,1582242,1582142,223,b,a,,1582295,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_tongue,phonemes,1587836,1587736,224,t,u,,1587949,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,tongue,phonemes,1593432,1593332,225,p,e,,1593575,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,tongue,phonemes,1599026,1598926,226,t,i,,1599121,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,tongue,phonemes,1604621,1604521,227,t,o,,1604719,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_tongue,phonemes,1610215,1610115,228,d,i,,1610304,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,tongue,phonemes,1615811,1615711,229,p,i,,1615927,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_tongue,phonemes,1621405,1621305,230,t,i,,1621579,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,tongue,phonemes,1626999,1626899,231,d,u,,1627083,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,tongue,phonemes,1632594,1632494,232,p,a,,1632683,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_tongue,phonemes,1638188,1638088,233,b,a,,1638303,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,1643782,1643682,234,t,e,,1643895,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,tongue,phonemes,1649377,1649277,235,b,e,,1649522,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,tongue,phonemes,1686941,1686841,236,b,o,,1686995,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_tongue,phonemes,1692535,1692435,237,t,u,,1692631,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,tongue,phonemes,1698130,1698030,238,d,o,,1698182,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,tongue,phonemes,1703725,1703625,239,p,a,,1703863,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,tongue,phonemes,1709319,1709219,240,p,e,,1709465,NaN,bilabial,stop,no,bilabial
