Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Pi_angry1,1,8,lip,phonemes,2482322,2482222,240,p,i,,2482487,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_lip,phonemes,2487949,2487849,241,b,o,,2488003,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,lip,phonemes,2493544,2493444,242,t,a,,2493614,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,lip,phonemes,2499137,2499037,243,d,e,,2499188,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_lip,phonemes,2504733,2504633,244,p,e,,2504882,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,lip,phonemes,2510361,2510261,245,p,u,,2510444,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_lip,phonemes,2515955,2515855,246,d,a,,2516009,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,2521554,2521454,247,b,i,,2521608,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,lip,phonemes,2527179,2527079,248,d,o,,2527231,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_lip,phonemes,2532770,2532670,249,p,i,,2532829,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_lip,phonemes,2538364,2538264,250,d,o,,2538417,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,lip,phonemes,2543962,2543862,251,t,i,,2544054,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,lip,phonemes,2549558,2549458,252,b,o,,2549612,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,2555155,2555055,253,t,e,,2555267,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_lip,phonemes,2560743,2560643,254,p,a,,2560881,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,lip,phonemes,2566340,2566240,255,d,a,,2566395,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_lip,phonemes,2571933,2571833,256,b,u,,2572002,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,lip,phonemes,2577530,2577430,257,p,o,,2577615,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,2583123,2583023,258,t,a,,2583208,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,2588719,2588619,259,d,u,,2588805,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,2594314,2594214,260,b,i,,2594376,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,2599921,2599821,261,d,i,,2600003,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,2605504,2605404,262,b,e,,2605558,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,2611098,2610998,263,d,i,,2611181,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,2616692,2616592,264,p,u,,2616771,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,2622284,2622184,265,b,i,,2622339,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,2627880,2627780,266,p,o,,2627959,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,2633475,2633375,267,b,o,,2633529,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,2639071,2638971,268,t,u,,2639167,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,2644696,2644596,269,p,o,,2644776,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,2650292,2650192,270,d,u,,2650372,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,2655886,2655786,271,t,o,,2655968,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,2661513,2661413,272,b,a,,2661595,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,2667108,2667008,273,d,e,,2667154,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,2672704,2672604,274,t,u,,2672816,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,2678301,2678201,275,p,a,,2678461,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,2683893,2683793,276,b,e,,2683946,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,2689488,2689388,277,t,e,,2689602,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,2695082,2694982,278,b,a,,2695135,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,2700678,2700578,279,t,u,,2700791,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,2706271,2706171,280,p,e,,2706414,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,2711866,2711766,281,t,i,,2711961,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,2717460,2717360,282,t,o,,2717558,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,2723053,2722953,283,d,i,,2723142,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,2728650,2728550,284,p,i,,2728766,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,2734244,2734144,285,t,i,,2734418,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,2739872,2739772,286,d,u,,2739956,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,2745466,2745366,287,p,a,,2745555,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,2751061,2750961,288,b,a,,2751176,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,2756689,2756589,289,t,e,,2756802,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,2762284,2762184,290,b,e,,2762429,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,lip,phonemes,2799848,2799748,291,b,o,,2799902,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_lip,phonemes,2805441,2805341,292,t,u,,2805537,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,lip,phonemes,2811036,2810936,293,d,o,,2811088,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,lip,phonemes,2816665,2816565,294,p,a,,2816803,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,lip,phonemes,2822259,2822159,295,p,e,,2822405,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,lip,phonemes,2827854,2827754,296,b,e,,2827908,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_lip,phonemes,2833446,2833346,297,d,a,,2833501,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,lip,phonemes,2839044,2838944,298,p,o,,2839129,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_lip,phonemes,2844635,2844535,299,b,i,,2844697,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,lip,phonemes,2850265,2850165,300,t,i,,2850357,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_lip,phonemes,2855858,2855758,301,d,i,,2855941,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,2861457,2861357,302,b,i,,2861511,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,lip,phonemes,2867047,2866947,303,d,a,,2867101,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,lip,phonemes,2872642,2872542,304,t,a,,2872727,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,lip,phonemes,2878237,2878137,305,d,e,,2878283,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_lip,phonemes,2883831,2883731,306,b,o,,2883885,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,lip,phonemes,2889460,2889360,307,d,u,,2889540,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,lip,phonemes,2895054,2894954,308,p,o,,2895134,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,lip,phonemes,2900651,2900551,309,b,u,,2900720,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,2906244,2906144,310,t,e,,2906357,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,lip,phonemes,2911838,2911738,311,p,u,,2911953,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,lip,phonemes,2917433,2917333,312,d,u,,2917518,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,lip,phonemes,2923060,2922960,313,p,e,,2923209,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,lip,phonemes,2928657,2928557,314,d,i,,2928746,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,lip,phonemes,2934252,2934152,315,p,i,,2934311,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_lip,phonemes,2939843,2939743,316,t,a,,2939951,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,lip,phonemes,2945440,2945340,317,b,e,,2945493,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,lip,phonemes,2951036,2950936,318,p,i,,2951136,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,lip,phonemes,2956630,2956530,319,d,a,,2956706,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,lip,phonemes,2962225,2962125,320,b,u,,2962294,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,lip,phonemes,2967818,2967718,321,b,o,,2967872,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_lip,phonemes,2973410,2973310,322,d,e,,2973457,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,lip,phonemes,2979008,2978908,323,t,u,,2979107,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_lip,phonemes,2984599,2984499,324,p,a,,2984688,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,lip,phonemes,2990230,2990130,325,d,e,,2990281,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,lip,phonemes,2995825,2995725,326,t,i,,2995920,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,lip,phonemes,3001420,3001320,327,p,a,,3001554,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_lip,phonemes,3007011,3006911,328,p,e,,3007154,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,lip,phonemes,3012608,3012508,329,b,i,,3012662,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,lip,phonemes,3018203,3018103,330,t,u,,3018316,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_lip,phonemes,3023795,3023695,331,b,u,,3023862,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,3029393,3029293,332,d,o,,3029446,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,lip,phonemes,3034985,3034885,333,t,o,,3035072,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_lip,phonemes,3040578,3040478,334,p,o,,3040673,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_lip,phonemes,3046174,3046074,335,t,i,,3046348,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_lip,phonemes,3051768,3051668,336,p,u,,3051851,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_lip,phonemes,3057362,3057262,337,d,o,,3057414,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,lip,phonemes,3062993,3062893,338,t,a,,3063063,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_lip,phonemes,3068585,3068485,339,b,a,,3068638,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,lip,phonemes,3074182,3074082,340,p,u,,3074264,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,lip,phonemes,3079777,3079677,341,d,i,,3079863,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,lip,phonemes,3085372,3085272,342,t,o,,3085470,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_lip,phonemes,3090963,3090863,343,p,i,,3091128,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,lip,phonemes,3096593,3096493,344,b,a,,3096675,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_lip,phonemes,3102187,3102087,345,t,o,,3102272,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,lip,phonemes,3107784,3107684,346,t,e,,3107897,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_lip,phonemes,3113376,3113276,347,b,e,,3113521,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,3118971,3118871,348,t,e,,3119083,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,lip,phonemes,3124567,3124467,349,b,a,,3124620,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_lip,phonemes,3130161,3130061,350,d,u,,3130247,NaN,alveolar,stop,yes,alveolar
Ah1,0,NaN,control_BA06,single-phoneme,3704215,3703969,351,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_BA06,single-phoneme,3708157,3707931,352,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_BA06,single-phoneme,3712095,3711928,353,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_BA06,single-phoneme,3716093,3715893,354,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_BA06,single-phoneme,3720077,3719889,355,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_BA06,single-phoneme,3724142,3723883,356,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_BA06,single-phoneme,3728056,3727880,357,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_BA06,single-phoneme,3732025,3731879,358,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_BA06,single-phoneme,3736022,3735872,359,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_BA06,single-phoneme,3740357,3739868,360,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_BA06,single-phoneme,3744012,3743865,361,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_BA06,single-phoneme,3748053,3747860,362,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_BA06,single-phoneme,3752039,3751857,363,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_BA06,single-phoneme,3756001,3755853,364,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_BA06,single-phoneme,3760029,3759848,365,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_BA06,single-phoneme,3764079,3763845,366,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_BA06,single-phoneme,3768005,3767841,367,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_BA06,single-phoneme,3772025,3771837,368,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_BA06,single-phoneme,3775979,3775834,369,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_BA06,single-phoneme,3779984,3779831,370,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_BA06,single-phoneme,3784115,3783826,371,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_BA06,single-phoneme,3788071,3787821,372,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_BA06,single-phoneme,3791968,3791818,373,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_BA06,single-phoneme,3796000,3795814,374,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_BA06,single-phoneme,3800002,3799809,375,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_BA06,single-phoneme,3804017,3803807,376,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_BA06,single-phoneme,3807973,3807801,377,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_BA06,single-phoneme,3811962,3811798,378,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_BA06,single-phoneme,3815950,3815795,379,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_BA06,single-phoneme,3820041,3819790,380,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_BA06,single-phoneme,3823942,3823787,381,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_BA06,single-phoneme,3827927,3827787,382,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_BA06,single-phoneme,3832039,3831779,383,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_BA06,single-phoneme,3835997,3835774,384,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_BA06,single-phoneme,3839932,3839771,385,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_BA06,single-phoneme,3844623,3843768,386,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_BA06,single-phoneme,3847985,3847764,387,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_BA06,single-phoneme,3851915,3851759,388,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_BA06,single-phoneme,3856006,3855755,389,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_BA06,single-phoneme,3859907,3859752,390,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_BA06,single-phoneme,3863913,3863749,391,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_BA06,single-phoneme,3868004,3867744,392,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_BA06,single-phoneme,3871880,3871740,393,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_BA06,single-phoneme,3875892,3875737,394,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_BA06,single-phoneme,3879885,3879733,395,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_BA06,single-phoneme,3883911,3883729,396,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_BA06,single-phoneme,3887880,3887725,397,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_BA06,single-phoneme,3891903,3891721,398,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_BA06,single-phoneme,3895870,3895717,399,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_BA06,single-phoneme,3899970,3899747,400,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_BA06,single-phoneme,3903888,3903741,401,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_BA06,single-phoneme,3907918,3907740,402,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_BA06,single-phoneme,3911934,3911735,403,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_BA06,single-phoneme,3915909,3915730,404,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_BA06,single-phoneme,3919874,3919727,405,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bot_angry2,1,1,BA06,Words,3981834,3981734,406,b,o,t,3981883,3982281,,,,real
Tup_angry1,0,2,control_BA06,Words,3987460,3987360,407,t,u,p,3987630,3987900,,,,nonce
Dit_happy2,1,2,BA06,Words,3993057,3992957,408,d,i,t,3993149,3993446,,,,nonce
Bit_angry2,1,1,BA06,Words,3998653,3998553,409,b,i,t,3998702,3998986,,,,real
Put_angry1,0,2,control_BA06,Words,4004277,4004177,410,p,u,t,4004424,4004708,,,,nonce
Bed_happy1,0,1,control_BA06,Words,4009872,4009772,411,b,e,d,4009934,4010254,,,,real
Dit_angry2,1,2,BA06,Words,4015469,4015369,412,d,i,t,4015548,4015877,,,,nonce
Tap_happy1,0,1,control_BA06,Words,4021061,4020961,413,t,a,p,4021188,4021522,,,,real
Bep_angry1,1,2,BA06,Words,4026692,4026592,414,b,e,p,4026745,4027030,,,,nonce
Tup_angry2,1,2,BA06,Words,4032286,4032186,415,t,u,p,4032451,4032725,,,,nonce
But_happy1,1,1,BA06,Words,4037880,4037780,416,b,u,t,4037929,4038279,,,,real
Pod_angry1,1,2,BA06,Words,4043477,4043377,417,p,o,d,4043584,4044002,,,,nonce
Bep_happy2,0,2,control_BA06,Words,4049067,4048967,418,b,e,p,4049132,4049361,,,,nonce
Dab_angry2,1,2,BA06,Words,4054664,4054564,419,d,a,b,4054712,4055191,,,,nonce
Bit_happy2,1,1,BA06,Words,4060257,4060157,420,b,i,t,4060303,4060581,,,,real
Deb_angry1,1,2,BA06,Words,4065886,4065786,421,d,e,b,4065936,4066317,,,,nonce
Pod_happy1,0,2,control_BA06,Words,4071482,4071382,422,p,o,d,4071590,4071928,,,,nonce
Bit_happy1,1,1,BA06,Words,4077076,4076976,423,b,i,t,4077125,4077415,,,,real
Deb_angry2,0,2,control_BA06,Words,4082702,4082602,424,d,e,b,4082752,4083065,,,,nonce
Bot_angry2,0,1,control_BA06,Words,4088298,4088198,425,b,o,t,4088347,4088745,,,,real
Pod_happy2,1,2,BA06,Words,4093893,4093793,426,p,o,d,4093970,4094392,,,,nonce
Tup_happy2,1,2,BA06,Words,4099520,4099420,427,t,u,p,4099654,4099960,,,,nonce
Dot_happy1,1,1,BA06,Words,4105150,4105050,428,d,o,t,4105195,4105587,,,,real
Pat_angry1,0,1,control_BA06,Words,4110740,4110640,429,p,a,t,4110907,4111181,,,,real
Dot_angry2,1,1,BA06,Words,4116341,4116241,430,d,o,t,4116389,4116767,,,,real
Tub_happy2,0,1,control_BA06,Words,4121929,4121829,431,t,u,b,4122034,4122373,,,,real
Bep_angry2,1,2,BA06,Words,4127528,4127428,432,b,e,p,4127576,4127868,,,,nonce
Tap_happy2,1,1,BA06,Words,4133122,4133022,433,t,a,p,4133248,4133569,,,,real
Ted_happy1,1,1,BA06,Words,4138751,4138651,434,t,e,d,4138880,4139152,,,,real
Dot_angry1,0,1,control_BA06,Words,4144342,4144242,435,d,o,t,4144389,4144806,,,,real
Dot_happy1,1,1,BA06,Words,4149939,4149839,436,d,o,t,4149984,4150376,,,,real
Dit_happy1,0,2,control_BA06,Words,4155531,4155431,437,d,i,t,4155624,4155903,,,,nonce
Dab_happy1,1,2,BA06,Words,4161159,4161059,438,d,a,b,4161221,4161638,,,,nonce
Pib_angry2,1,2,BA06,Words,4166755,4166655,439,p,i,b,4166828,4167177,,,,nonce
Ted_happy2,0,1,control_BA06,Words,4172349,4172249,440,t,e,d,4172476,4172753,,,,real
But_angry2,1,1,BA06,Words,4177945,4177845,441,b,u,t,4177994,4178391,,,,real
Ted_angry1,1,1,BA06,Words,4183539,4183439,442,t,e,d,4183669,4183992,,,,real
Pib_angry2,0,2,control_BA06,Words,4189133,4189033,443,p,i,b,4189206,4189555,,,,nonce
Tob_happy2,1,2,BA06,Words,4194728,4194628,444,t,o,b,4194837,4195103,,,,nonce
Ted_angry2,1,1,BA06,Words,4200322,4200222,445,t,e,d,4200448,4200806,,,,real
Bad_angry2,0,2,control_BA06,Words,4205917,4205817,446,b,a,d,4205967,4206408,,,,nonce
Pod_angry2,1,2,BA06,Words,4211511,4211411,447,p,o,d,4211619,4211955,,,,nonce
Tob_happy1,0,2,control_BA06,Words,4217105,4217005,448,t,o,b,4217233,4217597,,,,nonce
Pat_angry2,1,1,BA06,Words,4222700,4222600,449,p,a,t,4222838,4223153,,,,real
Dip_happy1,0,1,control_BA06,Words,4228293,4228193,450,d,i,p,4228370,4228702,,,,real
Bad_angry2,1,2,BA06,Words,4233891,4233791,451,b,a,d,4233941,4234382,,,,nonce
Tup_happy2,1,2,BA06,Words,4239485,4239385,452,t,u,p,4239619,4239925,,,,nonce
But_happy2,1,1,BA06,Words,4245080,4244980,453,b,u,t,4245142,4245500,,,,real
Dab_happy2,1,2,BA06,Words,4250674,4250574,454,d,a,b,4250722,4251153,,,,nonce
Pat_happy1,1,1,BA06,Words,4256302,4256202,455,p,a,t,4256429,4256764,,,,real
But_angry1,0,1,control_BA06,Words,4261929,4261829,456,b,u,t,4261978,4262396,,,,real
Bed_happy2,1,1,BA06,Words,4267582,4267482,457,b,e,d,4267629,4267912,,,,real
Dit_angry1,1,2,BA06,Words,4273153,4273053,458,d,i,t,4273203,4273514,,,,nonce
Bep_happy1,1,2,BA06,Words,4278753,4278653,459,b,e,p,4278801,4279109,,,,nonce
Pat_happy2,1,1,BA06,Words,4284343,4284243,460,p,a,t,4284460,4284794,,,,real
Dab_angry1,0,2,control_BA06,Words,4289933,4289833,461,d,a,b,4289981,4290432,,,,nonce
Put_angry2,1,2,BA06,Words,4295532,4295432,462,p,u,t,4295677,4295969,,,,nonce
Tub_happy2,1,1,BA06,Words,4301125,4301025,463,t,u,b,4301230,4301569,,,,real
Bit_angry2,0,1,control_BA06,Words,4306718,4306618,464,b,i,t,4306767,4307051,,,,real
Dip_happy2,1,1,BA06,Words,4312315,4312215,465,d,i,p,4312363,4312728,,,,real
Dit_happy2,1,2,BA06,Words,4349912,4349812,466,d,i,t,4350004,4350301,,,,nonce
Bit_happy2,1,1,BA06,Words,4355507,4355407,467,b,i,t,4355553,4355831,,,,real
Pod_happy1,0,2,control_BA06,Words,4361098,4360998,468,p,o,d,4361206,4361544,,,,nonce
Dip_happy1,0,1,control_BA06,Words,4366694,4366594,469,d,i,p,4366771,4367103,,,,real
Tap_happy2,1,1,BA06,Words,4372288,4372188,470,t,a,p,4372414,4372735,,,,real
Bep_happy1,1,2,BA06,Words,4377919,4377819,471,b,e,p,4377967,4378275,,,,nonce
But_happy2,1,1,BA06,Words,4383511,4383411,472,b,u,t,4383573,4383931,,,,real
Dot_angry2,1,1,BA06,Words,4389107,4389007,473,d,o,t,4389155,4389533,,,,real
Tob_happy1,0,2,control_BA06,Words,4394699,4394599,474,t,o,b,4394827,4395191,,,,nonce
Ted_angry2,1,1,BA06,Words,4400299,4400199,475,t,e,d,4400425,4400783,,,,real
Pat_angry1,0,1,control_BA06,Words,4405888,4405788,476,p,a,t,4406055,4406329,,,,real
Tob_happy2,1,2,BA06,Words,4411484,4411384,477,t,o,b,4411593,4411859,,,,nonce
Dot_happy1,1,1,BA06,Words,4417081,4416981,478,d,o,t,4417126,4417518,,,,real
Tub_happy2,0,1,control_BA06,Words,4422671,4422571,479,t,u,b,4422776,4423115,,,,real
Dip_happy2,1,1,BA06,Words,4428269,4428169,480,d,i,p,4428317,4428682,,,,real
But_happy1,1,1,BA06,Words,4433864,4433764,481,b,u,t,4433913,4434263,,,,real
Bit_angry2,1,1,BA06,Words,4439492,4439392,482,b,i,t,4439541,4439825,,,,real
Deb_angry2,0,2,control_BA06,Words,4445084,4444984,483,d,e,b,4445134,4445447,,,,nonce
Bed_happy1,0,1,control_BA06,Words,4450679,4450579,484,b,e,d,4450741,4451061,,,,real
Put_angry2,1,2,BA06,Words,4456276,4456176,485,p,u,t,4456421,4456713,,,,nonce
Dot_angry1,0,1,control_BA06,Words,4461867,4461767,486,d,o,t,4461914,4462331,,,,real
Bed_happy2,1,1,BA06,Words,4467464,4467364,487,b,e,d,4467511,4467794,,,,real
Dot_happy1,1,1,BA06,Words,4473059,4472959,488,d,o,t,4473104,4473496,,,,real
Bep_angry1,1,2,BA06,Words,4478654,4478554,489,b,e,p,4478707,4478992,,,,nonce
