Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Da_happy1,1,4,lip,phonemes,534926,534826,84,d,a,,535002,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,lip,phonemes,540521,540421,85,b,u,,540590,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,lip,phonemes,546114,546014,86,b,o,,546168,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_lip,phonemes,551709,551609,87,d,e,,551756,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,lip,phonemes,557303,557203,88,t,u,,557402,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_lip,phonemes,562897,562797,89,p,a,,562986,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,lip,phonemes,568494,568394,90,d,e,,568545,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,lip,phonemes,574087,573987,91,t,i,,574182,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,lip,phonemes,579683,579583,92,p,a,,579817,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_lip,phonemes,585276,585176,93,p,e,,585419,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,lip,phonemes,590871,590771,94,b,i,,590925,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,lip,phonemes,596465,596365,95,t,u,,596578,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_lip,phonemes,602059,601959,96,b,u,,602126,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,607654,607554,97,d,o,,607707,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,lip,phonemes,613249,613149,98,t,o,,613336,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_lip,phonemes,618844,618744,99,p,o,,618939,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_lip,phonemes,624436,624336,100,t,i,,624610,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_lip,phonemes,630033,629933,101,p,u,,630116,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_lip,phonemes,635627,635527,102,d,o,,635679,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,lip,phonemes,641224,641124,103,t,a,,641294,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_lip,phonemes,646816,646716,104,b,a,,646869,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,lip,phonemes,652412,652312,105,p,u,,652494,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,lip,phonemes,658006,657906,106,d,i,,658092,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,lip,phonemes,663601,663501,107,t,o,,663699,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_lip,phonemes,669196,669096,108,p,i,,669361,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,lip,phonemes,674790,674690,109,b,a,,674872,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_lip,phonemes,680383,680283,110,t,o,,680468,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,lip,phonemes,685979,685879,111,t,e,,686092,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_lip,phonemes,691573,691473,112,b,e,,691718,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,697169,697069,113,t,e,,697281,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,lip,phonemes,702764,702664,114,b,a,,702817,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_lip,phonemes,708357,708257,115,d,u,,708443,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,lip,phonemes,745922,745822,116,p,e,,746023,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,751515,751415,117,t,a,,751652,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,757110,757010,118,b,u,,757179,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,762704,762604,119,t,o,,762791,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,768299,768199,120,d,a,,768355,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,773894,773794,121,p,u,,773976,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,779488,779388,122,d,e,,779538,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,785085,784985,123,b,u,,785152,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,790678,790578,124,d,o,,790731,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,lip,phonemes,796272,796172,125,p,i,,796437,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_lip,phonemes,801864,801764,126,b,o,,801918,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,lip,phonemes,807462,807362,127,t,a,,807532,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,lip,phonemes,813055,812955,128,d,e,,813106,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_lip,phonemes,818649,818549,129,p,e,,818798,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,lip,phonemes,824246,824146,130,p,u,,824329,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_lip,phonemes,829838,829738,131,d,a,,829892,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,835435,835335,132,b,i,,835489,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,lip,phonemes,841029,840929,133,d,o,,841081,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_lip,phonemes,846624,846524,134,p,i,,846683,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_lip,phonemes,852218,852118,135,d,o,,852271,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,lip,phonemes,857812,857712,136,t,i,,857904,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,lip,phonemes,863407,863307,137,b,o,,863461,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,869002,868902,138,t,e,,869114,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_lip,phonemes,874594,874494,139,p,a,,874732,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,lip,phonemes,880191,880091,140,d,a,,880246,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_lip,phonemes,885785,885685,141,b,u,,885854,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,lip,phonemes,891380,891280,142,p,o,,891465,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,896974,896874,143,t,a,,897059,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,902568,902468,144,d,u,,902654,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,908165,908065,145,b,i,,908227,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,913757,913657,146,d,i,,913839,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,919353,919253,147,b,e,,919407,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,924947,924847,148,d,i,,925030,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,930542,930442,149,p,u,,930621,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,936136,936036,150,b,i,,936191,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,941732,941632,151,p,o,,941811,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,947327,947227,152,b,o,,947381,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,952921,952821,153,t,u,,953017,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,958515,958415,154,p,o,,958595,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,964108,964008,155,d,u,,964188,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,969705,969605,156,t,o,,969787,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,975299,975199,157,b,a,,975381,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,980927,980827,158,d,e,,980973,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,986521,986421,159,t,u,,986633,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,992117,992017,160,p,a,,992277,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,997709,997609,161,b,e,,997762,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,1003304,1003204,162,t,e,,1003418,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,1008900,1008800,163,b,a,,1008953,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,1014495,1014395,164,t,u,,1014608,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,1020089,1019989,165,p,e,,1020232,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,1025684,1025584,166,t,i,,1025779,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,1031277,1031177,167,t,o,,1031375,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,1036871,1036771,168,d,i,,1036960,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,1042468,1042368,169,p,i,,1042584,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,1048061,1047961,170,t,i,,1048235,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,1053656,1053556,171,d,u,,1053740,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,1059252,1059152,172,p,a,,1059341,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,1064847,1064747,173,b,a,,1064962,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,1070471,1070371,174,t,e,,1070584,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,1076067,1075967,175,b,e,,1076212,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_tongue,single-phoneme,1431734,1431488,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_tongue,single-phoneme,1435711,1435485,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_tongue,single-phoneme,1439648,1439481,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_tongue,single-phoneme,1443679,1443479,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_tongue,single-phoneme,1447662,1447474,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_tongue,single-phoneme,1451729,1451470,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_tongue,single-phoneme,1455643,1455467,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_tongue,single-phoneme,1459607,1459461,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_tongue,single-phoneme,1463611,1463461,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_tongue,single-phoneme,1467943,1467454,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_tongue,single-phoneme,1471598,1471451,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_tongue,single-phoneme,1475640,1475447,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_tongue,single-phoneme,1479623,1479441,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_tongue,single-phoneme,1483586,1483438,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_tongue,single-phoneme,1487617,1487436,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_tongue,single-phoneme,1491665,1491431,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_tongue,single-phoneme,1495589,1495425,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_tongue,single-phoneme,1499610,1499422,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_tongue,single-phoneme,1503567,1503422,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,1507568,1507415,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,1511701,1511412,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,1515661,1515411,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,1519555,1519405,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,1523587,1523401,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,1527589,1527396,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,1531603,1531393,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,1535562,1535390,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,1539547,1539383,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1543534,1543379,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,1547627,1547376,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,1551527,1551372,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1555509,1555369,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,1559626,1559366,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,1563616,1563393,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,1567550,1567389,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,1572241,1571386,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,1575602,1575381,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,1579502,1579346,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,1583593,1583342,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1587496,1587341,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,1591496,1591332,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,1595591,1595331,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1599466,1599326,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,1603477,1603322,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,1607469,1607317,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,1611496,1611314,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,1615465,1615310,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,1619488,1619306,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,1623456,1623303,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,1627523,1627300,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,1631442,1631295,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,1635468,1635290,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,1639485,1639286,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,1643462,1643283,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,1647427,1647280,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,tongue,phonemes,1699329,1699229,231,p,e,,1699430,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,1704924,1704824,232,t,a,,1705061,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,1710553,1710453,233,b,u,,1710622,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,1716145,1716045,234,t,o,,1716232,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,1721743,1721643,235,d,a,,1721799,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,1727335,1727235,236,p,u,,1727417,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,1732932,1732832,237,d,e,,1732982,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,1738527,1738427,238,b,u,,1738594,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,1744120,1744020,239,d,o,,1744173,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,1749717,1749617,240,p,i,,1749882,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,1755307,1755207,241,b,o,,1755361,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,1760903,1760803,242,t,a,,1760973,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,1766500,1766400,243,d,e,,1766551,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_tongue,phonemes,1772092,1771992,244,p,e,,1772241,NaN,bilabial,stop,no,bilabial
