Stimulus,TMS,Correct_Key,TMStarget,Task,TrialN,Order,Phoneme1,Phoneme2,P1_TSidx,P2_TSidx,TMS_TSidx,Place,Manner,Voicing,Category
oD_angry1,1,3,tongue,phonemes,65,vC,o,d,1166693,1167112,1166593,alveolar,stop,no,alveolar
Bi_angry2,0,1,control_tongue,phonemes,66,Cv,b,i,1174691,1174746,1174591,bilabial,stop,yes,bilabial
Pe_happy1,1,2,tongue,phonemes,67,Cv,p,e,1182711,1182812,1182611,bilabial,stop,no,bilabial
oP_happy1,0,2,control_tongue,phonemes,68,vC,o,p,1190705,1191040,1190605,alveolar,stop,no,alveolar
iD_angry1,1,3,tongue,phonemes,69,vC,i,d,1198696,1199016,1198596,alveolar,stop,no,alveolar
oP_angry1,1,2,tongue,phonemes,70,vC,o,p,1206688,1207006,1206588,alveolar,stop,no,alveolar
eP_happy2,1,2,tongue,phonemes,71,vC,e,p,1214713,1214998,1214613,alveolar,stop,no,alveolar
Bo_happy2,1,1,tongue,phonemes,72,Cv,b,o,1222705,1222759,1222605,bilabial,stop,yes,bilabial
De_happy1,0,3,control_tongue,phonemes,73,Cv,d,e,1230697,1230747,1230597,alveolar,stop,yes,alveolar
To_happy1,1,4,tongue,phonemes,74,Cv,t,o,1238690,1238772,1238590,alveolar,stop,no,alveolar
aP_happy1,1,2,tongue,phonemes,75,vC,a,p,1246683,1246988,1246583,alveolar,stop,no,alveolar
Ta_angry2,0,4,control_tongue,phonemes,76,Cv,t,a,1254728,1254813,1254628,alveolar,stop,no,alveolar
eD_angry2,0,3,control_tongue,phonemes,77,vC,e,d,1262703,1263012,1262603,alveolar,stop,no,alveolar
iB_angry2,0,1,control_tongue,phonemes,78,vC,i,b,1270714,1271044,1270614,alveolar,stop,no,alveolar
Po_angry1,1,2,tongue,phonemes,79,Cv,p,o,1278685,1278764,1278585,bilabial,stop,no,bilabial
Bu_angry2,0,1,control_tongue,phonemes,80,Cv,b,u,1286701,1286770,1286601,bilabial,stop,yes,bilabial
iP_happy1,0,2,control_tongue,phonemes,81,vC,i,p,1294687,1294996,1294587,alveolar,stop,no,alveolar
uT_angry1,1,4,tongue,phonemes,82,vC,u,t,1302694,1303013,1302594,alveolar,stop,no,alveolar
oT_happy1,1,4,tongue,phonemes,83,vC,o,t,1310687,1311014,1310587,alveolar,stop,no,alveolar
Pi_angry2,1,2,tongue,phonemes,84,Cv,p,i,1318711,1318827,1318611,bilabial,stop,no,bilabial
oB_happy2,1,1,tongue,phonemes,85,vC,o,b,1326705,1327035,1326605,alveolar,stop,no,alveolar
aT_angry2,1,4,tongue,phonemes,86,vC,a,t,1334696,1335011,1334596,alveolar,stop,no,alveolar
Ba_happy2,0,1,control_tongue,phonemes,87,Cv,b,a,1342686,1342801,1342586,bilabial,stop,yes,bilabial
Da_angry2,1,3,tongue,phonemes,88,Cv,d,a,1350714,1350770,1350614,alveolar,stop,yes,alveolar
eD_happy1,0,3,control_tongue,phonemes,89,vC,e,d,1358708,1358977,1358608,alveolar,stop,no,alveolar
eT_angry1,1,4,tongue,phonemes,90,vC,e,t,1366699,1366969,1366599,alveolar,stop,no,alveolar
Pa_angry2,1,2,tongue,phonemes,91,Cv,p,a,1374691,1374780,1374591,bilabial,stop,no,bilabial
aP_angry2,1,2,tongue,phonemes,92,vC,a,p,1382683,1383025,1382583,alveolar,stop,no,alveolar
aD_happy2,1,3,tongue,phonemes,93,vC,a,d,1390708,1390973,1390608,alveolar,stop,no,alveolar
uB_happy2,0,1,control_tongue,phonemes,94,vC,u,b,1398680,1399017,1398580,alveolar,stop,no,alveolar
Du_happy2,1,3,tongue,phonemes,95,Cv,d,u,1406693,1406773,1406593,alveolar,stop,yes,alveolar
iP_happy2,0,2,control_tongue,phonemes,96,vC,i,p,1414696,1415013,1414596,alveolar,stop,no,alveolar
oT_angry2,1,4,tongue,phonemes,97,vC,o,t,1422710,1423019,1422610,alveolar,stop,no,alveolar
eD_happy2,1,3,tongue,phonemes,98,vC,e,d,1430703,1430986,1430603,alveolar,stop,no,alveolar
To_angry2,1,4,tongue,phonemes,99,Cv,t,o,1438696,1438794,1438596,alveolar,stop,no,alveolar
Du_happy1,1,3,tongue,phonemes,100,Cv,d,u,1446688,1446772,1446588,alveolar,stop,yes,alveolar
Pi_angry1,1,2,tongue,phonemes,101,Cv,p,i,1454713,1454878,1454613,bilabial,stop,no,bilabial
To_happy2,1,4,tongue,phonemes,102,Cv,t,o,1462705,1462792,1462605,alveolar,stop,no,alveolar
Du_angry2,1,3,tongue,phonemes,103,Cv,d,u,1470732,1470818,1470632,alveolar,stop,yes,alveolar
iB_happy1,1,1,tongue,phonemes,104,vC,i,b,1478690,1479026,1478590,alveolar,stop,no,alveolar
Be_angry2,1,1,tongue,phonemes,105,Cv,b,e,1486716,1486770,1486616,bilabial,stop,yes,bilabial
Pe_happy2,1,2,tongue,phonemes,106,Cv,p,e,1494707,1494850,1494607,bilabial,stop,no,bilabial
Do_angry2,0,3,control_tongue,phonemes,107,Cv,d,o,1502718,1502771,1502618,alveolar,stop,yes,alveolar
eB_angry2,1,1,tongue,phonemes,108,vC,e,b,1510692,1510962,1510592,alveolar,stop,no,alveolar
Tu_happy1,1,4,tongue,phonemes,109,Cv,t,u,1518684,1518780,1518584,alveolar,stop,no,alveolar
iT_happy1,1,4,tongue,phonemes,110,vC,i,t,1526710,1526993,1526610,alveolar,stop,no,alveolar
eP_angry1,0,2,control_tongue,phonemes,111,vC,e,p,1534698,1534987,1534598,alveolar,stop,no,alveolar
oB_angry2,1,1,tongue,phonemes,112,vC,o,b,1542695,1543027,1542595,alveolar,stop,no,alveolar
Te_angry2,1,4,tongue,phonemes,113,Cv,t,e,1550686,1550798,1550586,alveolar,stop,no,alveolar
uD_happy1,1,3,tongue,phonemes,114,vC,u,d,1558712,1559060,1558612,alveolar,stop,no,alveolar
Bo_happy1,1,1,tongue,phonemes,115,Cv,b,o,1566704,1566758,1566604,bilabial,stop,yes,bilabial
eP_happy1,1,2,tongue,phonemes,116,vC,e,p,1574697,1574982,1574597,alveolar,stop,no,alveolar
Pa_happy2,1,2,tongue,phonemes,117,Cv,p,a,1582689,1582849,1582589,bilabial,stop,no,bilabial
aB_happy2,0,1,control_tongue,phonemes,118,vC,a,b,1590742,1591077,1590642,alveolar,stop,no,alveolar
aT_happy2,0,4,control_tongue,phonemes,119,vC,a,t,1598734,1598975,1598634,alveolar,stop,no,alveolar
Tu_angry1,1,4,tongue,phonemes,120,Cv,t,u,1606698,1606810,1606598,alveolar,stop,no,alveolar
aB_happy2,1,1,tongue,phonemes,1,vC,a,b,1773303,1773638,1773203,alveolar,stop,no,alveolar
aT_happy2,1,4,tongue,phonemes,2,vC,a,t,1781296,1781537,1781196,alveolar,stop,no,alveolar
uP_happy2,0,2,control_tongue,phonemes,3,vC,u,p,1789277,1789607,1789177,alveolar,stop,no,alveolar
Do_angry2,1,3,tongue,phonemes,4,Cv,d,o,1797312,1797365,1797212,alveolar,stop,yes,alveolar
eP_angry1,1,2,tongue,phonemes,5,vC,e,p,1805307,1805596,1805207,alveolar,stop,no,alveolar
uT_happy1,0,4,control_tongue,phonemes,6,vC,u,t,1813277,1813594,1813177,alveolar,stop,no,alveolar
Te_happy2,1,4,tongue,phonemes,7,Cv,t,e,1821290,1821404,1821190,alveolar,stop,no,alveolar
aP_angry1,0,2,control_tongue,phonemes,8,vC,a,p,1829288,1829622,1829188,alveolar,stop,no,alveolar
Ta_angry2,1,4,tongue,phonemes,9,Cv,t,a,1837308,1837393,1837208,alveolar,stop,no,alveolar
Pu_happy2,0,2,control_tongue,phonemes,10,Cv,p,u,1845294,1845376,1845194,bilabial,stop,no,bilabial
Tu_happy1,0,4,control_tongue,phonemes,11,Cv,t,u,1853275,1853371,1853175,alveolar,stop,no,alveolar
iD_happy2,1,3,tongue,phonemes,12,vC,i,d,1861283,1861622,1861183,alveolar,stop,no,alveolar
eB_happy2,1,1,tongue,phonemes,13,vC,e,b,1869310,1869552,1869210,alveolar,stop,no,alveolar
Ba_happy2,1,1,tongue,phonemes,14,Cv,b,a,1877301,1877416,1877201,bilabial,stop,yes,bilabial
eD_angry2,1,3,tongue,phonemes,15,vC,e,d,1885294,1885603,1885194,alveolar,stop,no,alveolar
aB_happy1,1,1,tongue,phonemes,16,vC,a,b,1893286,1893608,1893186,alveolar,stop,no,alveolar
Pa_happy1,0,2,control_tongue,phonemes,17,Cv,p,a,1901292,1901430,1901192,bilabial,stop,no,bilabial
Do_happy2,1,3,tongue,phonemes,18,Cv,d,o,1909304,1909356,1909204,alveolar,stop,yes,alveolar
Bu_happy2,1,1,tongue,phonemes,19,Cv,b,u,1917296,1917364,1917196,bilabial,stop,yes,bilabial
aB_angry1,1,1,tongue,phonemes,20,vC,a,b,1925288,1925629,1925188,alveolar,stop,no,alveolar
aT_happy1,1,4,tongue,phonemes,21,vC,a,t,1933314,1933596,1933214,alveolar,stop,no,alveolar
Po_angry1,0,2,control_tongue,phonemes,22,Cv,p,o,1941280,1941359,1941180,bilabial,stop,no,bilabial
uD_angry1,1,3,tongue,phonemes,23,vC,u,d,1949298,1949688,1949198,alveolar,stop,no,alveolar
Di_happy1,1,3,tongue,phonemes,24,Cv,d,i,1957291,1957374,1957191,alveolar,stop,yes,alveolar
iB_angry1,1,1,tongue,phonemes,25,vC,i,b,1965283,1965619,1965183,alveolar,stop,no,alveolar
Ta_happy1,1,4,tongue,phonemes,26,Cv,t,a,1973309,1973446,1973209,alveolar,stop,no,alveolar
Ba_happy1,1,1,tongue,phonemes,27,Cv,b,a,1981300,1981382,1981200,bilabial,stop,yes,bilabial
eT_angry1,0,4,control_tongue,phonemes,28,vC,e,t,1989304,1989574,1989204,alveolar,stop,no,alveolar
Do_happy1,1,3,tongue,phonemes,29,Cv,d,o,1997284,1997336,1997184,alveolar,stop,yes,alveolar
oD_happy2,1,3,tongue,phonemes,30,vC,o,d,2005311,2005649,2005211,alveolar,stop,no,alveolar
Ba_angry2,1,1,tongue,phonemes,31,Cv,b,a,2013270,2013323,2013170,bilabial,stop,yes,bilabial
To_angry2,0,4,control_tongue,phonemes,32,Cv,t,o,2021266,2021364,2021166,alveolar,stop,no,alveolar
eD_happy1,1,3,tongue,phonemes,33,vC,e,d,2029286,2029555,2029186,alveolar,stop,no,alveolar
iP_happy2,1,2,tongue,phonemes,34,vC,i,p,2037312,2037629,2037212,alveolar,stop,no,alveolar
Di_angry2,0,3,control_tongue,phonemes,35,Cv,d,i,2045292,2045381,2045192,alveolar,stop,yes,alveolar
Bu_angry2,1,1,tongue,phonemes,36,Cv,b,u,2053297,2053366,2053197,bilabial,stop,yes,bilabial
Pu_angry1,1,2,tongue,phonemes,37,Cv,p,u,2061289,2061372,2061189,bilabial,stop,no,bilabial
Bu_happy1,1,1,tongue,phonemes,38,Cv,b,u,2069314,2069381,2069214,bilabial,stop,yes,bilabial
De_angry1,1,3,tongue,phonemes,39,Cv,d,e,2077307,2077353,2077207,alveolar,stop,yes,alveolar
oB_happy2,0,1,control_tongue,phonemes,40,vC,o,b,2085321,2085651,2085221,alveolar,stop,no,alveolar
oD_angry2,1,3,tongue,phonemes,41,vC,o,d,2093291,2093702,2093191,alveolar,stop,no,alveolar
Pi_angry2,0,2,control_tongue,phonemes,42,Cv,p,i,2101277,2101393,2101177,bilabial,stop,no,bilabial
Bo_angry1,1,1,tongue,phonemes,43,Cv,b,o,2109310,2109364,2109210,bilabial,stop,yes,bilabial
oT_happy1,0,4,control_tongue,phonemes,44,vC,o,t,2117314,2117641,2117214,alveolar,stop,no,alveolar
uB_happy2,1,1,tongue,phonemes,45,vC,u,b,2125294,2125631,2125194,alveolar,stop,no,alveolar
oT_angry1,1,4,tongue,phonemes,46,vC,o,t,2133287,2133618,2133187,alveolar,stop,no,alveolar
Pe_happy2,0,2,control_tongue,phonemes,47,Cv,p,e,2141315,2141458,2141215,bilabial,stop,no,bilabial
Di_happy2,1,3,tongue,phonemes,48,Cv,d,i,2149305,2149387,2149205,alveolar,stop,yes,alveolar
oP_happy2,1,2,tongue,phonemes,49,vC,o,p,2157296,2157619,2157196,alveolar,stop,no,alveolar
eB_angry2,0,1,control_tongue,phonemes,50,vC,e,b,2165275,2165545,2165175,alveolar,stop,no,alveolar
aT_angry1,1,4,tongue,phonemes,51,vC,a,t,2173313,2173621,2173213,alveolar,stop,no,alveolar
Pa_happy2,0,2,control_tongue,phonemes,52,Cv,p,a,2181317,2181477,2181217,bilabial,stop,no,bilabial
Tu_angry1,0,4,control_tongue,phonemes,53,Cv,t,u,2189323,2189435,2189223,alveolar,stop,no,alveolar
Bi_angry2,1,1,tongue,phonemes,54,Cv,b,i,2197290,2197345,2197190,bilabial,stop,yes,bilabial
oB_angry1,1,1,tongue,phonemes,55,vC,o,b,2205282,2205622,2205182,alveolar,stop,no,alveolar
Pi_happy1,1,2,tongue,phonemes,56,Cv,p,i,2213309,2213368,2213209,bilabial,stop,no,bilabial
aT_angry2,1,4,tongue,phonemes,57,vC,a,t,2221301,2221616,2221201,alveolar,stop,no,alveolar
Ba_angry1,1,1,tongue,phonemes,58,Cv,b,a,2229292,2229345,2229192,bilabial,stop,yes,bilabial
Pu_happy1,1,2,tongue,phonemes,59,Cv,p,u,2237285,2237364,2237185,bilabial,stop,no,bilabial
Tu_angry2,1,4,tongue,phonemes,60,Cv,t,u,2245310,2245423,2245210,alveolar,stop,no,alveolar
Ti_angry1,1,4,tongue,phonemes,61,Cv,t,i,2285339,2285513,2285239,alveolar,stop,no,alveolar
uD_happy1,0,3,control_tongue,phonemes,62,vC,u,d,2293300,2293648,2293200,alveolar,stop,no,alveolar
Ta_angry1,1,4,tongue,phonemes,63,Cv,t,a,2301290,2301398,2301190,alveolar,stop,no,alveolar
Te_happy1,1,4,tongue,phonemes,64,Cv,t,e,2309314,2309427,2309214,alveolar,stop,no,alveolar
Pi_happy2,1,2,tongue,phonemes,65,Cv,p,i,2317306,2317406,2317206,bilabial,stop,no,bilabial
oB_angry2,0,1,control_tongue,phonemes,66,vC,o,b,2325272,2325604,2325172,alveolar,stop,no,alveolar
Da_angry2,0,3,control_tongue,phonemes,67,Cv,d,a,2333290,2333346,2333190,alveolar,stop,yes,alveolar
Be_happy2,1,1,tongue,phonemes,68,Cv,b,e,2341283,2341428,2341183,bilabial,stop,yes,bilabial
iT_angry2,1,4,tongue,phonemes,69,vC,i,t,2349309,2349553,2349209,alveolar,stop,no,alveolar
iP_angry1,0,2,control_tongue,phonemes,70,vC,i,p,2357282,2357609,2357182,alveolar,stop,no,alveolar
iT_happy1,0,4,control_tongue,phonemes,71,vC,i,t,2365300,2365583,2365200,alveolar,stop,no,alveolar
aD_happy2,0,3,control_tongue,phonemes,72,vC,a,d,2373265,2373530,2373165,alveolar,stop,no,alveolar
To_happy2,0,4,control_tongue,phonemes,73,Cv,t,o,2381303,2381390,2381203,alveolar,stop,no,alveolar
eT_happy2,1,4,tongue,phonemes,75,vC,e,t,2397296,2397559,2397196,alveolar,stop,no,alveolar
Ti_angry2,1,4,tongue,phonemes,76,Cv,t,i,2405288,2405462,2405188,alveolar,stop,no,alveolar
Ta_happy2,1,4,tongue,phonemes,77,Cv,t,a,2413314,2413384,2413214,alveolar,stop,no,alveolar
uP_angry2,0,2,control_tongue,phonemes,78,vC,u,p,2421300,2421684,2421200,alveolar,stop,no,alveolar
Tu_happy2,1,4,tongue,phonemes,79,Cv,t,u,2429298,2429397,2429198,alveolar,stop,no,alveolar
uT_happy2,1,4,tongue,phonemes,80,vC,u,t,2437291,2437619,2437191,alveolar,stop,no,alveolar
De_angry2,1,3,tongue,phonemes,81,Cv,d,e,2445316,2445363,2445216,alveolar,stop,yes,alveolar
Po_happy2,1,2,tongue,phonemes,82,Cv,p,o,2453309,2453389,2453209,bilabial,stop,no,bilabial
eP_angry2,1,2,tongue,phonemes,83,vC,e,p,2461300,2461608,2461200,alveolar,stop,no,alveolar
eD_happy2,0,3,control_tongue,phonemes,84,vC,e,d,2469309,2469592,2469209,alveolar,stop,no,alveolar
uT_angry2,1,4,tongue,phonemes,85,vC,u,t,2477285,2477565,2477185,alveolar,stop,no,alveolar
iB_happy1,0,1,control_tongue,phonemes,86,vC,i,b,2485330,2485666,2485230,alveolar,stop,no,alveolar
eP_happy1,0,2,control_tongue,phonemes,87,vC,e,p,2493335,2493620,2493235,alveolar,stop,no,alveolar
Be_angry2,0,1,control_tongue,phonemes,88,Cv,b,e,2501321,2501375,2501221,bilabial,stop,yes,bilabial
iD_happy1,1,3,tongue,phonemes,89,vC,i,d,2509287,2509608,2509187,alveolar,stop,no,alveolar
uB_happy1,1,1,tongue,phonemes,90,vC,u,b,2517312,2517641,2517212,alveolar,stop,no,alveolar
eB_happy1,0,1,control_tongue,phonemes,91,vC,e,b,2525304,2525549,2525204,alveolar,stop,no,alveolar
Po_angry2,1,2,tongue,phonemes,92,Cv,p,o,2533297,2533382,2533197,bilabial,stop,no,bilabial
Ti_happy1,0,4,control_tongue,phonemes,93,Cv,t,i,2541304,2541399,2541204,alveolar,stop,no,alveolar
Bu_angry1,0,1,control_tongue,phonemes,94,Cv,b,u,2549321,2549390,2549221,bilabial,stop,yes,bilabial
De_happy1,1,3,tongue,phonemes,95,Cv,d,e,2557308,2557358,2557208,alveolar,stop,yes,alveolar
Pe_angry1,1,2,tongue,phonemes,96,Cv,p,e,2565298,2565447,2565198,bilabial,stop,no,bilabial
iP_happy1,1,2,tongue,phonemes,98,vC,i,p,2581317,2581626,2581217,alveolar,stop,no,alveolar
aD_angry2,0,3,control_tongue,phonemes,99,vC,a,d,2589318,2589641,2589218,alveolar,stop,no,alveolar
Bo_happy1,0,1,control_tongue,phonemes,100,Cv,b,o,2597317,2597371,2597217,bilabial,stop,yes,bilabial
oP_happy1,1,2,tongue,phonemes,101,vC,o,p,2605294,2605629,2605194,alveolar,stop,no,alveolar
Te_angry2,0,4,control_tongue,phonemes,102,Cv,t,e,2613286,2613398,2613186,alveolar,stop,no,alveolar
Bi_angry1,1,1,tongue,phonemes,103,Cv,b,i,2621311,2621373,2621211,bilabial,stop,yes,bilabial
aP_happy2,0,2,control_tongue,phonemes,104,vC,a,p,2629316,2629596,2629216,alveolar,stop,no,alveolar
uB_angry2,1,1,tongue,phonemes,105,vC,u,b,2637296,2637635,2637196,alveolar,stop,no,alveolar
iB_angry2,1,1,tongue,phonemes,106,vC,i,b,2645288,2645618,2645188,alveolar,stop,no,alveolar
oP_angry2,1,2,tongue,phonemes,107,vC,o,p,2653313,NaN,2653213,alveolar,stop,no,alveolar
uP_angry1,1,2,tongue,phonemes,108,vC,u,p,2661305,2661647,2661205,alveolar,stop,no,alveolar
eD_angry1,1,3,tongue,phonemes,109,vC,e,d,2669298,2669573,2669198,alveolar,stop,no,alveolar
aB_angry2,1,1,tongue,phonemes,110,vC,a,b,2677290,2677630,2677190,alveolar,stop,no,alveolar
Po_happy1,1,2,tongue,phonemes,111,Cv,p,o,2685316,2685411,2685216,bilabial,stop,no,bilabial
Di_angry1,0,3,control_tongue,phonemes,113,Cv,d,i,2701286,2701372,2701186,alveolar,stop,yes,alveolar
Te_angry1,0,4,control_tongue,phonemes,114,Cv,t,e,2709275,2709388,2709175,alveolar,stop,no,alveolar
uP_happy1,1,2,tongue,phonemes,115,vC,u,p,2717284,2717565,2717184,alveolar,stop,no,alveolar
To_angry1,1,4,tongue,phonemes,116,Cv,t,o,2725310,2725395,2725210,alveolar,stop,no,alveolar
oB_happy1,0,1,control_tongue,phonemes,117,vC,o,b,2733292,2733624,2733192,alveolar,stop,no,alveolar
iT_angry1,1,4,tongue,phonemes,118,vC,i,t,2741295,2741566,2741195,alveolar,stop,no,alveolar
eT_happy1,1,4,tongue,phonemes,119,vC,e,t,2749286,2749547,2749186,alveolar,stop,no,alveolar
uD_angry2,0,3,control_tongue,phonemes,120,vC,u,d,2757332,2757697,2757232,alveolar,stop,no,alveolar
uD_happy2,1,3,lip,phonemes,1,vC,u,d,5885937,5886281,5885837,alveolar,stop,no,alveolar
aD_angry1,1,3,lip,phonemes,2,vC,a,d,5893893,5894126,5893793,alveolar,stop,no,alveolar
Pu_angry2,1,2,lip,phonemes,3,Cv,p,u,5901920,5902035,5901820,bilabial,stop,no,bilabial
iT_angry2,0,4,control_lip,phonemes,4,vC,i,t,5909935,5910179,5909835,alveolar,stop,no,alveolar
Bo_angry2,1,1,lip,phonemes,5,Cv,b,o,5917904,5917958,5917804,bilabial,stop,yes,bilabial
iD_happy1,1,3,lip,phonemes,6,vC,i,d,5925896,5926217,5925796,alveolar,stop,no,alveolar
eB_angry1,1,1,lip,phonemes,7,vC,e,b,5933889,5934209,5933789,alveolar,stop,no,alveolar
aD_happy1,1,3,lip,phonemes,8,vC,a,d,5941914,5942171,5941814,alveolar,stop,no,alveolar
Pa_angry1,1,2,lip,phonemes,9,Cv,p,a,5949906,5950040,5949806,bilabial,stop,no,bilabial
eT_happy2,0,4,control_lip,phonemes,10,vC,e,t,5957905,5958168,5957805,alveolar,stop,no,alveolar
Da_happy1,1,3,lip,phonemes,11,Cv,d,a,5965890,5965966,5965790,alveolar,stop,yes,alveolar
Bi_happy1,1,1,lip,phonemes,12,Cv,b,i,5973916,5973970,5973816,bilabial,stop,yes,bilabial
Be_angry1,1,1,lip,phonemes,13,Cv,b,e,5981909,5981962,5981809,bilabial,stop,yes,bilabial
Pu_angry1,0,2,control_lip,phonemes,14,Cv,p,u,5989891,5989974,5989791,bilabial,stop,no,bilabial
