Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Du_angry2,0,4,control_tongue,phonemes,1067376,1067276,115,d,u,,1067462,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,tongue,phonemes,1104940,1104840,116,p,e,,1105041,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,1110535,1110435,117,t,a,,1110672,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,1116129,1116029,118,b,u,,1116198,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,1121723,1121623,119,t,o,,1121810,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,1127318,1127218,120,d,a,,1127374,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,1132912,1132812,121,p,u,,1132994,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,1138508,1138408,122,d,e,,1138558,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,1144103,1144003,123,b,u,,1144170,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,1149697,1149597,124,d,o,,1149750,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,1155291,1155191,125,p,i,,1155456,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,1160919,1160819,126,b,o,,1160973,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,1166514,1166414,127,t,a,,1166584,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,1172109,1172009,128,d,e,,1172160,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_tongue,phonemes,1177702,1177602,129,p,e,,1177851,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,tongue,phonemes,1183297,1183197,130,p,u,,1183380,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_tongue,phonemes,1188890,1188790,131,d,a,,1188944,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,1194487,1194387,132,b,i,,1194541,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,tongue,phonemes,1200081,1199981,133,d,o,,1200133,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_tongue,phonemes,1205675,1205575,134,p,i,,1205734,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_tongue,phonemes,1211269,1211169,135,d,o,,1211322,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,tongue,phonemes,1216864,1216764,136,t,i,,1216956,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,tongue,phonemes,1222493,1222393,137,b,o,,1222547,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,1228087,1227987,138,t,e,,1228199,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_tongue,phonemes,1233679,1233579,139,p,a,,1233817,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,tongue,phonemes,1239277,1239177,140,d,a,,1239332,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_tongue,phonemes,1244869,1244769,141,b,u,,1244938,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,tongue,phonemes,1250468,1250368,142,p,o,,1250553,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_tongue,phonemes,1256058,1255958,143,t,a,,1256143,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,tongue,phonemes,1261655,1261555,144,d,u,,1261741,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,tongue,phonemes,1267251,1267151,145,b,i,,1267313,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,tongue,phonemes,1272844,1272744,146,d,i,,1272926,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,tongue,phonemes,1278473,1278373,147,b,e,,1278527,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,tongue,phonemes,1284066,1283966,148,d,i,,1284149,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,tongue,phonemes,1289662,1289562,149,p,u,,1289741,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_tongue,phonemes,1295252,1295152,150,b,i,,1295307,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,tongue,phonemes,1300883,1300783,151,p,o,,1300962,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,tongue,phonemes,1306476,1306376,152,b,o,,1306530,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,tongue,phonemes,1312072,1311972,153,t,u,,1312168,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_tongue,phonemes,1317667,1317567,154,p,o,,1317747,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_tongue,phonemes,1323262,1323162,155,d,u,,1323342,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,tongue,phonemes,1328857,1328757,156,t,o,,1328939,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,tongue,phonemes,1334454,1334354,157,b,a,,1334536,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_tongue,phonemes,1340045,1339945,158,d,e,,1340091,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,tongue,phonemes,1345640,1345540,159,t,u,,1345752,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,tongue,phonemes,1351268,1351168,160,p,a,,1351428,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_tongue,phonemes,1356860,1356760,161,b,e,,1356913,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,tongue,phonemes,1362458,1362358,162,t,e,,1362572,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,tongue,phonemes,1368085,1367985,163,b,a,,1368138,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_tongue,phonemes,1373679,1373579,164,t,u,,1373792,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,tongue,phonemes,1379274,1379174,165,p,e,,1379417,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,tongue,phonemes,1384868,1384768,166,t,i,,1384963,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,tongue,phonemes,1390463,1390363,167,t,o,,1390561,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_tongue,phonemes,1396059,1395959,168,d,i,,1396148,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,tongue,phonemes,1401653,1401553,169,p,i,,1401769,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_tongue,phonemes,1407245,1407145,170,t,i,,1407419,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,tongue,phonemes,1412841,1412741,171,d,u,,1412925,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,tongue,phonemes,1418436,1418336,172,p,a,,1418525,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_tongue,phonemes,1424030,1423930,173,b,a,,1424145,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,1429624,1429524,174,t,e,,1429737,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,tongue,phonemes,1435221,1435121,175,b,e,,1435366,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_lip,single-phoneme,1852363,1852117,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_lip,single-phoneme,1856271,1856045,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_lip,single-phoneme,1860210,1860043,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_lip,single-phoneme,1864237,1864037,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_lip,single-phoneme,1868221,1868033,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_lip,single-phoneme,1872290,1872031,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_lip,single-phoneme,1876201,1876025,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_lip,single-phoneme,1880168,1880022,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_lip,single-phoneme,1884167,1884017,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_lip,single-phoneme,1888466,1887977,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_lip,single-phoneme,1892090,1891943,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_lip,single-phoneme,1896132,1895939,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_lip,single-phoneme,1900119,1899937,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_lip,single-phoneme,1904081,1903933,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_lip,single-phoneme,1908111,1907930,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_lip,single-phoneme,1912158,1911924,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_lip,single-phoneme,1916084,1915920,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_lip,single-phoneme,1920103,1919915,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_lip,single-phoneme,1924059,1923914,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_lip,single-phoneme,1928061,1927908,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_lip,single-phoneme,1932194,1931905,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_lip,single-phoneme,1936151,1935901,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_lip,single-phoneme,1940047,1939897,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_lip,single-phoneme,1944079,1943893,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_lip,single-phoneme,1948117,1947924,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_lip,single-phoneme,1952128,1951918,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_lip,single-phoneme,1956086,1955914,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_lip,single-phoneme,1960075,1959911,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_lip,single-phoneme,1964062,1963907,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_lip,single-phoneme,1968155,1967904,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_lip,single-phoneme,1972054,1971899,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,1976038,1975898,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_lip,single-phoneme,1980149,1979889,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_lip,single-phoneme,1984109,1983886,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_lip,single-phoneme,1988075,1987914,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_lip,single-phoneme,1992735,1991880,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_lip,single-phoneme,1996096,1995875,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_lip,single-phoneme,2000060,1999904,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_lip,single-phoneme,2004120,2003869,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_lip,single-phoneme,2008018,2007863,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_lip,single-phoneme,2012027,2011863,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_lip,single-phoneme,2016116,2015856,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,2019992,2019852,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_lip,single-phoneme,2024004,2023849,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_lip,single-phoneme,2027999,2027847,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_lip,single-phoneme,2032023,2031841,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_lip,single-phoneme,2035992,2035837,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_lip,single-phoneme,2040047,2039865,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_lip,single-phoneme,2043983,2043830,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_lip,single-phoneme,2048049,2047826,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_lip,single-phoneme,2051968,2051821,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_lip,single-phoneme,2055994,2055816,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_lip,single-phoneme,2060012,2059813,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_lip,single-phoneme,2063989,2063810,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_lip,single-phoneme,2067917,2067770,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,lip,phonemes,2081861,2081761,231,p,e,,2081962,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,2087456,2087356,232,t,a,,2087593,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,2093049,2092949,233,b,u,,2093118,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,2098641,2098541,234,t,o,,2098728,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,2104239,2104139,235,d,a,,2104295,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,2109835,2109735,236,p,u,,2109917,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,2115428,2115328,237,d,e,,2115478,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,2121022,2120922,238,b,u,,2121089,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,2126617,2126517,239,d,o,,2126670,NaN,alveolar,stop,yes,alveolar
