Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
B2,0,NaN,control_tongue,single-phoneme,307606,307461,19,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,311610,311457,20,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,315742,315453,21,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,319698,319448,22,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,323595,323445,23,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,327629,327443,24,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,331631,331438,25,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,335645,335435,26,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,339600,339428,27,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,343625,343461,28,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,347577,347422,29,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,351672,351421,30,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,355569,355414,31,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,359551,359411,32,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,363666,363406,33,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,367592,367369,34,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,371559,371398,35,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,376250,375395,36,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,379611,379390,37,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,383542,383386,38,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,387634,387383,39,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,391533,391378,40,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,395542,395378,41,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,399632,399372,42,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,403539,403399,43,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,407518,407363,44,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,411511,411359,45,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,415505,415323,46,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,419507,419352,47,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,423531,423349,48,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,427498,427345,49,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,431563,431340,50,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,435485,435338,51,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,439513,439335,52,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,443528,443329,53,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,447506,447327,54,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,451500,451353,55,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,tongue,phonemes,513461,513361,56,b,o,,513515,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_tongue,phonemes,519090,518990,57,t,u,,519186,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,tongue,phonemes,524689,524589,58,d,o,,524741,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,tongue,phonemes,530279,530179,59,p,a,,530417,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,tongue,phonemes,535873,535773,60,p,e,,536019,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,tongue,phonemes,541469,541369,61,b,e,,541523,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_tongue,phonemes,547064,546964,62,d,a,,547119,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,tongue,phonemes,552690,552590,63,p,o,,552775,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_tongue,phonemes,558285,558185,64,b,i,,558347,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,tongue,phonemes,563881,563781,65,t,i,,563973,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_tongue,phonemes,569475,569375,66,d,i,,569558,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,575070,574970,67,b,i,,575124,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,tongue,phonemes,580663,580563,68,d,a,,580717,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,tongue,phonemes,586258,586158,69,t,a,,586343,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,tongue,phonemes,591852,591752,70,d,e,,591898,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_tongue,phonemes,597448,597348,71,b,o,,597502,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,tongue,phonemes,603076,602976,72,d,u,,603156,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,tongue,phonemes,608672,608572,73,p,o,,608752,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,tongue,phonemes,614265,614165,74,b,u,,614334,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,619859,619759,75,t,e,,619972,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,tongue,phonemes,625488,625388,76,p,u,,625603,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,tongue,phonemes,631082,630982,77,d,u,,631167,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,tongue,phonemes,636676,636576,78,p,e,,636825,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,tongue,phonemes,642275,642175,79,d,i,,642364,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,tongue,phonemes,647898,647798,80,p,i,,647957,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_tongue,phonemes,653492,653392,81,t,a,,653600,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,tongue,phonemes,659088,658988,82,b,e,,659141,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,tongue,phonemes,664682,664582,83,p,i,,664782,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,tongue,phonemes,670277,670177,84,d,a,,670353,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,tongue,phonemes,675906,675806,85,b,u,,675975,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,tongue,phonemes,681501,681401,86,b,o,,681555,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_tongue,phonemes,687094,686994,87,d,e,,687141,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,tongue,phonemes,692721,692621,88,t,u,,692820,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_tongue,phonemes,698315,698215,89,p,a,,698404,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,tongue,phonemes,703912,703812,90,d,e,,703963,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,tongue,phonemes,709509,709409,91,t,i,,709604,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,tongue,phonemes,715137,715037,92,p,a,,715271,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_tongue,phonemes,720728,720628,93,p,e,,720871,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,tongue,phonemes,726324,726224,94,b,i,,726378,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,tongue,phonemes,731918,731818,95,t,u,,732031,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_tongue,phonemes,737515,737415,96,b,u,,737582,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,743107,743007,97,d,o,,743160,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,tongue,phonemes,748701,748601,98,t,o,,748788,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_tongue,phonemes,754295,754195,99,p,o,,754390,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_tongue,phonemes,759890,759790,100,t,i,,760064,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_tongue,phonemes,765517,765417,101,p,u,,765600,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_tongue,phonemes,771146,771046,102,d,o,,771198,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,tongue,phonemes,776742,776642,103,t,a,,776812,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_tongue,phonemes,782338,782238,104,b,a,,782391,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,tongue,phonemes,787930,787830,105,p,u,,788012,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,tongue,phonemes,793557,793457,106,d,i,,793643,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,tongue,phonemes,799185,799085,107,t,o,,799283,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_tongue,phonemes,804779,804679,108,p,i,,804944,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,tongue,phonemes,810374,810274,109,b,a,,810456,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_tongue,phonemes,816002,815902,110,t,o,,816087,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,tongue,phonemes,821596,821496,111,t,e,,821709,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_tongue,phonemes,827192,827092,112,b,e,,827337,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,832785,832685,113,t,e,,832897,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,tongue,phonemes,838381,838281,114,b,a,,838434,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_tongue,phonemes,843975,843875,115,d,u,,844061,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,tongue,phonemes,881574,881474,116,p,e,,881675,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,887167,887067,117,t,a,,887304,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,892762,892662,118,b,u,,892831,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,898356,898256,119,t,o,,898443,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,903951,903851,120,d,a,,904007,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,909544,909444,121,p,u,,909626,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,915174,915074,122,d,e,,915224,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,920801,920701,123,b,u,,920868,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,926397,926297,124,d,o,,926450,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,932026,931926,125,p,i,,932191,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,937617,937517,126,b,o,,937671,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,943213,943113,127,t,a,,943283,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,948808,948708,128,d,e,,948859,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_tongue,phonemes,954402,954302,129,p,e,,954551,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,tongue,phonemes,959997,959897,130,p,u,,960080,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_tongue,phonemes,965589,965489,131,d,a,,965643,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,971187,971087,132,b,i,,971241,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,tongue,phonemes,976781,976681,133,d,o,,976833,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_tongue,phonemes,982373,982273,134,p,i,,982432,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_tongue,phonemes,987967,987867,135,d,o,,988020,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,tongue,phonemes,993565,993465,136,t,i,,993657,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,tongue,phonemes,999160,999060,137,b,o,,999214,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,1004754,1004654,138,t,e,,1004866,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_tongue,phonemes,1010379,1010279,139,p,a,,1010517,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,tongue,phonemes,1015976,1015876,140,d,a,,1016031,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_tongue,phonemes,1021570,1021470,141,b,u,,1021639,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,tongue,phonemes,1027166,1027066,142,p,o,,1027251,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_tongue,phonemes,1032758,1032658,143,t,a,,1032843,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,tongue,phonemes,1038356,1038256,144,d,u,,1038442,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,tongue,phonemes,1043949,1043849,145,b,i,,1044011,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,tongue,phonemes,1049544,1049444,146,d,i,,1049626,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,tongue,phonemes,1055139,1055039,147,b,e,,1055193,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,tongue,phonemes,1060734,1060634,148,d,i,,1060817,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,tongue,phonemes,1066327,1066227,149,p,u,,1066406,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_tongue,phonemes,1071919,1071819,150,b,i,,1071974,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,tongue,phonemes,1077516,1077416,151,p,o,,1077595,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,tongue,phonemes,1083111,1083011,152,b,o,,1083165,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,tongue,phonemes,1088707,1088607,153,t,u,,1088803,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_tongue,phonemes,1094299,1094199,154,p,o,,1094379,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_tongue,phonemes,1099927,1099827,155,d,u,,1100007,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,tongue,phonemes,1105523,1105423,156,t,o,,1105605,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,tongue,phonemes,1111119,1111019,157,b,a,,1111201,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_tongue,phonemes,1116712,1116612,158,d,e,,1116758,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,tongue,phonemes,1122306,1122206,159,t,u,,1122418,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,tongue,phonemes,1127902,1127802,160,p,a,,1128062,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_tongue,phonemes,1133495,1133395,161,b,e,,1133548,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,tongue,phonemes,1139090,1138990,162,t,e,,1139204,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,tongue,phonemes,1144717,1144617,163,b,a,,1144770,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_tongue,phonemes,1150344,1150244,164,t,u,,1150457,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,tongue,phonemes,1155940,1155840,165,p,e,,1156083,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,tongue,phonemes,1161537,1161437,166,t,i,,1161632,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,tongue,phonemes,1167129,1167029,167,t,o,,1167227,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_tongue,phonemes,1172756,1172656,168,d,i,,1172845,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,tongue,phonemes,1178353,1178253,169,p,i,,1178469,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_tongue,phonemes,1183946,1183846,170,t,i,,1184120,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,tongue,phonemes,1189542,1189442,171,d,u,,1189626,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,tongue,phonemes,1195169,1195069,172,p,a,,1195258,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_tongue,phonemes,1200762,1200662,173,b,a,,1200877,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,1206360,1206260,174,t,e,,1206473,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,tongue,phonemes,1211953,1211853,175,b,e,,1212098,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_lip,single-phoneme,1579941,1579695,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_lip,single-phoneme,1583884,1583658,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_lip,single-phoneme,1587819,1587652,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_lip,single-phoneme,1591848,1591648,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_lip,single-phoneme,1595804,1595616,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_lip,single-phoneme,1599868,1599609,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_lip,single-phoneme,1603782,1603606,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_lip,single-phoneme,1607746,1607600,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_lip,single-phoneme,1611747,1611597,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_lip,single-phoneme,1616084,1615595,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_lip,single-phoneme,1619736,1619589,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_lip,single-phoneme,1623778,1623585,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_lip,single-phoneme,1627767,1627585,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_lip,single-phoneme,1631727,1631579,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_lip,single-phoneme,1635787,1635606,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_lip,single-phoneme,1639836,1639602,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_lip,single-phoneme,1643763,1643599,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_lip,single-phoneme,1647783,1647595,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_lip,single-phoneme,1651705,1651560,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_lip,single-phoneme,1655709,1655556,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_lip,single-phoneme,1659839,1659550,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_lip,single-phoneme,1663799,1663549,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_lip,single-phoneme,1667726,1667576,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_lip,single-phoneme,1671728,1671542,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_lip,single-phoneme,1675730,1675537,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_lip,single-phoneme,1679741,1679531,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_lip,single-phoneme,1683732,1683560,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_lip,single-phoneme,1687726,1687562,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_lip,single-phoneme,1691707,1691552,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_lip,single-phoneme,1695768,1695517,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_lip,single-phoneme,1699669,1699514,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,1703649,1703509,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_lip,single-phoneme,1707767,1707507,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_lip,single-phoneme,1711725,1711502,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_lip,single-phoneme,1715623,1715462,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_lip,single-phoneme,1720349,1719494,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_lip,single-phoneme,1723742,1723521,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_lip,single-phoneme,1727708,1727552,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_lip,single-phoneme,1731798,1731547,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_lip,single-phoneme,1735701,1735546,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_lip,single-phoneme,1739704,1739540,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_lip,single-phoneme,1743796,1743536,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,1747671,1747531,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_lip,single-phoneme,1751688,1751533,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_lip,single-phoneme,1755678,1755526,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_lip,single-phoneme,1759736,1759554,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_lip,single-phoneme,1763703,1763548,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_lip,single-phoneme,1767695,1767513,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_lip,single-phoneme,1771664,1771511,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_lip,single-phoneme,1775693,1775470,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_lip,single-phoneme,1779648,1779501,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_lip,single-phoneme,1783679,1783501,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_lip,single-phoneme,1787694,1787495,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_lip,single-phoneme,1791701,1791522,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_lip,single-phoneme,1795667,1795520,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,lip,phonemes,1847571,1847471,231,p,e,,1847672,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,1853165,1853065,232,t,a,,1853302,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,1858760,1858660,233,b,u,,1858829,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,1864385,1864285,234,t,o,,1864472,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,1870015,1869915,235,d,a,,1870071,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,1875642,1875542,236,p,u,,1875724,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,1881239,1881139,237,d,e,,1881289,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,1886834,1886734,238,b,u,,1886901,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,1892426,1892326,239,d,o,,1892479,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,lip,phonemes,1898022,1897922,240,p,i,,1898187,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_lip,phonemes,1903615,1903515,241,b,o,,1903669,NaN,bilabial,stop,yes,bilabial
