Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Z3,0,NaN,control_lip,single-phoneme,311458,311198,42,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,315334,315194,43,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_lip,single-phoneme,319345,319190,44,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_lip,single-phoneme,323338,323186,45,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_lip,single-phoneme,327365,327183,46,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_lip,single-phoneme,331364,331209,47,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_lip,single-phoneme,335389,335207,48,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_lip,single-phoneme,339355,339202,49,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_lip,single-phoneme,343456,343233,50,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_lip,single-phoneme,347376,347229,51,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_lip,single-phoneme,351403,351225,52,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_lip,single-phoneme,355422,355223,53,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_lip,single-phoneme,359397,359218,54,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_lip,single-phoneme,363362,363215,55,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,lip,phonemes,435380,435280,56,b,o,,435434,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_lip,phonemes,440971,440871,57,t,u,,441067,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,lip,phonemes,446567,446467,58,d,o,,446619,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,lip,phonemes,452163,452063,59,p,a,,452301,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,lip,phonemes,457792,457692,60,p,e,,457938,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,lip,phonemes,463385,463285,61,b,e,,463439,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_lip,phonemes,469010,468910,62,d,a,,469065,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,lip,phonemes,474606,474506,63,p,o,,474691,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_lip,phonemes,480198,480098,64,b,i,,480260,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,lip,phonemes,485829,485729,65,t,i,,485921,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_lip,phonemes,491456,491356,66,d,i,,491539,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,497052,496952,67,b,i,,497106,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,lip,phonemes,502648,502548,68,d,a,,502702,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,lip,phonemes,508241,508141,69,t,a,,508326,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,lip,phonemes,513835,513735,70,d,e,,513881,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_lip,phonemes,519461,519361,71,b,o,,519515,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,lip,phonemes,525058,524958,72,d,u,,525138,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,lip,phonemes,530653,530553,73,p,o,,530733,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,lip,phonemes,536247,536147,74,b,u,,536316,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,541874,541774,75,t,e,,541987,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,lip,phonemes,547504,547404,76,p,u,,547619,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,lip,phonemes,553098,552998,77,d,u,,553183,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,lip,phonemes,558693,558593,78,p,e,,558842,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,lip,phonemes,564319,564219,79,d,i,,564408,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,lip,phonemes,569947,569847,80,p,i,,570006,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_lip,phonemes,575575,575475,81,t,a,,575683,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,lip,phonemes,581203,581103,82,b,e,,581256,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,lip,phonemes,586798,586698,83,p,i,,586898,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,lip,phonemes,592392,592292,84,d,a,,592468,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,lip,phonemes,597987,597887,85,b,u,,598056,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,lip,phonemes,603614,603514,86,b,o,,603668,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_lip,phonemes,609208,609108,87,d,e,,609255,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,lip,phonemes,614805,614705,88,t,u,,614904,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_lip,phonemes,620431,620331,89,p,a,,620520,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,lip,phonemes,626026,625926,90,d,e,,626077,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,lip,phonemes,631621,631521,91,t,i,,631716,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,lip,phonemes,637220,637120,92,p,a,,637354,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_lip,phonemes,642841,642741,93,p,e,,642984,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,lip,phonemes,648439,648339,94,b,i,,648493,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,lip,phonemes,654032,653932,95,t,u,,654145,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_lip,phonemes,659661,659561,96,b,u,,659728,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,665255,665155,97,d,o,,665308,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,lip,phonemes,670851,670751,98,t,o,,670938,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_lip,phonemes,676443,676343,99,p,o,,676538,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_lip,phonemes,682036,681936,100,t,i,,682210,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_lip,phonemes,687631,687531,101,p,u,,687714,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_lip,phonemes,693225,693125,102,d,o,,693277,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,lip,phonemes,698824,698724,103,t,a,,698894,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_lip,phonemes,704448,704348,104,b,a,,704501,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,lip,phonemes,710044,709944,105,p,u,,710126,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,lip,phonemes,715641,715541,106,d,i,,715727,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,lip,phonemes,721235,721135,107,t,o,,721333,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_lip,phonemes,726860,726760,108,p,i,,727025,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,lip,phonemes,732457,732357,109,b,a,,732539,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_lip,phonemes,738053,737953,110,t,o,,738138,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,lip,phonemes,743650,743550,111,t,e,,743763,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_lip,phonemes,749239,749139,112,b,e,,749384,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,754835,754735,113,t,e,,754947,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,lip,phonemes,760429,760329,114,b,a,,760482,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_lip,phonemes,766024,765924,115,d,u,,766110,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,lip,phonemes,803589,803489,116,p,e,,803690,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,809183,809083,117,t,a,,809320,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,814813,814713,118,b,u,,814882,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,820403,820303,119,t,o,,820490,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,826000,825900,120,d,a,,826056,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,831626,831526,121,p,u,,831708,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,837223,837123,122,d,e,,837273,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,842852,842752,123,b,u,,842919,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,848482,848382,124,d,o,,848535,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,lip,phonemes,854072,853972,125,p,i,,854237,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_lip,phonemes,859666,859566,126,b,o,,859720,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,lip,phonemes,865296,865196,127,t,a,,865366,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,lip,phonemes,870924,870824,128,d,e,,870975,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_lip,phonemes,876514,876414,129,p,e,,876663,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,lip,phonemes,882112,882012,130,p,u,,882195,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_lip,phonemes,887704,887604,131,d,a,,887758,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,893302,893202,132,b,i,,893356,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,lip,phonemes,898897,898797,133,d,o,,898949,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_lip,phonemes,904487,904387,134,p,i,,904546,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_lip,phonemes,910084,909984,135,d,o,,910137,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,lip,phonemes,915680,915580,136,t,i,,915772,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,lip,phonemes,921274,921174,137,b,o,,921328,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,926869,926769,138,t,e,,926981,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_lip,phonemes,932494,932394,139,p,a,,932632,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,lip,phonemes,938090,937990,140,d,a,,938145,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_lip,phonemes,943684,943584,141,b,u,,943753,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,lip,phonemes,949283,949183,142,p,o,,949368,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,954874,954774,143,t,a,,954959,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,960487,960387,144,d,u,,960573,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,966064,965964,145,b,i,,966126,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,971660,971560,146,d,i,,971742,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,977252,977152,147,b,e,,977306,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,982846,982746,148,d,i,,982929,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,988442,988342,149,p,u,,988521,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,994036,993936,150,b,i,,994091,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,999630,999530,151,p,o,,999709,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,1005225,1005125,152,b,o,,1005279,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,1010823,1010723,153,t,u,,1010919,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,1016415,1016315,154,p,o,,1016495,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,1022009,1021909,155,d,u,,1022089,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,1027605,1027505,156,t,o,,1027687,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,1033198,1033098,157,b,a,,1033280,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,1038792,1038692,158,d,e,,1038838,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,1044422,1044322,159,t,u,,1044534,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,1050049,1049949,160,p,a,,1050209,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,1055643,1055543,161,b,e,,1055696,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,1061238,1061138,162,t,e,,1061352,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,1066832,1066732,163,b,a,,1066885,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,1072460,1072360,164,t,u,,1072573,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,1078056,1077956,165,p,e,,1078199,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,1083651,1083551,166,t,i,,1083746,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,1089245,1089145,167,t,o,,1089343,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,1094838,1094738,168,d,i,,1094927,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,1100467,1100367,169,p,i,,1100583,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,1106063,1105963,170,t,i,,1106237,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,1111655,1111555,171,d,u,,1111739,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,1117252,1117152,172,p,a,,1117341,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,1122878,1122778,173,b,a,,1122993,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,1128469,1128369,174,t,e,,1128582,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,1134068,1133968,175,b,e,,1134213,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_tongue,single-phoneme,1398126,1397880,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_tongue,single-phoneme,1402099,1401873,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_tongue,single-phoneme,1406037,1405870,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_tongue,single-phoneme,1410066,1409866,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_tongue,single-phoneme,1414050,1413862,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_tongue,single-phoneme,1418117,1417858,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_tongue,single-phoneme,1422030,1421854,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_tongue,single-phoneme,1425994,1425848,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_tongue,single-phoneme,1429997,1429847,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_tongue,single-phoneme,1434332,1433843,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_tongue,single-phoneme,1437985,1437838,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_tongue,single-phoneme,1442028,1441835,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_tongue,single-phoneme,1446014,1445832,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_tongue,single-phoneme,1449975,1449827,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_tongue,single-phoneme,1454004,1453823,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_tongue,single-phoneme,1458053,1457819,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_tongue,single-phoneme,1461979,1461815,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_tongue,single-phoneme,1465999,1465811,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_tongue,single-phoneme,1469952,1469807,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,1473955,1473802,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,1478089,1477800,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,1482046,1481796,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,1485974,1485824,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,1489975,1489789,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,1493977,1493784,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,1497990,1497780,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,1501914,1501742,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,1505901,1505737,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1509892,1509737,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,1513982,1513731,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,1517882,1517727,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1521862,1521722,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,1525977,1525717,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,1529906,1529683,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,1533839,1533678,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,1538529,1537674,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,1541894,1541673,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,1545823,1545667,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,1549913,1549662,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1553813,1553658,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,1557819,1557655,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,1561911,1561651,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1565787,1565647,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,1569799,1569644,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,1573792,1573640,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,1577818,1577636,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,1581787,1581632,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,1585811,1585629,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,1589777,1589624,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,1593844,1593621,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,1597765,1597618,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,1601790,1601612,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,1605808,1605609,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,1609785,1609606,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,1613749,1613602,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,tongue,phonemes,1675675,1675575,231,p,e,,1675776,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,1681269,1681169,232,t,a,,1681406,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,1686867,1686767,233,b,u,,1686936,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,1692459,1692359,234,t,o,,1692546,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,1698054,1697954,235,d,a,,1698110,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,1703679,1703579,236,p,u,,1703761,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,1709276,1709176,237,d,e,,1709326,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,1714870,1714770,238,b,u,,1714937,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,1720464,1720364,239,d,o,,1720517,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,1726060,1725960,240,p,i,,1726225,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,1731654,1731554,241,b,o,,1731708,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,1737249,1737149,242,t,a,,1737319,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,1742843,1742743,243,d,e,,1742894,NaN,alveolar,stop,yes,alveolar
