Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
Po_angry2,1,8,lip,phonemes,3247646,3247546,87,p,o,,3247731,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,3253239,3253139,88,t,a,,3253324,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,3258836,3258736,89,d,u,,3258922,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,3264428,3264328,90,b,i,,3264490,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,3270023,3269923,91,d,i,,3270105,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,3275651,3275551,92,b,e,,3275705,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,3281246,3281146,93,d,i,,3281329,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,3286841,3286741,94,p,u,,3286920,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,3292435,3292335,95,b,i,,3292490,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,3298031,3297931,96,p,o,,3298110,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,3303625,3303525,97,b,o,,3303679,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,3309220,3309120,98,t,u,,3309316,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,3314812,3314712,99,p,o,,3314892,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,3320407,3320307,100,d,u,,3320487,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,3326003,3325903,101,t,o,,3326085,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,3331602,3331502,102,b,a,,3331684,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,3337191,3337091,103,d,e,,3337237,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,3342820,3342720,104,t,u,,3342932,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,3348414,3348314,105,p,a,,3348574,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,3354042,3353942,106,b,e,,3354095,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,3359637,3359537,107,t,e,,3359751,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,3365266,3365166,108,b,a,,3365319,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,3370858,3370758,109,t,u,,3370971,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,3376458,3376358,110,p,e,,3376601,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,3382082,3381982,111,t,i,,3382177,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,3387677,3387577,112,t,o,,3387775,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,3393269,3393169,113,d,i,,3393358,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,3398866,3398766,114,p,i,,3398982,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,3404459,3404359,115,t,i,,3404633,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,3410056,3409956,116,d,u,,3410140,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,3415650,3415550,117,p,a,,3415739,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,3421242,3421142,118,b,a,,3421357,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,3426837,3426737,119,t,e,,3426950,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,3432433,3432333,120,b,e,,3432578,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_tongue,single-phoneme,3985875,3985629,121,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_tongue,single-phoneme,3989786,3989560,122,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_tongue,single-phoneme,3993693,3993526,123,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_tongue,single-phoneme,3997718,3997518,124,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_tongue,single-phoneme,4001702,4001514,125,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_tongue,single-phoneme,4005770,4005511,126,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_tongue,single-phoneme,4009686,4009510,127,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_tongue,single-phoneme,4013649,4013503,128,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_tongue,single-phoneme,4017650,4017500,129,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_tongue,single-phoneme,4021985,4021496,130,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_tongue,single-phoneme,4025642,4025495,131,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_tongue,single-phoneme,4029681,4029488,132,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_tongue,single-phoneme,4033666,4033484,133,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_tongue,single-phoneme,4037631,4037483,134,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_tongue,single-phoneme,4041656,4041475,135,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_tongue,single-phoneme,4045709,4045475,136,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_tongue,single-phoneme,4049632,4049468,137,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_tongue,single-phoneme,4053653,4053465,138,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_tongue,single-phoneme,4057606,4057461,139,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,4061610,4061457,140,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,4065742,4065453,141,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,4069699,4069449,142,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,4073596,4073446,143,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,4077628,4077442,144,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,4081631,4081438,145,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,4085643,4085433,146,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,4089602,4089430,147,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,4093589,4093425,148,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,4097580,4097425,149,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,4101670,4101419,150,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,4105570,4105415,151,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,4109551,4109411,152,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,4113666,4113406,153,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,4117627,4117404,154,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,4121559,4121398,155,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,4126249,4125394,156,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,4129615,4129394,157,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,4133543,4133387,158,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,4137635,4137384,159,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,4141535,4141380,160,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,4145540,4145376,161,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,4149634,4149374,162,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,4153508,4153368,163,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,4157518,4157363,164,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,4161516,4161364,165,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,4165538,4165356,166,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,4169507,4169352,167,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,4173531,4173349,168,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,4177496,4177343,169,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,4181566,4181343,170,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,4185484,4185337,171,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,4189545,4189367,172,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,4193562,4193363,173,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,4197540,4197361,174,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,4201504,4201357,175,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,tongue,phonemes,4215442,4215342,176,p,e,,4215543,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,4221036,4220936,177,t,a,,4221173,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,4226631,4226531,178,b,u,,4226700,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,4232225,4232125,179,t,o,,4232312,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,4237853,4237753,180,d,a,,4237909,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,4243446,4243346,181,p,u,,4243528,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,4249043,4248943,182,d,e,,4249093,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,4254638,4254538,183,b,u,,4254705,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,4260232,4260132,184,d,o,,4260285,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,4265827,4265727,185,p,i,,4265992,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,4271419,4271319,186,b,o,,4271473,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,4277019,4276919,187,t,a,,4277089,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,4282611,4282511,188,d,e,,4282662,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_tongue,phonemes,4288203,4288103,189,p,e,,4288352,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,tongue,phonemes,4293800,4293700,190,p,u,,4293883,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_tongue,phonemes,4299393,4299293,191,d,a,,4299447,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,4304990,4304890,192,b,i,,4305044,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,tongue,phonemes,4310584,4310484,193,d,o,,4310636,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_tongue,phonemes,4316176,4316076,194,p,i,,4316235,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_tongue,phonemes,4321771,4321671,195,d,o,,4321824,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,tongue,phonemes,4327367,4327267,196,t,i,,4327459,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,tongue,phonemes,4332962,4332862,197,b,o,,4333016,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,4338557,4338457,198,t,e,,4338669,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_tongue,phonemes,4344149,4344049,199,p,a,,4344287,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,tongue,phonemes,4349746,4349646,200,d,a,,4349801,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_tongue,phonemes,4355338,4355238,201,b,u,,4355407,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,tongue,phonemes,4360935,4360835,202,p,o,,4361020,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_tongue,phonemes,4366527,4366427,203,t,a,,4366612,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,tongue,phonemes,4372125,4372025,204,d,u,,4372211,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,tongue,phonemes,4377752,4377652,205,b,i,,4377814,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,tongue,phonemes,4383347,4383247,206,d,i,,4383429,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,tongue,phonemes,4388940,4388840,207,b,e,,4388994,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,tongue,phonemes,4394536,4394436,208,d,i,,4394619,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,tongue,phonemes,4400130,4400030,209,p,u,,4400209,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_tongue,phonemes,4405723,4405623,210,b,i,,4405778,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,tongue,phonemes,4411318,4411218,211,p,o,,4411397,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,tongue,phonemes,4416912,4416812,212,b,o,,4416966,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,tongue,phonemes,4422510,4422410,213,t,u,,4422606,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_tongue,phonemes,4428103,4428003,214,p,o,,4428183,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_tongue,phonemes,4433729,4433629,215,d,u,,4433809,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,tongue,phonemes,4439360,4439260,216,t,o,,4439442,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,tongue,phonemes,4444954,4444854,217,b,a,,4445036,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_tongue,phonemes,4450548,4450448,218,d,e,,4450594,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,tongue,phonemes,4456144,4456044,219,t,u,,4456256,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,tongue,phonemes,4461738,4461638,220,p,a,,4461898,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_tongue,phonemes,4467329,4467229,221,b,e,,4467382,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,tongue,phonemes,4472929,4472829,222,t,e,,4473043,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,tongue,phonemes,4478522,4478422,223,b,a,,4478575,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_tongue,phonemes,4484113,4484013,224,t,u,,4484226,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,tongue,phonemes,4489711,4489611,225,p,e,,4489854,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,tongue,phonemes,4495306,4495206,226,t,i,,4495401,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,tongue,phonemes,4500900,4500800,227,t,o,,4500998,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_tongue,phonemes,4506492,4506392,228,d,i,,4506581,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,tongue,phonemes,4512089,4511989,229,p,i,,4512205,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_tongue,phonemes,4517681,4517581,230,t,i,,4517855,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,tongue,phonemes,4523278,4523178,231,d,u,,4523362,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,tongue,phonemes,4528873,4528773,232,p,a,,4528962,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_tongue,phonemes,4534464,4534364,233,b,a,,4534579,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,4540059,4539959,234,t,e,,4540172,NaN,alveolar,stop,no,alveolar
