Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
B3,0,NaN,control_lip,single-phoneme,718367,718227,32,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_lip,single-phoneme,722484,722224,33,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_lip,single-phoneme,726476,726253,34,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_lip,single-phoneme,730410,730249,35,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_lip,single-phoneme,735100,734245,36,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_lip,single-phoneme,738461,738240,37,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_lip,single-phoneme,742394,742238,38,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_lip,single-phoneme,746484,746233,39,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_lip,single-phoneme,750384,750229,40,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_lip,single-phoneme,754389,754225,41,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_lip,single-phoneme,758481,758221,42,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,762360,762220,43,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_lip,single-phoneme,766369,766214,44,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_lip,single-phoneme,770363,770211,45,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_lip,single-phoneme,774389,774207,46,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_lip,single-phoneme,778357,778202,47,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_lip,single-phoneme,782384,782202,48,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_lip,single-phoneme,786347,786194,49,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_lip,single-phoneme,790414,790191,50,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_lip,single-phoneme,794334,794187,51,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_lip,single-phoneme,798363,798185,52,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_lip,single-phoneme,802378,802179,53,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_lip,single-phoneme,806385,806206,54,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_lip,single-phoneme,810384,810237,55,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,lip,phonemes,872445,872345,56,b,o,,872499,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_lip,phonemes,878073,877973,57,t,u,,878169,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,lip,phonemes,883670,883570,58,d,o,,883722,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,lip,phonemes,889263,889163,59,p,a,,889401,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,lip,phonemes,894858,894758,60,p,e,,895004,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,lip,phonemes,900451,900351,61,b,e,,900505,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_lip,phonemes,906078,905978,62,d,a,,906133,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,lip,phonemes,911708,911608,63,p,o,,911793,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_lip,phonemes,917298,917198,64,b,i,,917360,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,lip,phonemes,922931,922831,65,t,i,,923023,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_lip,phonemes,928523,928423,66,d,i,,928606,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,934152,934052,67,b,i,,934206,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,lip,phonemes,939780,939680,68,d,a,,939834,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,lip,phonemes,945374,945274,69,t,a,,945459,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,lip,phonemes,951005,950905,70,d,e,,951051,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_lip,phonemes,956596,956496,71,b,o,,956650,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,lip,phonemes,962190,962090,72,d,u,,962270,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,lip,phonemes,967786,967686,73,p,o,,967866,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,lip,phonemes,973384,973284,74,b,u,,973453,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,978975,978875,75,t,e,,979088,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,lip,phonemes,984603,984503,76,p,u,,984718,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,lip,phonemes,990201,990101,77,d,u,,990286,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,lip,phonemes,995792,995692,78,p,e,,995941,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,lip,phonemes,1001386,1001286,79,d,i,,1001475,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,lip,phonemes,1006982,1006882,80,p,i,,1007041,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_lip,phonemes,1012608,1012508,81,t,a,,1012716,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,lip,phonemes,1018204,1018104,82,b,e,,1018257,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,lip,phonemes,1023798,1023698,83,p,i,,1023898,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,lip,phonemes,1029392,1029292,84,d,a,,1029468,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,lip,phonemes,1034988,1034888,85,b,u,,1035057,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,lip,phonemes,1040585,1040485,86,b,o,,1040639,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_lip,phonemes,1046176,1046076,87,d,e,,1046223,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,lip,phonemes,1051772,1051672,88,t,u,,1051871,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_lip,phonemes,1057365,1057265,89,p,a,,1057454,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,lip,phonemes,1062964,1062864,90,d,e,,1063015,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,lip,phonemes,1068555,1068455,91,t,i,,1068650,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,lip,phonemes,1074149,1074049,92,p,a,,1074283,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_lip,phonemes,1079743,1079643,93,p,e,,1079886,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,lip,phonemes,1085342,1085242,94,b,i,,1085396,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,lip,phonemes,1090933,1090833,95,t,u,,1091046,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_lip,phonemes,1096526,1096426,96,b,u,,1096593,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,1102122,1102022,97,d,o,,1102175,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,lip,phonemes,1107749,1107649,98,t,o,,1107836,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_lip,phonemes,1113342,1113242,99,p,o,,1113437,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_lip,phonemes,1118970,1118870,100,t,i,,1119144,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_lip,phonemes,1124565,1124465,101,p,u,,1124648,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_lip,phonemes,1130160,1130060,102,d,o,,1130212,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,lip,phonemes,1135782,1135682,103,t,a,,1135852,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_lip,phonemes,1141383,1141283,104,b,a,,1141436,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,lip,phonemes,1146979,1146879,105,p,u,,1147061,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,lip,phonemes,1152574,1152474,106,d,i,,1152660,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,lip,phonemes,1158202,1158102,107,t,o,,1158300,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_lip,phonemes,1163794,1163694,108,p,i,,1163959,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,lip,phonemes,1169390,1169290,109,b,a,,1169472,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_lip,phonemes,1175018,1174918,110,t,o,,1175103,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,lip,phonemes,1180616,1180516,111,t,e,,1180729,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_lip,phonemes,1186207,1186107,112,b,e,,1186352,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,1191802,1191702,113,t,e,,1191914,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,lip,phonemes,1197398,1197298,114,b,a,,1197451,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_lip,phonemes,1203025,1202925,115,d,u,,1203111,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,lip,phonemes,1240622,1240522,116,p,e,,1240723,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,1246250,1246150,117,t,a,,1246387,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,1251844,1251744,118,b,u,,1251913,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,1257438,1257338,119,t,o,,1257525,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,1263035,1262935,120,d,a,,1263091,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,1268625,1268525,121,p,u,,1268707,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,1274223,1274123,122,d,e,,1274273,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,1279818,1279718,123,b,u,,1279885,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,1285412,1285312,124,d,o,,1285465,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,lip,phonemes,1291006,1290906,125,p,i,,1291171,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_lip,phonemes,1296600,1296500,126,b,o,,1296654,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,lip,phonemes,1302196,1302096,127,t,a,,1302266,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,lip,phonemes,1307791,1307691,128,d,e,,1307842,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_lip,phonemes,1313381,1313281,129,p,e,,1313530,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,lip,phonemes,1318980,1318880,130,p,u,,1319063,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_lip,phonemes,1324572,1324472,131,d,a,,1324626,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,lip,phonemes,1330168,1330068,132,b,i,,1330222,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,lip,phonemes,1335765,1335665,133,d,o,,1335817,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_lip,phonemes,1341355,1341255,134,p,i,,1341414,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_lip,phonemes,1346952,1346852,135,d,o,,1347005,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,lip,phonemes,1352549,1352449,136,t,i,,1352641,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,lip,phonemes,1358141,1358041,137,b,o,,1358195,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,lip,phonemes,1363735,1363635,138,t,e,,1363847,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_lip,phonemes,1369328,1369228,139,p,a,,1369466,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,lip,phonemes,1374925,1374825,140,d,a,,1374980,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_lip,phonemes,1380516,1380416,141,b,u,,1380585,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,lip,phonemes,1386116,1386016,142,p,o,,1386201,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_lip,phonemes,1391706,1391606,143,t,a,,1391791,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,lip,phonemes,1397304,1397204,144,d,u,,1397390,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,lip,phonemes,1402899,1402799,145,b,i,,1402961,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,lip,phonemes,1408493,1408393,146,d,i,,1408575,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,lip,phonemes,1414088,1413988,147,b,e,,1414142,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,lip,phonemes,1419682,1419582,148,d,i,,1419765,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,lip,phonemes,1425276,1425176,149,p,u,,1425355,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_lip,phonemes,1430903,1430803,150,b,i,,1430958,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,lip,phonemes,1436499,1436399,151,p,o,,1436578,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,lip,phonemes,1442094,1441994,152,b,o,,1442148,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,lip,phonemes,1447689,1447589,153,t,u,,1447785,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_lip,phonemes,1453280,1453180,154,p,o,,1453360,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_lip,phonemes,1458874,1458774,155,d,u,,1458954,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,lip,phonemes,1464470,1464370,156,t,o,,1464552,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,lip,phonemes,1470067,1469967,157,b,a,,1470149,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_lip,phonemes,1475658,1475558,158,d,e,,1475704,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,lip,phonemes,1481288,1481188,159,t,u,,1481400,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,lip,phonemes,1486883,1486783,160,p,a,,1487043,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_lip,phonemes,1492476,1492376,161,b,e,,1492529,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,lip,phonemes,1498071,1497971,162,t,e,,1498185,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,lip,phonemes,1503666,1503566,163,b,a,,1503719,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_lip,phonemes,1509261,1509161,164,t,u,,1509374,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,lip,phonemes,1514857,1514757,165,p,e,,1515000,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,lip,phonemes,1520485,1520385,166,t,i,,1520580,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,lip,phonemes,1526079,1525979,167,t,o,,1526177,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_lip,phonemes,1531670,1531570,168,d,i,,1531759,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,lip,phonemes,1537267,1537167,169,p,i,,1537383,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_lip,phonemes,1542860,1542760,170,t,i,,1543034,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,lip,phonemes,1548489,1548389,171,d,u,,1548573,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,lip,phonemes,1554085,1553985,172,p,a,,1554174,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_lip,phonemes,1559679,1559579,173,b,a,,1559794,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_lip,phonemes,1565272,1565172,174,t,e,,1565385,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,lip,phonemes,1570870,1570770,175,b,e,,1571015,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_tongue,single-phoneme,1874786,1874540,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_tongue,single-phoneme,1878727,1878501,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_tongue,single-phoneme,1882663,1882496,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_tongue,single-phoneme,1886692,1886492,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_tongue,single-phoneme,1890678,1890490,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_tongue,single-phoneme,1894711,1894452,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_tongue,single-phoneme,1898625,1898449,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_tongue,single-phoneme,1902595,1902449,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_tongue,single-phoneme,1906593,1906443,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_tongue,single-phoneme,1910927,1910438,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_tongue,single-phoneme,1914582,1914435,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_tongue,single-phoneme,1918622,1918429,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_tongue,single-phoneme,1922609,1922427,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_tongue,single-phoneme,1926570,1926422,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_tongue,single-phoneme,1930599,1930418,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_tongue,single-phoneme,1934651,1934417,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_tongue,single-phoneme,1938608,1938444,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_tongue,single-phoneme,1942629,1942441,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_tongue,single-phoneme,1946582,1946437,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,1950585,1950432,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,1954718,1954429,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,1958675,1958425,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,1962572,1962422,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,1966606,1966420,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,1970607,1970414,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,1974619,1974409,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,1978578,1978406,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,1982567,1982403,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,1986553,1986398,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,1990644,1990393,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,1994545,1994390,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,1998526,1998386,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,2002642,2002382,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,2006601,2006378,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,2010536,2010375,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,2015257,2014402,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,2018595,2018374,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,2022518,2022362,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,2026611,2026360,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,2030542,2030387,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,2034547,2034383,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,2038609,2038349,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,2042483,2042343,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,2046495,2046340,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,2050488,2050336,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,2054514,2054332,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,2058484,2058329,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,2062506,2062324,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,2066472,2066319,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,2070540,2070317,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,2074459,2074312,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,2078486,2078308,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,2082503,2082304,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,2086480,2086301,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,2090444,2090297,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,tongue,phonemes,2142347,2142247,231,p,e,,2142448,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,2147945,2147845,232,t,a,,2148082,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,2153539,2153439,233,b,u,,2153608,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,2159129,2159029,234,t,o,,2159216,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,2164726,2164626,235,d,a,,2164782,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,2170324,2170224,236,p,u,,2170406,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,2175914,2175814,237,d,e,,2175964,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,2181510,2181410,238,b,u,,2181577,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,2187105,2187005,239,d,o,,2187158,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,2192699,2192599,240,p,i,,2192864,NaN,bilabial,stop,no,bilabial
