Stimulus,TMS,Correct_key,TMStarget,Task,P1_TSidx,TMS_TSidx,TrialN,Phoneme1,Phoneme2,Phoneme3,P2_TSidx,P3_TSidx,Place,Manner,Voicing,Category
T2,0,NaN,control_tongue,single-phoneme,547179,546991,18,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_tongue,single-phoneme,551098,550953,19,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_tongue,single-phoneme,555103,554950,20,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_tongue,single-phoneme,559234,558945,21,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_tongue,single-phoneme,563224,562974,22,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_tongue,single-phoneme,567155,567005,23,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_tongue,single-phoneme,571186,571000,24,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_tongue,single-phoneme,575190,574997,25,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_tongue,single-phoneme,579202,578992,26,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_tongue,single-phoneme,583161,582989,27,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_tongue,single-phoneme,587150,586986,28,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,591136,590981,29,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_tongue,single-phoneme,595229,594978,30,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_tongue,single-phoneme,599127,598972,31,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,603111,602971,32,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_tongue,single-phoneme,607227,606967,33,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_tongue,single-phoneme,611184,610961,34,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_tongue,single-phoneme,615120,614959,35,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_tongue,single-phoneme,619809,618954,36,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_tongue,single-phoneme,623172,622951,37,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_tongue,single-phoneme,627103,626947,38,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_tongue,single-phoneme,631226,630975,39,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_tongue,single-phoneme,635125,634970,40,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_tongue,single-phoneme,639099,638935,41,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_tongue,single-phoneme,643192,642932,42,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_tongue,single-phoneme,647066,646926,43,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_tongue,single-phoneme,651078,650923,44,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_tongue,single-phoneme,655072,654920,45,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_tongue,single-phoneme,659097,658915,46,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_tongue,single-phoneme,663067,662912,47,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_tongue,single-phoneme,667090,666908,48,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_tongue,single-phoneme,671089,670936,49,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_tongue,single-phoneme,675154,674931,50,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_tongue,single-phoneme,679110,678963,51,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_tongue,single-phoneme,683138,682960,52,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_tongue,single-phoneme,687155,686956,53,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_tongue,single-phoneme,691132,690953,54,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_tongue,single-phoneme,695126,694979,55,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Bo_happy1,1,7,tongue,phonemes,757054,756954,56,b,o,,757108,NaN,bilabial,stop,yes,bilabial
Tu_happy1,0,5,control_tongue,phonemes,762652,762552,57,t,u,,762748,NaN,alveolar,stop,no,alveolar
Do_happy1,1,4,tongue,phonemes,768243,768143,58,d,o,,768295,NaN,alveolar,stop,yes,alveolar
Pa_happy1,1,8,tongue,phonemes,773841,773741,59,p,a,,773979,NaN,bilabial,stop,no,bilabial
Pe_angry2,1,8,tongue,phonemes,779435,779335,60,p,e,,779581,NaN,bilabial,stop,no,bilabial
Be_happy1,1,7,tongue,phonemes,785028,784928,61,b,e,,785082,NaN,bilabial,stop,yes,bilabial
Da_happy2,0,4,control_tongue,phonemes,790622,790522,62,d,a,,790677,NaN,alveolar,stop,yes,alveolar
Po_angry2,1,8,tongue,phonemes,796217,796117,63,p,o,,796302,NaN,bilabial,stop,no,bilabial
Bi_angry1,0,7,control_tongue,phonemes,801811,801711,64,b,i,,801873,NaN,bilabial,stop,yes,bilabial
Ti_happy2,1,5,tongue,phonemes,807411,807311,65,t,i,,807503,NaN,alveolar,stop,no,alveolar
Di_happy1,0,4,control_tongue,phonemes,813001,812901,66,d,i,,813084,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,818596,818496,67,b,i,,818650,NaN,bilabial,stop,yes,bilabial
Da_angry1,1,4,tongue,phonemes,824190,824090,68,d,a,,824244,NaN,alveolar,stop,yes,alveolar
Ta_angry2,1,5,tongue,phonemes,829818,829718,69,t,a,,829903,NaN,alveolar,stop,no,alveolar
De_angry1,1,4,tongue,phonemes,835413,835313,70,d,e,,835459,NaN,alveolar,stop,yes,alveolar
Bo_angry1,0,7,control_tongue,phonemes,841007,840907,71,b,o,,841061,NaN,bilabial,stop,yes,bilabial
Du_happy2,1,4,tongue,phonemes,846602,846502,72,d,u,,846682,NaN,alveolar,stop,yes,alveolar
Po_happy2,1,8,tongue,phonemes,852195,852095,73,p,o,,852275,NaN,bilabial,stop,no,bilabial
Bu_angry1,1,7,tongue,phonemes,857789,857689,74,b,u,,857858,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,863386,863286,75,t,e,,863499,NaN,alveolar,stop,no,alveolar
Pu_angry2,1,8,tongue,phonemes,868979,868879,76,p,u,,869094,NaN,bilabial,stop,no,bilabial
Du_angry1,1,4,tongue,phonemes,874574,874474,77,d,u,,874659,NaN,alveolar,stop,yes,alveolar
Pe_angry1,1,8,tongue,phonemes,880168,880068,78,p,e,,880317,NaN,bilabial,stop,no,bilabial
Di_angry2,1,4,tongue,phonemes,885763,885663,79,d,i,,885852,NaN,alveolar,stop,yes,alveolar
Pi_happy1,1,8,tongue,phonemes,891358,891258,80,p,i,,891417,NaN,bilabial,stop,no,bilabial
Ta_angry1,0,5,control_tongue,phonemes,896953,896853,81,t,a,,897061,NaN,alveolar,stop,no,alveolar
Be_angry1,1,7,tongue,phonemes,902547,902447,82,b,e,,902600,NaN,bilabial,stop,yes,bilabial
Pi_happy2,1,8,tongue,phonemes,908141,908041,83,p,i,,908241,NaN,bilabial,stop,no,bilabial
Da_happy1,1,4,tongue,phonemes,913736,913636,84,d,a,,913812,NaN,alveolar,stop,yes,alveolar
Bu_angry2,1,7,tongue,phonemes,919330,919230,85,b,u,,919399,NaN,bilabial,stop,yes,bilabial
Bo_angry2,1,7,tongue,phonemes,924925,924825,86,b,o,,924979,NaN,bilabial,stop,yes,bilabial
De_angry2,0,4,control_tongue,phonemes,930519,930419,87,d,e,,930566,NaN,alveolar,stop,yes,alveolar
Tu_happy2,1,5,tongue,phonemes,936147,936047,88,t,u,,936246,NaN,alveolar,stop,no,alveolar
Pa_angry2,0,8,control_tongue,phonemes,941776,941676,89,p,a,,941865,NaN,bilabial,stop,no,bilabial
De_happy2,1,4,tongue,phonemes,947370,947270,90,d,e,,947421,NaN,alveolar,stop,yes,alveolar
Ti_happy1,1,5,tongue,phonemes,952964,952864,91,t,i,,953059,NaN,alveolar,stop,no,alveolar
Pa_angry1,1,8,tongue,phonemes,958558,958458,92,p,a,,958692,NaN,bilabial,stop,no,bilabial
Pe_happy2,0,8,control_tongue,phonemes,964186,964086,93,p,e,,964329,NaN,bilabial,stop,no,bilabial
Bi_happy1,1,7,tongue,phonemes,969782,969682,94,b,i,,969836,NaN,bilabial,stop,yes,bilabial
Tu_angry2,1,5,tongue,phonemes,975377,975277,95,t,u,,975490,NaN,alveolar,stop,no,alveolar
Bu_happy1,0,7,control_tongue,phonemes,980969,980869,96,b,u,,981036,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,986567,986467,97,d,o,,986620,NaN,alveolar,stop,yes,alveolar
To_happy2,1,5,tongue,phonemes,992161,992061,98,t,o,,992248,NaN,alveolar,stop,no,alveolar
Po_happy1,0,8,control_tongue,phonemes,997753,997653,99,p,o,,997848,NaN,bilabial,stop,no,bilabial
Ti_angry1,0,5,control_tongue,phonemes,1003347,1003247,100,t,i,,1003521,NaN,alveolar,stop,no,alveolar
Pu_angry1,0,8,control_tongue,phonemes,1008942,1008842,101,p,u,,1009025,NaN,bilabial,stop,no,bilabial
Do_happy2,0,4,control_tongue,phonemes,1014536,1014436,102,d,o,,1014588,NaN,alveolar,stop,yes,alveolar
Ta_happy2,1,5,tongue,phonemes,1020133,1020033,103,t,a,,1020203,NaN,alveolar,stop,no,alveolar
Ba_angry1,0,7,control_tongue,phonemes,1025726,1025626,104,b,a,,1025779,NaN,bilabial,stop,yes,bilabial
Pu_happy2,1,8,tongue,phonemes,1031322,1031222,105,p,u,,1031404,NaN,bilabial,stop,no,bilabial
Di_angry1,1,4,tongue,phonemes,1036918,1036818,106,d,i,,1037004,NaN,alveolar,stop,yes,alveolar
To_angry2,1,5,tongue,phonemes,1042513,1042413,107,t,o,,1042611,NaN,alveolar,stop,no,alveolar
Pi_angry1,0,8,control_tongue,phonemes,1048105,1048005,108,p,i,,1048270,NaN,bilabial,stop,no,bilabial
Ba_happy1,1,7,tongue,phonemes,1053702,1053602,109,b,a,,1053784,NaN,bilabial,stop,yes,bilabial
To_angry1,0,5,control_tongue,phonemes,1059293,1059193,110,t,o,,1059378,NaN,alveolar,stop,no,alveolar
Te_angry1,1,5,tongue,phonemes,1064891,1064791,111,t,e,,1065004,NaN,alveolar,stop,no,alveolar
Be_happy2,0,7,control_tongue,phonemes,1070482,1070382,112,b,e,,1070627,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,1076080,1075980,113,t,e,,1076192,NaN,alveolar,stop,no,alveolar
Ba_angry2,1,7,tongue,phonemes,1081675,1081575,114,b,a,,1081728,NaN,bilabial,stop,yes,bilabial
Du_angry2,0,4,control_tongue,phonemes,1087266,1087166,115,d,u,,1087352,NaN,alveolar,stop,yes,alveolar
Pe_happy1,1,8,tongue,phonemes,1124834,1124734,116,p,e,,1124935,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,tongue,phonemes,1130428,1130328,117,t,a,,1130565,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,tongue,phonemes,1136023,1135923,118,b,u,,1136092,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_tongue,phonemes,1141614,1141514,119,t,o,,1141701,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,tongue,phonemes,1147211,1147111,120,d,a,,1147267,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_tongue,phonemes,1152804,1152704,121,p,u,,1152886,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,tongue,phonemes,1158403,1158303,122,d,e,,1158453,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,tongue,phonemes,1163997,1163897,123,b,u,,1164064,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,tongue,phonemes,1169590,1169490,124,d,o,,1169643,NaN,alveolar,stop,yes,alveolar
Pi_angry1,1,8,tongue,phonemes,1175186,1175086,125,p,i,,1175351,NaN,bilabial,stop,no,bilabial
Bo_angry2,0,7,control_tongue,phonemes,1180778,1180678,126,b,o,,1180832,NaN,bilabial,stop,yes,bilabial
Ta_happy2,1,5,tongue,phonemes,1186375,1186275,127,t,a,,1186445,NaN,alveolar,stop,no,alveolar
De_happy2,1,4,tongue,phonemes,1191969,1191869,128,d,e,,1192020,NaN,alveolar,stop,yes,alveolar
Pe_angry1,0,8,control_tongue,phonemes,1197561,1197461,129,p,e,,1197710,NaN,bilabial,stop,no,bilabial
Pu_angry1,1,8,tongue,phonemes,1203160,1203060,130,p,u,,1203243,NaN,bilabial,stop,no,bilabial
Da_angry1,0,4,control_tongue,phonemes,1208752,1208652,131,d,a,,1208806,NaN,alveolar,stop,yes,alveolar
Bi_happy2,1,7,tongue,phonemes,1214348,1214248,132,b,i,,1214402,NaN,bilabial,stop,yes,bilabial
Do_happy1,1,4,tongue,phonemes,1219941,1219841,133,d,o,,1219993,NaN,alveolar,stop,yes,alveolar
Pi_happy1,0,8,control_tongue,phonemes,1225534,1225434,134,p,i,,1225593,NaN,bilabial,stop,no,bilabial
Do_angry2,0,4,control_tongue,phonemes,1231128,1231028,135,d,o,,1231181,NaN,alveolar,stop,yes,alveolar
Ti_happy2,1,5,tongue,phonemes,1236726,1236626,136,t,i,,1236818,NaN,alveolar,stop,no,alveolar
Bo_happy1,1,7,tongue,phonemes,1242320,1242220,137,b,o,,1242374,NaN,bilabial,stop,yes,bilabial
Te_angry2,1,5,tongue,phonemes,1247916,1247816,138,t,e,,1248028,NaN,alveolar,stop,no,alveolar
Pa_happy1,0,8,control_tongue,phonemes,1253507,1253407,139,p,a,,1253645,NaN,bilabial,stop,no,bilabial
Da_happy2,1,4,tongue,phonemes,1259104,1259004,140,d,a,,1259159,NaN,alveolar,stop,yes,alveolar
Bu_angry2,0,7,control_tongue,phonemes,1264696,1264596,141,b,u,,1264765,NaN,bilabial,stop,yes,bilabial
Po_angry2,1,8,tongue,phonemes,1270292,1270192,142,p,o,,1270377,NaN,bilabial,stop,no,bilabial
Ta_angry2,0,5,control_tongue,phonemes,1275884,1275784,143,t,a,,1275969,NaN,alveolar,stop,no,alveolar
Du_angry2,1,4,tongue,phonemes,1281481,1281381,144,d,u,,1281567,NaN,alveolar,stop,yes,alveolar
Bi_angry1,1,7,tongue,phonemes,1287076,1286976,145,b,i,,1287138,NaN,bilabial,stop,yes,bilabial
Di_happy2,1,4,tongue,phonemes,1292671,1292571,146,d,i,,1292753,NaN,alveolar,stop,yes,alveolar
Be_angry2,1,7,tongue,phonemes,1298265,1298165,147,b,e,,1298319,NaN,bilabial,stop,yes,bilabial
Di_happy1,1,4,tongue,phonemes,1303861,1303761,148,d,i,,1303944,NaN,alveolar,stop,yes,alveolar
Pu_happy1,1,8,tongue,phonemes,1309456,1309356,149,p,u,,1309535,NaN,bilabial,stop,no,bilabial
Bi_angry2,0,7,control_tongue,phonemes,1315047,1314947,150,b,i,,1315102,NaN,bilabial,stop,yes,bilabial
Po_angry1,1,8,tongue,phonemes,1320644,1320544,151,p,o,,1320723,NaN,bilabial,stop,no,bilabial
Bo_happy2,1,7,tongue,phonemes,1326240,1326140,152,b,o,,1326294,NaN,bilabial,stop,yes,bilabial
Tu_happy1,1,5,tongue,phonemes,1331833,1331733,153,t,u,,1331929,NaN,alveolar,stop,no,alveolar
Po_happy2,0,8,control_tongue,phonemes,1337425,1337325,154,p,o,,1337505,NaN,bilabial,stop,no,bilabial
Du_happy2,0,4,control_tongue,phonemes,1343019,1342919,155,d,u,,1343099,NaN,alveolar,stop,yes,alveolar
To_happy1,1,5,tongue,phonemes,1348618,1348518,156,t,o,,1348700,NaN,alveolar,stop,no,alveolar
Ba_happy1,1,7,tongue,phonemes,1354211,1354111,157,b,a,,1354293,NaN,bilabial,stop,yes,bilabial
De_angry1,0,4,control_tongue,phonemes,1359803,1359703,158,d,e,,1359849,NaN,alveolar,stop,yes,alveolar
Tu_angry1,1,5,tongue,phonemes,1365401,1365301,159,t,u,,1365513,NaN,alveolar,stop,no,alveolar
Pa_happy2,1,8,tongue,phonemes,1370996,1370896,160,p,a,,1371156,NaN,bilabial,stop,no,bilabial
Be_angry1,0,7,control_tongue,phonemes,1376588,1376488,161,b,e,,1376641,NaN,bilabial,stop,yes,bilabial
Te_happy2,1,5,tongue,phonemes,1382184,1382084,162,t,e,,1382298,NaN,alveolar,stop,no,alveolar
Ba_angry1,1,7,tongue,phonemes,1387780,1387680,163,b,a,,1387833,NaN,bilabial,stop,yes,bilabial
Tu_angry2,0,5,control_tongue,phonemes,1393371,1393271,164,t,u,,1393484,NaN,alveolar,stop,no,alveolar
Pe_happy2,1,8,tongue,phonemes,1398968,1398868,165,p,e,,1399111,NaN,bilabial,stop,no,bilabial
Ti_happy1,1,5,tongue,phonemes,1404563,1404463,166,t,i,,1404658,NaN,alveolar,stop,no,alveolar
To_angry2,1,5,tongue,phonemes,1410158,1410058,167,t,o,,1410256,NaN,alveolar,stop,no,alveolar
Di_angry2,0,4,control_tongue,phonemes,1415749,1415649,168,d,i,,1415838,NaN,alveolar,stop,yes,alveolar
Pi_angry2,1,8,tongue,phonemes,1421345,1421245,169,p,i,,1421461,NaN,bilabial,stop,no,bilabial
Ti_angry2,0,5,control_tongue,phonemes,1426939,1426839,170,t,i,,1427113,NaN,alveolar,stop,no,alveolar
Du_happy1,1,4,tongue,phonemes,1432536,1432436,171,d,u,,1432620,NaN,alveolar,stop,yes,alveolar
Pa_angry2,1,8,tongue,phonemes,1438131,1438031,172,p,a,,1438220,NaN,bilabial,stop,no,bilabial
Ba_happy2,0,7,control_tongue,phonemes,1443722,1443622,173,b,a,,1443837,NaN,bilabial,stop,yes,bilabial
Te_happy1,0,5,control_tongue,phonemes,1449317,1449217,174,t,e,,1449430,NaN,alveolar,stop,no,alveolar
Be_happy2,1,7,tongue,phonemes,1454915,1454815,175,b,e,,1455060,NaN,bilabial,stop,yes,bilabial
Ah1,0,NaN,control_lip,single-phoneme,1736186,1735940,176,a,,,NaN,NaN,vowels,,,vowels
Ee1,0,NaN,control_lip,single-phoneme,1740128,1739902,177,i,,,NaN,NaN,vowels,,,vowels
Eh1,0,NaN,control_lip,single-phoneme,1744032,1743865,178,e,,,NaN,NaN,vowels,,,vowels
Uh1,0,NaN,control_lip,single-phoneme,1748062,1747862,179,u,,,NaN,NaN,vowels,,,vowels
Oo1,0,NaN,control_lip,single-phoneme,1752082,1751894,180,o,,,NaN,NaN,vowels,,,vowels
S1,0,NaN,control_lip,single-phoneme,1756146,1755887,181,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Z1,0,NaN,control_lip,single-phoneme,1760059,1759883,182,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P1,0,NaN,control_lip,single-phoneme,1764026,1763880,183,p,,,NaN,NaN,bilabial,stop,no,bilabial
B1,0,NaN,control_lip,single-phoneme,1768027,1767877,184,b,,,NaN,NaN,bilabial,stop,yes,bilabial
T1,0,NaN,control_lip,single-phoneme,1772362,1771873,185,t,,,NaN,NaN,alveolar,stop,no,alveolar
D1,0,NaN,control_lip,single-phoneme,1776016,1775869,186,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Ee2,0,NaN,control_lip,single-phoneme,1780058,1779865,187,i,,,NaN,NaN,vowels,,,vowels
Uh2,0,NaN,control_lip,single-phoneme,1784043,1783861,188,u,,,NaN,NaN,vowels,,,vowels
Eh2,0,NaN,control_lip,single-phoneme,1788005,1787857,189,e,,,NaN,NaN,vowels,,,vowels
Oo2,0,NaN,control_lip,single-phoneme,1792032,1791851,190,o,,,NaN,NaN,vowels,,,vowels
Ah2,0,NaN,control_lip,single-phoneme,1796085,1795851,191,a,,,NaN,NaN,vowels,,,vowels
D2,0,NaN,control_lip,single-phoneme,1800010,1799846,192,d,,,NaN,NaN,alveolar,stop,yes,alveolar
T2,0,NaN,control_lip,single-phoneme,1804029,1803841,193,t,,,NaN,NaN,alveolar,stop,no,alveolar
B2,0,NaN,control_lip,single-phoneme,1807984,1807839,194,b,,,NaN,NaN,bilabial,stop,yes,bilabial
P2,0,NaN,control_lip,single-phoneme,1811987,1811834,195,p,,,NaN,NaN,bilabial,stop,no,bilabial
Z2,0,NaN,control_lip,single-phoneme,1816118,1815829,196,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
S2,0,NaN,control_lip,single-phoneme,1820078,1819828,197,s,,,NaN,NaN,alveolar,fricative,no,alveolar
Eh3,0,NaN,control_lip,single-phoneme,1823971,1823821,198,e,,,NaN,NaN,vowels,,,vowels
Oo3,0,NaN,control_lip,single-phoneme,1828005,1827819,199,o,,,NaN,NaN,vowels,,,vowels
Ee3,0,NaN,control_lip,single-phoneme,1832008,1831815,200,i,,,NaN,NaN,vowels,,,vowels
Ah3,0,NaN,control_lip,single-phoneme,1836019,1835809,201,a,,,NaN,NaN,vowels,,,vowels
Uh3,0,NaN,control_lip,single-phoneme,1839978,1839806,202,u,,,NaN,NaN,vowels,,,vowels
T3,0,NaN,control_lip,single-phoneme,1843966,1843802,203,t,,,NaN,NaN,alveolar,stop,no,alveolar
P3,0,NaN,control_lip,single-phoneme,1847955,1847800,204,p,,,NaN,NaN,bilabial,stop,no,bilabial
S3,0,NaN,control_lip,single-phoneme,1852046,1851795,205,s,,,NaN,NaN,alveolar,fricative,no,alveolar
D3,0,NaN,control_lip,single-phoneme,1855946,1855791,206,d,,,NaN,NaN,alveolar,stop,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,1859927,1859787,207,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Z3,0,NaN,control_lip,single-phoneme,1864043,1863783,208,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
Uh4,0,NaN,control_lip,single-phoneme,1868003,1867780,209,u,,,NaN,NaN,vowels,,,vowels
Oo4,0,NaN,control_lip,single-phoneme,1871938,1871777,210,o,,,NaN,NaN,vowels,,,vowels
Ee4,0,NaN,control_lip,single-phoneme,1876627,1875772,211,i,,,NaN,NaN,vowels,,,vowels
Ah4,0,NaN,control_lip,single-phoneme,1879989,1879768,212,a,,,NaN,NaN,vowels,,,vowels
Eh4,0,NaN,control_lip,single-phoneme,1883920,1883764,213,e,,,NaN,NaN,vowels,,,vowels
S3,0,NaN,control_lip,single-phoneme,1888011,1887760,214,s,,,NaN,NaN,alveolar,fricative,no,alveolar
P3,0,NaN,control_lip,single-phoneme,1891912,1891757,215,p,,,NaN,NaN,bilabial,stop,no,bilabial
T3,0,NaN,control_lip,single-phoneme,1895916,1895752,216,t,,,NaN,NaN,alveolar,stop,no,alveolar
Z3,0,NaN,control_lip,single-phoneme,1900007,1899747,217,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
B3,0,NaN,control_lip,single-phoneme,1903885,1903745,218,b,,,NaN,NaN,bilabial,stop,yes,bilabial
D3,0,NaN,control_lip,single-phoneme,1907896,1907741,219,d,,,NaN,NaN,alveolar,stop,yes,alveolar
Oo5,0,NaN,control_lip,single-phoneme,1911890,1911738,220,o,,,NaN,NaN,vowels,,,vowels
Ah5,0,NaN,control_lip,single-phoneme,1915916,1915734,221,a,,,NaN,NaN,vowels,,,vowels
Uh5,0,NaN,control_lip,single-phoneme,1919885,1919730,222,u,,,NaN,NaN,vowels,,,vowels
Eh5,0,NaN,control_lip,single-phoneme,1923908,1923726,223,e,,,NaN,NaN,vowels,,,vowels
Ee5,0,NaN,control_lip,single-phoneme,1927874,1927721,224,i,,,NaN,NaN,vowels,,,vowels
Z5,0,NaN,control_lip,single-phoneme,1931941,1931718,225,z,,,NaN,NaN,alveolar,fricative,yes,alveolar
P5,0,NaN,control_lip,single-phoneme,1935859,1935712,226,p,,,NaN,NaN,bilabial,stop,no,bilabial
D5,0,NaN,control_lip,single-phoneme,1939890,1939712,227,d,,,NaN,NaN,alveolar,stop,yes,alveolar
S5,0,NaN,control_lip,single-phoneme,1943905,1943706,228,s,,,NaN,NaN,alveolar,fricative,no,alveolar
T5,0,NaN,control_lip,single-phoneme,1947881,1947702,229,t,,,NaN,NaN,alveolar,stop,no,alveolar
B5,0,NaN,control_lip,single-phoneme,1951846,1951699,230,b,,,NaN,NaN,bilabial,stop,yes,bilabial
Pe_happy1,1,8,lip,phonemes,2003749,2003649,231,p,e,,2003850,NaN,bilabial,stop,no,bilabial
Ta_happy1,1,5,lip,phonemes,2009343,2009243,232,t,a,,2009480,NaN,alveolar,stop,no,alveolar
Bu_angry1,1,7,lip,phonemes,2014939,2014839,233,b,u,,2015008,NaN,bilabial,stop,yes,bilabial
To_happy2,0,5,control_lip,phonemes,2020533,2020433,234,t,o,,2020620,NaN,alveolar,stop,no,alveolar
Da_angry2,1,4,lip,phonemes,2026127,2026027,235,d,a,,2026183,NaN,alveolar,stop,yes,alveolar
Pu_happy2,0,8,control_lip,phonemes,2031721,2031621,236,p,u,,2031803,NaN,bilabial,stop,no,bilabial
De_happy1,1,4,lip,phonemes,2037349,2037249,237,d,e,,2037399,NaN,alveolar,stop,yes,alveolar
Bu_happy1,1,7,lip,phonemes,2042944,2042844,238,b,u,,2043011,NaN,bilabial,stop,yes,bilabial
Do_angry1,1,4,lip,phonemes,2048539,2048439,239,d,o,,2048592,NaN,alveolar,stop,yes,alveolar
